frases_ingles,metrica,modelo,score
They are sitting around the campfire.,BLEU,gemma3,1.0
They are sitting around the campfire.,BERTSCORE,gemma3,1.000000238418579
They are sitting around the campfire.,BLEURT,gemma3,1.0821319818496704
They are sitting around the campfire.,COMET22,gemma3,0.9771552681922913
They are sitting around the campfire.,KIWI-XL,gemma3,1.0052070617675781
They are sitting around the campfire.,XCOMET-XL,gemma3,1.0
They are sitting around the campfire.,ROUGE,gemmaX,0.8333333333333334
They are sitting around the campfire.,BLEU,gemmaX,0.6434588841607617
They are sitting around the campfire.,BERTSCORE,gemmaX,0.9578481316566467
They are sitting around the campfire.,BLEURT,gemmaX,0.8890105485916138
They are sitting around the campfire.,COMET22,gemmaX,0.8803643584251404
They are sitting around the campfire.,KIWI-XL,gemmaX,0.8886964917182922
They are sitting around the campfire.,XCOMET-XL,gemmaX,1.0
They are sitting around the campfire.,ROUGE,gpt,1.0
They are sitting around the campfire.,BLEU,gpt,1.0
They are sitting around the campfire.,BERTSCORE,gpt,1.000000238418579
They are sitting around the campfire.,BLEURT,gpt,1.0821319818496704
They are sitting around the campfire.,COMET22,gpt,0.9771553874015808
They are sitting around the campfire.,KIWI-XL,gpt,0.9940714240074158
They are sitting around the campfire.,XCOMET-XL,gpt,1.0
They are sitting around the campfire.,ROUGE,llama,0.8333333333333334
They are sitting around the campfire.,BLEU,llama,0.488923022434901
They are sitting around the campfire.,BERTSCORE,llama,0.9729825854301453
They are sitting around the campfire.,BLEURT,llama,0.9886166453361511
They are sitting around the campfire.,COMET22,llama,0.9473622441291809
They are sitting around the campfire.,KIWI-XL,llama,0.9551820755004883
They are sitting around the campfire.,XCOMET-XL,llama,1.0
They are sitting around the campfire.,ROUGE,marian,0.6666666666666666
They are sitting around the campfire.,BLEU,marian,0.0
They are sitting around the campfire.,BERTSCORE,marian,0.9281038641929626
They are sitting around the campfire.,BLEURT,marian,0.8355915546417236
They are sitting around the campfire.,COMET22,marian,0.8678639531135559
They are sitting around the campfire.,KIWI-XL,marian,0.9713197946548462
They are sitting around the campfire.,XCOMET-XL,marian,1.0
They are sitting around the campfire.,ROUGE,meta,0.5
They are sitting around the campfire.,BLEU,meta,0.0
They are sitting around the campfire.,BERTSCORE,meta,0.9018510580062866
They are sitting around the campfire.,BLEURT,meta,0.8146746158599854
They are sitting around the campfire.,COMET22,meta,0.8541925549507141
They are sitting around the campfire.,KIWI-XL,meta,0.9667896032333374
They are sitting around the campfire.,XCOMET-XL,meta,1.0
They are sitting around the campfire.,ROUGE,mistral,0.8333333333333334
They are sitting around the campfire.,BLEU,mistral,0.6434588841607617
They are sitting around the campfire.,BERTSCORE,mistral,0.9578481316566467
They are sitting around the campfire.,BLEURT,mistral,0.8890105485916138
They are sitting around the campfire.,COMET22,mistral,0.8846935033798218
They are sitting around the campfire.,KIWI-XL,mistral,0.9435296058654785
They are sitting around the campfire.,XCOMET-XL,mistral,1.0
They are sitting around the campfire.,ROUGE,qwen,1.0
They are sitting around the campfire.,BLEU,qwen,1.0
They are sitting around the campfire.,BERTSCORE,qwen,1.000000238418579
They are sitting around the campfire.,BLEURT,qwen,1.0821319818496704
They are sitting around the campfire.,COMET22,qwen,0.9753575325012207
They are sitting around the campfire.,KIWI-XL,qwen,0.9808902740478516
They are sitting around the campfire.,XCOMET-XL,qwen,1.0
He is working out in the gym.,ROUGE,gemini,0.8571428571428571
He is working out in the gym.,BLEU,gemini,0.5
He is working out in the gym.,BERTSCORE,gemini,0.9844228625297546
He is working out in the gym.,BLEURT,gemini,0.965951144695282
He is working out in the gym.,COMET22,gemini,0.9598172903060913
He is working out in the gym.,KIWI-XL,gemini,0.5067483186721802
He is working out in the gym.,XCOMET-XL,gemini,0.9791887998580933
He is working out in the gym.,ROUGE,gemma3,0.8571428571428571
He is working out in the gym.,BLEU,gemma3,0.5
He is working out in the gym.,BERTSCORE,gemma3,0.9844228625297546
He is working out in the gym.,BLEURT,gemma3,0.965951144695282
He is working out in the gym.,COMET22,gemma3,0.9589912295341492
He is working out in the gym.,KIWI-XL,gemma3,0.8983891606330872
He is working out in the gym.,XCOMET-XL,gemma3,1.0
He is working out in the gym.,ROUGE,gemmaX,0.8571428571428571
He is working out in the gym.,BLEU,gemmaX,0.7013967267997694
He is working out in the gym.,BERTSCORE,gemmaX,0.967041015625
He is working out in the gym.,BLEURT,gemmaX,1.0077846050262451
He is working out in the gym.,COMET22,gemmaX,0.9501847624778748
He is working out in the gym.,KIWI-XL,gemmaX,0.7064089775085449
He is working out in the gym.,XCOMET-XL,gemmaX,1.0
He is working out in the gym.,ROUGE,gpt,0.8571428571428571
He is working out in the gym.,BLEU,gpt,0.5
He is working out in the gym.,BERTSCORE,gpt,0.9844228625297546
He is working out in the gym.,BLEURT,gpt,0.965951144695282
He is working out in the gym.,COMET22,gpt,0.9598172903060913
He is working out in the gym.,KIWI-XL,gpt,0.4597355127334595
He is working out in the gym.,XCOMET-XL,gpt,0.9879565238952637
He is working out in the gym.,ROUGE,llama,0.6153846153846153
He is working out in the gym.,BLEU,llama,0.0
He is working out in the gym.,BERTSCORE,llama,0.9318801760673523
He is working out in the gym.,BLEURT,llama,0.8167574405670166
He is working out in the gym.,COMET22,llama,0.8974152207374573
He is working out in the gym.,KIWI-XL,llama,0.9572968482971191
He is working out in the gym.,XCOMET-XL,llama,0.9912000298500061
He is working out in the gym.,ROUGE,marian,0.7142857142857143
He is working out in the gym.,BLEU,marian,0.0
He is working out in the gym.,BERTSCORE,marian,0.9514696598052979
He is working out in the gym.,BLEURT,marian,0.9218347668647766
He is working out in the gym.,COMET22,marian,0.9418714046478271
He is working out in the gym.,KIWI-XL,marian,1.0125510692596436
He is working out in the gym.,XCOMET-XL,marian,1.0
He is working out in the gym.,ROUGE,meta,0.5714285714285714
He is working out in the gym.,BLEU,meta,0.0
He is working out in the gym.,BERTSCORE,meta,0.9320355653762817
He is working out in the gym.,BLEURT,meta,-0.20639003813266754
He is working out in the gym.,COMET22,meta,0.8686938881874084
He is working out in the gym.,KIWI-XL,meta,0.5370105504989624
He is working out in the gym.,XCOMET-XL,meta,0.858113169670105
He is working out in the gym.,ROUGE,mistral,0.6153846153846153
He is working out in the gym.,BLEU,mistral,0.0
He is working out in the gym.,BERTSCORE,mistral,0.9415305256843567
He is working out in the gym.,BLEURT,mistral,0.7770931124687195
He is working out in the gym.,COMET22,mistral,0.9107834696769714
He is working out in the gym.,KIWI-XL,mistral,0.9573435187339783
He is working out in the gym.,XCOMET-XL,mistral,0.9912000298500061
He is working out in the gym.,ROUGE,qwen,0.6153846153846153
He is working out in the gym.,BLEU,qwen,0.0
He is working out in the gym.,BERTSCORE,qwen,0.9318801760673523
He is working out in the gym.,BLEURT,qwen,0.8167574405670166
He is working out in the gym.,COMET22,qwen,0.8950410485267639
He is working out in the gym.,KIWI-XL,qwen,0.8016718626022339
He is working out in the gym.,XCOMET-XL,qwen,0.9912000298500061
She is playing with her cat.,ROUGE,gemini,1.0
She is playing with her cat.,BLEU,gemini,1.0
She is playing with her cat.,BERTSCORE,gemini,1.0
She is playing with her cat.,BLEURT,gemini,1.053088903427124
She is playing with her cat.,COMET22,gemini,0.976249635219574
She is playing with her cat.,KIWI-XL,gemini,1.0525569915771484
She is playing with her cat.,XCOMET-XL,gemini,1.0
She is playing with her cat.,ROUGE,gemma3,1.0
She is playing with her cat.,BLEU,gemma3,1.0
She is playing with her cat.,BERTSCORE,gemma3,1.0
She is playing with her cat.,BLEURT,gemma3,1.053088903427124
She is playing with her cat.,COMET22,gemma3,0.976249635219574
She is playing with her cat.,KIWI-XL,gemma3,0.9981833100318909
She is playing with her cat.,XCOMET-XL,gemma3,1.0
She is playing with her cat.,ROUGE,gemmaX,1.0
She is playing with her cat.,BLEU,gemmaX,1.0
She is playing with her cat.,BERTSCORE,gemmaX,1.0
She is playing with her cat.,BLEURT,gemmaX,1.053088903427124
She is playing with her cat.,COMET22,gemmaX,0.976249635219574
She is playing with her cat.,KIWI-XL,gemmaX,0.9909928441047668
She is playing with her cat.,XCOMET-XL,gemmaX,1.0
She is playing with her cat.,ROUGE,gpt,1.0
She is playing with her cat.,BLEU,gpt,1.0
She is playing with her cat.,BERTSCORE,gpt,1.0
She is playing with her cat.,BLEURT,gpt,1.053088903427124
She is playing with her cat.,COMET22,gpt,0.976249635219574
She is playing with her cat.,KIWI-XL,gpt,0.9909928441047668
She is playing with her cat.,XCOMET-XL,gpt,1.0
She is playing with her cat.,ROUGE,llama,1.0
She is playing with her cat.,BLEU,llama,1.0
She is playing with her cat.,BERTSCORE,llama,1.0
She is playing with her cat.,BLEURT,llama,1.053088903427124
She is playing with her cat.,COMET22,llama,0.9764437675476074
She is playing with her cat.,KIWI-XL,llama,0.9940277338027954
She is playing with her cat.,XCOMET-XL,llama,1.0
She is playing with her cat.,ROUGE,marian,0.6666666666666666
She is playing with her cat.,BLEU,marian,0.0
She is playing with her cat.,BERTSCORE,marian,0.9173358678817749
She is playing with her cat.,BLEURT,marian,0.7938917279243469
She is playing with her cat.,COMET22,marian,0.8954641222953796
She is playing with her cat.,KIWI-XL,marian,0.9753485321998596
She is playing with her cat.,XCOMET-XL,marian,1.0
She is playing with her cat.,ROUGE,meta,0.8333333333333334
She is playing with her cat.,BLEU,meta,0.6431870218238024
She is playing with her cat.,BERTSCORE,meta,0.9584479331970215
She is playing with her cat.,BLEURT,meta,0.9868149757385254
She is playing with her cat.,COMET22,meta,0.9496850371360779
She is playing with her cat.,KIWI-XL,meta,1.0237445831298828
She is playing with her cat.,XCOMET-XL,meta,1.0
She is playing with her cat.,ROUGE,mistral,1.0
She is playing with her cat.,BLEU,mistral,1.0
She is playing with her cat.,BERTSCORE,mistral,1.0
She is playing with her cat.,BLEURT,mistral,1.053088903427124
She is playing with her cat.,COMET22,mistral,0.9764439463615417
She is playing with her cat.,KIWI-XL,mistral,0.9940279722213745
She is playing with her cat.,XCOMET-XL,mistral,1.0
She is playing with her cat.,ROUGE,qwen,1.0
She is playing with her cat.,BLEU,qwen,1.0
She is playing with her cat.,BERTSCORE,qwen,1.0
She is playing with her cat.,BLEURT,qwen,1.053088903427124
She is playing with her cat.,COMET22,qwen,0.9764439463615417
She is playing with her cat.,KIWI-XL,qwen,0.9940273761749268
She is playing with her cat.,XCOMET-XL,qwen,1.0
He is fixing the car.,ROUGE,gemini,1.0
He is fixing the car.,BLEU,gemini,1.0
He is fixing the car.,BERTSCORE,gemini,0.9999999403953552
He is fixing the car.,BLEURT,gemini,1.0816413164138794
He is fixing the car.,COMET22,gemini,0.9651122093200684
He is fixing the car.,KIWI-XL,gemini,1.0082321166992188
He is fixing the car.,XCOMET-XL,gemini,1.0
He is fixing the car.,ROUGE,gemma3,1.0
He is fixing the car.,BLEU,gemma3,1.0
He is fixing the car.,BERTSCORE,gemma3,0.9999999403953552
He is fixing the car.,BLEURT,gemma3,1.0816413164138794
He is fixing the car.,COMET22,gemma3,0.9651122093200684
He is fixing the car.,KIWI-XL,gemma3,0.9751369953155518
He is fixing the car.,XCOMET-XL,gemma3,1.0
He is fixing the car.,ROUGE,gemmaX,0.8000000000000002
He is fixing the car.,BLEU,gemmaX,0.5475182535069453
He is fixing the car.,BERTSCORE,gemmaX,0.9637139439582825
He is fixing the car.,BLEURT,gemmaX,1.0384575128555298
He is fixing the car.,COMET22,gemmaX,0.9311301708221436
He is fixing the car.,KIWI-XL,gemmaX,0.96808922290802
He is fixing the car.,XCOMET-XL,gemmaX,1.0
He is fixing the car.,ROUGE,gpt,1.0
He is fixing the car.,BLEU,gpt,1.0
He is fixing the car.,BERTSCORE,gpt,0.9999999403953552
He is fixing the car.,BLEURT,gpt,1.0816413164138794
He is fixing the car.,COMET22,gpt,0.9651122093200684
He is fixing the car.,KIWI-XL,gpt,0.9866650104522705
He is fixing the car.,XCOMET-XL,gpt,1.0
He is fixing the car.,ROUGE,llama,1.0
He is fixing the car.,BLEU,llama,1.0
He is fixing the car.,BERTSCORE,llama,0.9999999403953552
He is fixing the car.,BLEURT,llama,1.0816413164138794
He is fixing the car.,COMET22,llama,0.9651122093200684
He is fixing the car.,KIWI-XL,llama,0.9866650104522705
He is fixing the car.,XCOMET-XL,llama,1.0
He is fixing the car.,ROUGE,marian,0.8000000000000002
He is fixing the car.,BLEU,marian,0.5475182535069453
He is fixing the car.,BERTSCORE,marian,0.9637139439582825
He is fixing the car.,BLEURT,marian,1.0384575128555298
He is fixing the car.,COMET22,marian,0.9342177510261536
He is fixing the car.,KIWI-XL,marian,0.9179627299308777
He is fixing the car.,XCOMET-XL,marian,1.0
He is fixing the car.,ROUGE,meta,0.5454545454545454
He is fixing the car.,BLEU,meta,0.0
He is fixing the car.,BERTSCORE,meta,0.9146037101745605
He is fixing the car.,BLEURT,meta,0.31537631154060364
He is fixing the car.,COMET22,meta,0.7279481291770935
He is fixing the car.,KIWI-XL,meta,0.5674185752868652
He is fixing the car.,XCOMET-XL,meta,0.9912000298500061
He is fixing the car.,ROUGE,mistral,1.0
He is fixing the car.,BLEU,mistral,1.0
He is fixing the car.,BERTSCORE,mistral,0.9999999403953552
He is fixing the car.,BLEURT,mistral,1.0816413164138794
He is fixing the car.,COMET22,mistral,0.9651121497154236
He is fixing the car.,KIWI-XL,mistral,0.9866650104522705
He is fixing the car.,XCOMET-XL,mistral,1.0
He is fixing the car.,ROUGE,qwen,1.0
He is fixing the car.,BLEU,qwen,1.0
He is fixing the car.,BERTSCORE,qwen,0.9999999403953552
He is fixing the car.,BLEURT,qwen,1.0816413164138794
He is fixing the car.,COMET22,qwen,0.9651122093200684
He is fixing the car.,KIWI-XL,qwen,0.9866647720336914
He is fixing the car.,XCOMET-XL,qwen,1.0
I like to read books in the evening.,ROUGE,gemini,0.6666666666666666
I like to read books in the evening.,BLEU,gemini,0.47750342648354643
I like to read books in the evening.,BERTSCORE,gemini,0.9617475271224976
I like to read books in the evening.,BLEURT,gemini,0.9204576015472412
I like to read books in the evening.,COMET22,gemini,0.933826744556427
I like to read books in the evening.,KIWI-XL,gemini,1.1388481855392456
I like to read books in the evening.,XCOMET-XL,gemini,1.0
I like to read books in the evening.,ROUGE,gemma3,0.6666666666666666
I like to read books in the evening.,BLEU,gemma3,0.47750342648354643
I like to read books in the evening.,BERTSCORE,gemma3,0.9617475271224976
I like to read books in the evening.,BLEURT,gemma3,0.9204576015472412
I like to read books in the evening.,COMET22,gemma3,0.9348077774047852
I like to read books in the evening.,KIWI-XL,gemma3,1.1386107206344604
I like to read books in the evening.,XCOMET-XL,gemma3,1.0
I like to read books in the evening.,ROUGE,gemmaX,0.6666666666666666
I like to read books in the evening.,BLEU,gemmaX,0.47750342648354643
I like to read books in the evening.,BERTSCORE,gemmaX,0.9617475271224976
I like to read books in the evening.,BLEURT,gemmaX,0.9204576015472412
I like to read books in the evening.,COMET22,gemmaX,0.933826744556427
I like to read books in the evening.,KIWI-XL,gemmaX,1.1267391443252563
I like to read books in the evening.,XCOMET-XL,gemmaX,1.0
I like to read books in the evening.,ROUGE,gpt,0.6666666666666666
I like to read books in the evening.,BLEU,gpt,0.47750342648354643
I like to read books in the evening.,BERTSCORE,gpt,0.9617475271224976
I like to read books in the evening.,BLEURT,gpt,0.9204576015472412
I like to read books in the evening.,COMET22,gpt,0.9348077774047852
I like to read books in the evening.,KIWI-XL,gpt,1.1386107206344604
I like to read books in the evening.,XCOMET-XL,gpt,1.0
I like to read books in the evening.,ROUGE,llama,0.28571428571428575
I like to read books in the evening.,BLEU,llama,0.0
I like to read books in the evening.,BERTSCORE,llama,0.9339829683303833
I like to read books in the evening.,BLEURT,llama,0.8391469717025757
I like to read books in the evening.,COMET22,llama,0.9117619395256042
I like to read books in the evening.,KIWI-XL,llama,1.1007080078125
I like to read books in the evening.,XCOMET-XL,llama,1.0
I like to read books in the evening.,ROUGE,marian,0.6666666666666666
I like to read books in the evening.,BLEU,marian,0.47750342648354643
I like to read books in the evening.,BERTSCORE,marian,0.9617475271224976
I like to read books in the evening.,BLEURT,marian,0.9204576015472412
I like to read books in the evening.,COMET22,marian,0.9338268637657166
I like to read books in the evening.,KIWI-XL,marian,1.1267391443252563
I like to read books in the evening.,XCOMET-XL,marian,1.0
I like to read books in the evening.,ROUGE,meta,0.42857142857142855
I like to read books in the evening.,BLEU,meta,0.0
I like to read books in the evening.,BERTSCORE,meta,0.9364771246910095
I like to read books in the evening.,BLEURT,meta,0.8665224313735962
I like to read books in the evening.,COMET22,meta,0.9233934879302979
I like to read books in the evening.,KIWI-XL,meta,1.1276761293411255
I like to read books in the evening.,XCOMET-XL,meta,1.0
I like to read books in the evening.,ROUGE,mistral,0.42857142857142855
I like to read books in the evening.,BLEU,mistral,0.0
I like to read books in the evening.,BERTSCORE,mistral,0.9364771246910095
I like to read books in the evening.,BLEURT,mistral,0.8665224313735962
I like to read books in the evening.,COMET22,mistral,0.921881377696991
I like to read books in the evening.,KIWI-XL,mistral,1.1178269386291504
I like to read books in the evening.,XCOMET-XL,mistral,1.0
I like to read books in the evening.,ROUGE,qwen,0.6666666666666666
I like to read books in the evening.,BLEU,qwen,0.47750342648354643
I like to read books in the evening.,BERTSCORE,qwen,0.9617475271224976
I like to read books in the evening.,BLEURT,qwen,0.9204576015472412
I like to read books in the evening.,COMET22,qwen,0.9348077774047852
I like to read books in the evening.,KIWI-XL,qwen,1.1386107206344604
I like to read books in the evening.,XCOMET-XL,qwen,1.0
They went to a museum last month.,ROUGE,gemini,1.0
They went to a museum last month.,BLEU,gemini,1.0
They went to a museum last month.,BERTSCORE,gemini,1.0
They went to a museum last month.,BLEURT,gemini,1.073868989944458
They went to a museum last month.,COMET22,gemini,0.9779029488563538
They went to a museum last month.,KIWI-XL,gemini,1.088454008102417
They went to a museum last month.,XCOMET-XL,gemini,0.9912000298500061
They went to a museum last month.,ROUGE,gemma3,1.0
They went to a museum last month.,BLEU,gemma3,1.0
They went to a museum last month.,BERTSCORE,gemma3,1.0
They went to a museum last month.,BLEURT,gemma3,1.073868989944458
They went to a museum last month.,COMET22,gemma3,0.9779029488563538
They went to a museum last month.,KIWI-XL,gemma3,1.090797781944275
They went to a museum last month.,XCOMET-XL,gemma3,1.0
They went to a museum last month.,ROUGE,gemmaX,1.0
They went to a museum last month.,BLEU,gemmaX,1.0
They went to a museum last month.,BERTSCORE,gemmaX,1.0
They went to a museum last month.,BLEURT,gemmaX,1.073868989944458
They went to a museum last month.,COMET22,gemmaX,0.977902889251709
They went to a museum last month.,KIWI-XL,gemmaX,1.090797781944275
They went to a museum last month.,XCOMET-XL,gemmaX,1.0
They went to a museum last month.,ROUGE,gpt,1.0
They went to a museum last month.,BLEU,gpt,1.0
They went to a museum last month.,BERTSCORE,gpt,1.0
They went to a museum last month.,BLEURT,gpt,1.073868989944458
They went to a museum last month.,COMET22,gpt,0.9779029488563538
They went to a museum last month.,KIWI-XL,gpt,1.090797781944275
They went to a museum last month.,XCOMET-XL,gpt,1.0
They went to a museum last month.,ROUGE,llama,1.0
They went to a museum last month.,BLEU,llama,1.0
They went to a museum last month.,BERTSCORE,llama,1.0
They went to a museum last month.,BLEURT,llama,1.073868989944458
They went to a museum last month.,COMET22,llama,0.9779029488563538
They went to a museum last month.,KIWI-XL,llama,1.090797781944275
They went to a museum last month.,XCOMET-XL,llama,1.0
They went to a museum last month.,ROUGE,marian,1.0
They went to a museum last month.,BLEU,marian,1.0
They went to a museum last month.,BERTSCORE,marian,1.0
They went to a museum last month.,BLEURT,marian,1.073868989944458
They went to a museum last month.,COMET22,marian,0.9771865606307983
They went to a museum last month.,KIWI-XL,marian,1.0800726413726807
They went to a museum last month.,XCOMET-XL,marian,1.0
They went to a museum last month.,ROUGE,meta,1.0
They went to a museum last month.,BLEU,meta,1.0
They went to a museum last month.,BERTSCORE,meta,1.0
They went to a museum last month.,BLEURT,meta,1.073868989944458
They went to a museum last month.,COMET22,meta,0.977902889251709
They went to a museum last month.,KIWI-XL,meta,1.090797781944275
They went to a museum last month.,XCOMET-XL,meta,1.0
They went to a museum last month.,ROUGE,mistral,1.0
They went to a museum last month.,BLEU,mistral,1.0
They went to a museum last month.,BERTSCORE,mistral,1.0
They went to a museum last month.,BLEURT,mistral,1.073868989944458
They went to a museum last month.,COMET22,mistral,0.9779029488563538
They went to a museum last month.,KIWI-XL,mistral,1.0907979011535645
They went to a museum last month.,XCOMET-XL,mistral,1.0
They went to a museum last month.,ROUGE,qwen,1.0
They went to a museum last month.,BLEU,qwen,1.0
They went to a museum last month.,BERTSCORE,qwen,1.0
They went to a museum last month.,BLEURT,qwen,1.073868989944458
They went to a museum last month.,COMET22,qwen,0.9779029488563538
They went to a museum last month.,KIWI-XL,qwen,1.0907979011535645
They went to a museum last month.,XCOMET-XL,qwen,1.0
They went to the library to borrow books.,ROUGE,gemini,1.0
They went to the library to borrow books.,BLEU,gemini,1.0
They went to the library to borrow books.,BERTSCORE,gemini,1.0
They went to the library to borrow books.,BLEURT,gemini,1.0621219873428345
They went to the library to borrow books.,COMET22,gemini,0.9719223380088806
They went to the library to borrow books.,KIWI-XL,gemini,0.9113404750823975
They went to the library to borrow books.,XCOMET-XL,gemini,0.9912000298500061
They went to the library to borrow books.,ROUGE,gemma3,1.0
They went to the library to borrow books.,BLEU,gemma3,1.0
They went to the library to borrow books.,BERTSCORE,gemma3,1.0
They went to the library to borrow books.,BLEURT,gemma3,1.0621219873428345
They went to the library to borrow books.,COMET22,gemma3,0.972969114780426
They went to the library to borrow books.,KIWI-XL,gemma3,0.9556188583374023
They went to the library to borrow books.,XCOMET-XL,gemma3,1.0
They went to the library to borrow books.,ROUGE,gemmaX,1.0
They went to the library to borrow books.,BLEU,gemmaX,1.0
They went to the library to borrow books.,BERTSCORE,gemmaX,1.0
They went to the library to borrow books.,BLEURT,gemmaX,1.0621219873428345
They went to the library to borrow books.,COMET22,gemmaX,0.9728890061378479
They went to the library to borrow books.,KIWI-XL,gemmaX,1.007665991783142
They went to the library to borrow books.,XCOMET-XL,gemmaX,1.0
They went to the library to borrow books.,ROUGE,gpt,1.0
They went to the library to borrow books.,BLEU,gpt,1.0
They went to the library to borrow books.,BERTSCORE,gpt,1.0
They went to the library to borrow books.,BLEURT,gpt,1.0621219873428345
They went to the library to borrow books.,COMET22,gpt,0.9729691743850708
They went to the library to borrow books.,KIWI-XL,gpt,0.955619215965271
They went to the library to borrow books.,XCOMET-XL,gpt,1.0
They went to the library to borrow books.,ROUGE,llama,1.0
They went to the library to borrow books.,BLEU,llama,1.0
They went to the library to borrow books.,BERTSCORE,llama,1.0
They went to the library to borrow books.,BLEURT,llama,1.0621219873428345
They went to the library to borrow books.,COMET22,llama,0.9734104871749878
They went to the library to borrow books.,KIWI-XL,llama,1.042593002319336
They went to the library to borrow books.,XCOMET-XL,llama,1.0
They went to the library to borrow books.,ROUGE,marian,1.0
They went to the library to borrow books.,BLEU,marian,1.0
They went to the library to borrow books.,BERTSCORE,marian,1.0
They went to the library to borrow books.,BLEURT,marian,1.0621219873428345
They went to the library to borrow books.,COMET22,marian,0.972145140171051
They went to the library to borrow books.,KIWI-XL,marian,0.8990349769592285
They went to the library to borrow books.,XCOMET-XL,marian,0.999937891960144
They went to the library to borrow books.,ROUGE,meta,0.75
They went to the library to borrow books.,BLEU,meta,0.32466791547509893
They went to the library to borrow books.,BERTSCORE,meta,0.9286003112792969
They went to the library to borrow books.,BLEURT,meta,0.5356131792068481
They went to the library to borrow books.,COMET22,meta,0.8620589375495911
They went to the library to borrow books.,KIWI-XL,meta,0.821416437625885
They went to the library to borrow books.,XCOMET-XL,meta,0.9727743268013
They went to the library to borrow books.,ROUGE,mistral,0.875
They went to the library to borrow books.,BLEU,mistral,0.6606328636027614
They went to the library to borrow books.,BERTSCORE,mistral,0.9761756062507629
They went to the library to borrow books.,BLEURT,mistral,0.7043462991714478
They went to the library to borrow books.,COMET22,mistral,0.9242240190505981
They went to the library to borrow books.,KIWI-XL,mistral,1.0190491676330566
They went to the library to borrow books.,XCOMET-XL,mistral,1.0
They went to the library to borrow books.,ROUGE,qwen,1.0
They went to the library to borrow books.,BLEU,qwen,1.0
They went to the library to borrow books.,BERTSCORE,qwen,1.0
They went to the library to borrow books.,BLEURT,qwen,1.0621219873428345
They went to the library to borrow books.,COMET22,qwen,0.9729691743850708
They went to the library to borrow books.,KIWI-XL,qwen,0.9556188583374023
They went to the library to borrow books.,XCOMET-XL,qwen,1.0
They met their friends at the café.,ROUGE,gemini,1.0
They met their friends at the café.,BLEU,gemini,1.0
They met their friends at the café.,BERTSCORE,gemini,1.0
They met their friends at the café.,BLEURT,gemini,1.069184422492981
They met their friends at the café.,COMET22,gemini,0.9728277325630188
They met their friends at the café.,KIWI-XL,gemini,1.089510440826416
They met their friends at the café.,XCOMET-XL,gemini,1.0
They met their friends at the café.,ROUGE,gemma3,0.8571428571428571
They met their friends at the café.,BLEU,gemma3,0.7071067811865475
They met their friends at the café.,BERTSCORE,gemma3,1.0
They met their friends at the café.,BLEURT,gemma3,1.069184422492981
They met their friends at the café.,COMET22,gemma3,0.9538047909736633
They met their friends at the café.,KIWI-XL,gemma3,1.0751692056655884
They met their friends at the café.,XCOMET-XL,gemma3,1.0
They met their friends at the café.,ROUGE,gemmaX,0.8571428571428571
They met their friends at the café.,BLEU,gemmaX,0.7071067811865475
They met their friends at the café.,BERTSCORE,gemmaX,1.0
They met their friends at the café.,BLEURT,gemmaX,1.069184422492981
They met their friends at the café.,COMET22,gemmaX,0.9538047909736633
They met their friends at the café.,KIWI-XL,gemmaX,1.0751692056655884
They met their friends at the café.,XCOMET-XL,gemmaX,1.0
They met their friends at the café.,ROUGE,gpt,0.7999999999999999
They met their friends at the café.,BLEU,gpt,0.5133450480401704
They met their friends at the café.,BERTSCORE,gpt,0.9527294039726257
They met their friends at the café.,BLEURT,gpt,0.7908568382263184
They met their friends at the café.,COMET22,gpt,0.8939564228057861
They met their friends at the café.,KIWI-XL,gpt,1.059871792793274
They met their friends at the café.,XCOMET-XL,gpt,1.0
They met their friends at the café.,ROUGE,llama,0.8571428571428571
They met their friends at the café.,BLEU,llama,0.7071067811865475
They met their friends at the café.,BERTSCORE,llama,0.9756464958190918
They met their friends at the café.,BLEURT,llama,0.6891689300537109
They met their friends at the café.,COMET22,llama,0.9246988296508789
They met their friends at the café.,KIWI-XL,llama,1.0408846139907837
They met their friends at the café.,XCOMET-XL,llama,0.9912000298500061
They met their friends at the café.,ROUGE,marian,0.7999999999999999
They met their friends at the café.,BLEU,marian,0.6104735835807844
They met their friends at the café.,BERTSCORE,marian,0.9729007482528687
They met their friends at the café.,BLEURT,marian,0.9035695791244507
They met their friends at the café.,COMET22,marian,0.9262586236000061
They met their friends at the café.,KIWI-XL,marian,1.0333253145217896
They met their friends at the café.,XCOMET-XL,marian,1.0
They met their friends at the café.,ROUGE,meta,0.8750000000000001
They met their friends at the café.,BLEU,meta,0.5814307369682193
They met their friends at the café.,BERTSCORE,meta,0.9666119813919067
They met their friends at the café.,BLEURT,meta,0.9041363596916199
They met their friends at the café.,COMET22,meta,0.9226117730140686
They met their friends at the café.,KIWI-XL,meta,1.0555363893508911
They met their friends at the café.,XCOMET-XL,meta,1.0
They met their friends at the café.,ROUGE,mistral,0.8571428571428571
They met their friends at the café.,BLEU,mistral,0.7071067811865475
They met their friends at the café.,BERTSCORE,mistral,0.9756464958190918
They met their friends at the café.,BLEURT,mistral,0.6891689300537109
They met their friends at the café.,COMET22,mistral,0.9291879534721375
They met their friends at the café.,KIWI-XL,mistral,1.067814826965332
They met their friends at the café.,XCOMET-XL,mistral,0.9912000298500061
They met their friends at the café.,ROUGE,qwen,0.8571428571428571
They met their friends at the café.,BLEU,qwen,0.7071067811865475
They met their friends at the café.,BERTSCORE,qwen,0.9756464958190918
