indice,ingles_original,modelo_a,prompt_a,trad_a,modelo_b,prompt_b,trad_b,bertscore,mediana_bertscore,limite_inferior,limite_superior,status
670,blind leading the blind,gemini,prompt4,Um cego guiando outro cego.,gemmaX,sem_prompt,Cego guiando o cego,0.86,0.88,0.66,1.1,consistente
670,blind leading the blind,gemma3,prompt2,Cegos guiando cegos.,gemma3,prompt4,Cegos conduzindo cegos.,0.9,0.88,0.66,1.1,consistente
670,blind leading the blind,gemma3,prompt2,Cegos guiando cegos.,gemmaX,sem_prompt,Cego guiando o cego,0.88,0.88,0.66,1.1,consistente
670,blind leading the blind,gemma3,prompt4,Cegos conduzindo cegos.,gemmaX,sem_prompt,Cego guiando o cego,0.81,0.88,0.66,1.1,consistente
671,blue in the face,gpt,prompt2,azul na face,gpt,prompt4,até ficar azul na face,0.87,0.69,0.51,0.86,consistente
671,blue in the face,gpt,prompt2,azul na face,gemini,prompt2,Exausto de tanto falar/fazer,0.67,0.69,0.51,0.86,consistente
671,blue in the face,gpt,prompt2,azul na face,gemini,prompt4,Falar até ficar roxo.,0.67,0.69,0.51,0.86,consistente
671,blue in the face,gpt,prompt2,azul na face,gemma3,prompt2,Falar até ficar roxo.,0.67,0.69,0.51,0.86,consistente
671,blue in the face,gpt,prompt2,azul na face,gemma3,prompt4,Cuspir por aí.,0.67,0.69,0.51,0.86,consistente
671,blue in the face,gpt,prompt2,azul na face,gemmaX,sem_prompt,azul no rosto,0.85,0.69,0.51,0.86,consistente
671,blue in the face,gpt,prompt4,até ficar azul na face,gemini,prompt2,Exausto de tanto falar/fazer,0.67,0.69,0.51,0.86,consistente
671,blue in the face,gpt,prompt4,até ficar azul na face,gemini,prompt4,Falar até ficar roxo.,0.75,0.69,0.51,0.86,consistente
671,blue in the face,gpt,prompt4,até ficar azul na face,gemma3,prompt2,Falar até ficar roxo.,0.75,0.69,0.51,0.86,consistente
671,blue in the face,gpt,prompt4,até ficar azul na face,gemma3,prompt4,Cuspir por aí.,0.68,0.69,0.51,0.86,consistente
671,blue in the face,gpt,prompt4,até ficar azul na face,gemmaX,sem_prompt,azul no rosto,0.78,0.69,0.51,0.86,consistente
671,blue in the face,gemini,prompt2,Exausto de tanto falar/fazer,gemini,prompt4,Falar até ficar roxo.,0.68,0.69,0.51,0.86,consistente
671,blue in the face,gemini,prompt2,Exausto de tanto falar/fazer,gemma3,prompt2,Falar até ficar roxo.,0.68,0.69,0.51,0.86,consistente
671,blue in the face,gemini,prompt2,Exausto de tanto falar/fazer,gemma3,prompt4,Cuspir por aí.,0.67,0.69,0.51,0.86,consistente
671,blue in the face,gemini,prompt2,Exausto de tanto falar/fazer,gemmaX,sem_prompt,azul no rosto,0.67,0.69,0.51,0.86,consistente
671,blue in the face,gemini,prompt4,Falar até ficar roxo.,gemma3,prompt2,Falar até ficar roxo.,1.0,0.69,0.51,0.86,consistente
671,blue in the face,gemini,prompt4,Falar até ficar roxo.,gemma3,prompt4,Cuspir por aí.,0.71,0.69,0.51,0.86,consistente
671,blue in the face,gemini,prompt4,Falar até ficar roxo.,gemmaX,sem_prompt,azul no rosto,0.69,0.69,0.51,0.86,consistente
671,blue in the face,gemma3,prompt2,Falar até ficar roxo.,gemma3,prompt4,Cuspir por aí.,0.71,0.69,0.51,0.86,consistente
671,blue in the face,gemma3,prompt2,Falar até ficar roxo.,gemmaX,sem_prompt,azul no rosto,0.69,0.69,0.51,0.86,consistente
671,blue in the face,gemma3,prompt4,Cuspir por aí.,gemmaX,sem_prompt,azul no rosto,0.69,0.69,0.51,0.86,consistente
672,She is taking a picture of the flowers in the garden.,gpt,prompt2,Ela está tirando uma foto das flores no jardim.,gpt,prompt4,Ela está capturando a imagem das flores no jardim.,0.96,0.9,0.67,1.12,consistente
672,She is taking a picture of the flowers in the garden.,gpt,prompt2,Ela está tirando uma foto das flores no jardim.,gemini,prompt2,Ela está tirando uma foto das flores no jardim.,1.0,0.9,0.67,1.12,consistente
672,She is taking a picture of the flowers in the garden.,gpt,prompt2,Ela está tirando uma foto das flores no jardim.,gemini,prompt4,Ela está roubando um pedaço do jardim.,0.88,0.9,0.67,1.12,consistente
672,She is taking a picture of the flowers in the garden.,gpt,prompt2,Ela está tirando uma foto das flores no jardim.,gemma3,prompt2,Ela está tirando uma foto das flores no jardim.,1.0,0.9,0.67,1.12,consistente
672,She is taking a picture of the flowers in the garden.,gpt,prompt2,Ela está tirando uma foto das flores no jardim.,gemma3,prompt4,Ela está eternizando as flores no jardim.,0.89,0.9,0.67,1.12,consistente
672,She is taking a picture of the flowers in the garden.,gpt,prompt2,Ela está tirando uma foto das flores no jardim.,gemmaX,sem_prompt,Ela está tirando uma foto das flores no jardim.,1.0,0.9,0.67,1.12,consistente
672,She is taking a picture of the flowers in the garden.,gpt,prompt4,Ela está capturando a imagem das flores no jardim.,gemini,prompt2,Ela está tirando uma foto das flores no jardim.,0.96,0.9,0.67,1.12,consistente
672,She is taking a picture of the flowers in the garden.,gpt,prompt4,Ela está capturando a imagem das flores no jardim.,gemini,prompt4,Ela está roubando um pedaço do jardim.,0.88,0.9,0.67,1.12,consistente
672,She is taking a picture of the flowers in the garden.,gpt,prompt4,Ela está capturando a imagem das flores no jardim.,gemma3,prompt2,Ela está tirando uma foto das flores no jardim.,0.96,0.9,0.67,1.12,consistente
672,She is taking a picture of the flowers in the garden.,gpt,prompt4,Ela está capturando a imagem das flores no jardim.,gemma3,prompt4,Ela está eternizando as flores no jardim.,0.9,0.9,0.67,1.12,consistente
672,She is taking a picture of the flowers in the garden.,gpt,prompt4,Ela está capturando a imagem das flores no jardim.,gemmaX,sem_prompt,Ela está tirando uma foto das flores no jardim.,0.96,0.9,0.67,1.12,consistente
672,She is taking a picture of the flowers in the garden.,gemini,prompt2,Ela está tirando uma foto das flores no jardim.,gemini,prompt4,Ela está roubando um pedaço do jardim.,0.88,0.9,0.67,1.12,consistente
672,She is taking a picture of the flowers in the garden.,gemini,prompt2,Ela está tirando uma foto das flores no jardim.,gemma3,prompt2,Ela está tirando uma foto das flores no jardim.,1.0,0.9,0.67,1.12,consistente
672,She is taking a picture of the flowers in the garden.,gemini,prompt2,Ela está tirando uma foto das flores no jardim.,gemma3,prompt4,Ela está eternizando as flores no jardim.,0.89,0.9,0.67,1.12,consistente
672,She is taking a picture of the flowers in the garden.,gemini,prompt2,Ela está tirando uma foto das flores no jardim.,gemmaX,sem_prompt,Ela está tirando uma foto das flores no jardim.,1.0,0.9,0.67,1.12,consistente
672,She is taking a picture of the flowers in the garden.,gemini,prompt4,Ela está roubando um pedaço do jardim.,gemma3,prompt2,Ela está tirando uma foto das flores no jardim.,0.88,0.9,0.67,1.12,consistente
672,She is taking a picture of the flowers in the garden.,gemini,prompt4,Ela está roubando um pedaço do jardim.,gemma3,prompt4,Ela está eternizando as flores no jardim.,0.84,0.9,0.67,1.12,consistente
672,She is taking a picture of the flowers in the garden.,gemini,prompt4,Ela está roubando um pedaço do jardim.,gemmaX,sem_prompt,Ela está tirando uma foto das flores no jardim.,0.88,0.9,0.67,1.12,consistente
672,She is taking a picture of the flowers in the garden.,gemma3,prompt2,Ela está tirando uma foto das flores no jardim.,gemma3,prompt4,Ela está eternizando as flores no jardim.,0.89,0.9,0.67,1.12,consistente
672,She is taking a picture of the flowers in the garden.,gemma3,prompt2,Ela está tirando uma foto das flores no jardim.,gemmaX,sem_prompt,Ela está tirando uma foto das flores no jardim.,1.0,0.9,0.67,1.12,consistente
672,She is taking a picture of the flowers in the garden.,gemma3,prompt4,Ela está eternizando as flores no jardim.,gemmaX,sem_prompt,Ela está tirando uma foto das flores no jardim.,0.89,0.9,0.67,1.12,consistente
673,They are having a barbecue in the garden.,gpt,prompt2,Eles estão fazendo um churrasco no jardim.,gpt,prompt4,Eles estão fazendo um churrasco no jardim.,1.0,0.92,0.69,1.15,consistente
673,They are having a barbecue in the garden.,gpt,prompt2,Eles estão fazendo um churrasco no jardim.,gemini,prompt2,Eles estão fazendo um churrasco no jardim.,1.0,0.92,0.69,1.15,consistente
673,They are having a barbecue in the garden.,gpt,prompt2,Eles estão fazendo um churrasco no jardim.,gemini,prompt4,Estão assando um sol no quintal.,0.79,0.92,0.69,1.15,consistente
673,They are having a barbecue in the garden.,gpt,prompt2,Eles estão fazendo um churrasco no jardim.,gemma3,prompt2,Eles estão fazendo um churrasco no jardim.,1.0,0.92,0.69,1.15,consistente
673,They are having a barbecue in the garden.,gpt,prompt2,Eles estão fazendo um churrasco no jardim.,gemma3,prompt4,Estão assando a vida no quintal.,0.79,0.92,0.69,1.15,consistente
673,They are having a barbecue in the garden.,gpt,prompt2,Eles estão fazendo um churrasco no jardim.,gemmaX,sem_prompt,Eles estão fazendo um churrasco no jardim.,1.0,0.92,0.69,1.15,consistente
673,They are having a barbecue in the garden.,gpt,prompt4,Eles estão fazendo um churrasco no jardim.,gemini,prompt2,Eles estão fazendo um churrasco no jardim.,1.0,0.92,0.69,1.15,consistente
673,They are having a barbecue in the garden.,gpt,prompt4,Eles estão fazendo um churrasco no jardim.,gemini,prompt4,Estão assando um sol no quintal.,0.79,0.92,0.69,1.15,consistente
673,They are having a barbecue in the garden.,gpt,prompt4,Eles estão fazendo um churrasco no jardim.,gemma3,prompt2,Eles estão fazendo um churrasco no jardim.,1.0,0.92,0.69,1.15,consistente
673,They are having a barbecue in the garden.,gpt,prompt4,Eles estão fazendo um churrasco no jardim.,gemma3,prompt4,Estão assando a vida no quintal.,0.79,0.92,0.69,1.15,consistente
673,They are having a barbecue in the garden.,gpt,prompt4,Eles estão fazendo um churrasco no jardim.,gemmaX,sem_prompt,Eles estão fazendo um churrasco no jardim.,1.0,0.92,0.69,1.15,consistente
673,They are having a barbecue in the garden.,gemini,prompt2,Eles estão fazendo um churrasco no jardim.,gemini,prompt4,Estão assando um sol no quintal.,0.79,0.92,0.69,1.15,consistente
673,They are having a barbecue in the garden.,gemini,prompt2,Eles estão fazendo um churrasco no jardim.,gemma3,prompt2,Eles estão fazendo um churrasco no jardim.,1.0,0.92,0.69,1.15,consistente
673,They are having a barbecue in the garden.,gemini,prompt2,Eles estão fazendo um churrasco no jardim.,gemma3,prompt4,Estão assando a vida no quintal.,0.79,0.92,0.69,1.15,consistente
673,They are having a barbecue in the garden.,gemini,prompt2,Eles estão fazendo um churrasco no jardim.,gemmaX,sem_prompt,Eles estão fazendo um churrasco no jardim.,1.0,0.92,0.69,1.15,consistente
673,They are having a barbecue in the garden.,gemini,prompt4,Estão assando um sol no quintal.,gemma3,prompt2,Eles estão fazendo um churrasco no jardim.,0.79,0.92,0.69,1.15,consistente
673,They are having a barbecue in the garden.,gemini,prompt4,Estão assando um sol no quintal.,gemma3,prompt4,Estão assando a vida no quintal.,0.92,0.92,0.69,1.15,consistente
673,They are having a barbecue in the garden.,gemini,prompt4,Estão assando um sol no quintal.,gemmaX,sem_prompt,Eles estão fazendo um churrasco no jardim.,0.79,0.92,0.69,1.15,consistente
673,They are having a barbecue in the garden.,gemma3,prompt2,Eles estão fazendo um churrasco no jardim.,gemma3,prompt4,Estão assando a vida no quintal.,0.79,0.92,0.69,1.15,consistente
673,They are having a barbecue in the garden.,gemma3,prompt2,Eles estão fazendo um churrasco no jardim.,gemmaX,sem_prompt,Eles estão fazendo um churrasco no jardim.,1.0,0.92,0.69,1.15,consistente
673,They are having a barbecue in the garden.,gemma3,prompt4,Estão assando a vida no quintal.,gemmaX,sem_prompt,Eles estão fazendo um churrasco no jardim.,0.79,0.92,0.69,1.15,consistente
674,jump the gun,gpt,prompt2,antecipar-se,gpt,prompt4,correr com os pés pela frente,0.6,0.66,0.5,0.83,consistente
674,jump the gun,gpt,prompt2,antecipar-se,gemini,prompt2,Antecipar-se,0.95,0.66,0.5,0.83,consistente
674,jump the gun,gpt,prompt2,antecipar-se,gemini,prompt4,Queimar a largada.,0.53,0.66,0.5,0.83,consistente
674,jump the gun,gpt,prompt2,antecipar-se,gemma3,prompt2,Antecipar-se demais,0.83,0.66,0.5,0.83,consistente
674,jump the gun,gpt,prompt2,antecipar-se,gemma3,prompt4,Antecipar a hora.,0.72,0.66,0.5,0.83,consistente
674,jump the gun,gpt,prompt2,antecipar-se,gemmaX,sem_prompt,jump the gun,0.62,0.66,0.5,0.83,consistente
674,jump the gun,gpt,prompt4,correr com os pés pela frente,gemini,prompt2,Antecipar-se,0.63,0.66,0.5,0.83,consistente
674,jump the gun,gpt,prompt4,correr com os pés pela frente,gemini,prompt4,Queimar a largada.,0.58,0.66,0.5,0.83,consistente
674,jump the gun,gpt,prompt4,correr com os pés pela frente,gemma3,prompt2,Antecipar-se demais,0.67,0.66,0.5,0.83,consistente
674,jump the gun,gpt,prompt4,correr com os pés pela frente,gemma3,prompt4,Antecipar a hora.,0.69,0.66,0.5,0.83,consistente
674,jump the gun,gpt,prompt4,correr com os pés pela frente,gemmaX,sem_prompt,jump the gun,0.72,0.66,0.5,0.83,consistente
674,jump the gun,gemini,prompt2,Antecipar-se,gemini,prompt4,Queimar a largada.,0.56,0.66,0.5,0.83,consistente
674,jump the gun,gemini,prompt2,Antecipar-se,gemma3,prompt2,Antecipar-se demais,0.88,0.66,0.5,0.83,consistente
674,jump the gun,gemini,prompt2,Antecipar-se,gemma3,prompt4,Antecipar a hora.,0.79,0.66,0.5,0.83,consistente
674,jump the gun,gemini,prompt2,Antecipar-se,gemmaX,sem_prompt,jump the gun,0.64,0.66,0.5,0.83,consistente
674,jump the gun,gemini,prompt4,Queimar a largada.,gemma3,prompt2,Antecipar-se demais,0.59,0.66,0.5,0.83,consistente
674,jump the gun,gemini,prompt4,Queimar a largada.,gemma3,prompt4,Antecipar a hora.,0.66,0.66,0.5,0.83,consistente
674,jump the gun,gemini,prompt4,Queimar a largada.,gemmaX,sem_prompt,jump the gun,0.57,0.66,0.5,0.83,consistente
674,jump the gun,gemma3,prompt2,Antecipar-se demais,gemma3,prompt4,Antecipar a hora.,0.81,0.66,0.5,0.83,consistente
674,jump the gun,gemma3,prompt2,Antecipar-se demais,gemmaX,sem_prompt,jump the gun,0.64,0.66,0.5,0.83,consistente
674,jump the gun,gemma3,prompt4,Antecipar a hora.,gemmaX,sem_prompt,jump the gun,0.68,0.66,0.5,0.83,consistente
675,They are walking through the city streets.,gpt,prompt2,Eles estão caminhando pelas ruas da cidade.,gpt,prompt4,Eles estão vagando pelas ruas da cidade.,0.98,0.89,0.67,1.11,consistente
675,They are walking through the city streets.,gpt,prompt2,Eles estão caminhando pelas ruas da cidade.,gemini,prompt2,Eles estão caminhando pelas ruas da cidade.,1.0,0.89,0.67,1.11,consistente
675,They are walking through the city streets.,gpt,prompt2,Eles estão caminhando pelas ruas da cidade.,gemini,prompt4,Eles passeiam pelas veias da cidade.,0.89,0.89,0.67,1.11,consistente
675,They are walking through the city streets.,gpt,prompt2,Eles estão caminhando pelas ruas da cidade.,gemma3,prompt2,Eles estão andando pelas ruas da cidade.,0.98,0.89,0.67,1.11,consistente
675,They are walking through the city streets.,gpt,prompt2,Eles estão caminhando pelas ruas da cidade.,gemma3,prompt4,Eles desbravam as artérias da cidade.,0.83,0.89,0.67,1.11,consistente
675,They are walking through the city streets.,gpt,prompt2,Eles estão caminhando pelas ruas da cidade.,gemmaX,sem_prompt,Estão a caminhar pelas ruas da cidade.,0.9,0.89,0.67,1.11,consistente
675,They are walking through the city streets.,gpt,prompt4,Eles estão vagando pelas ruas da cidade.,gemini,prompt2,Eles estão caminhando pelas ruas da cidade.,0.98,0.89,0.67,1.11,consistente
675,They are walking through the city streets.,gpt,prompt4,Eles estão vagando pelas ruas da cidade.,gemini,prompt4,Eles passeiam pelas veias da cidade.,0.9,0.89,0.67,1.11,consistente
675,They are walking through the city streets.,gpt,prompt4,Eles estão vagando pelas ruas da cidade.,gemma3,prompt2,Eles estão andando pelas ruas da cidade.,0.98,0.89,0.67,1.11,consistente
675,They are walking through the city streets.,gpt,prompt4,Eles estão vagando pelas ruas da cidade.,gemma3,prompt4,Eles desbravam as artérias da cidade.,0.84,0.89,0.67,1.11,consistente
675,They are walking through the city streets.,gpt,prompt4,Eles estão vagando pelas ruas da cidade.,gemmaX,sem_prompt,Estão a caminhar pelas ruas da cidade.,0.88,0.89,0.67,1.11,consistente
675,They are walking through the city streets.,gemini,prompt2,Eles estão caminhando pelas ruas da cidade.,gemini,prompt4,Eles passeiam pelas veias da cidade.,0.89,0.89,0.67,1.11,consistente
675,They are walking through the city streets.,gemini,prompt2,Eles estão caminhando pelas ruas da cidade.,gemma3,prompt2,Eles estão andando pelas ruas da cidade.,0.98,0.89,0.67,1.11,consistente
675,They are walking through the city streets.,gemini,prompt2,Eles estão caminhando pelas ruas da cidade.,gemma3,prompt4,Eles desbravam as artérias da cidade.,0.83,0.89,0.67,1.11,consistente
675,They are walking through the city streets.,gemini,prompt2,Eles estão caminhando pelas ruas da cidade.,gemmaX,sem_prompt,Estão a caminhar pelas ruas da cidade.,0.9,0.89,0.67,1.11,consistente
675,They are walking through the city streets.,gemini,prompt4,Eles passeiam pelas veias da cidade.,gemma3,prompt2,Eles estão andando pelas ruas da cidade.,0.89,0.89,0.67,1.11,consistente
675,They are walking through the city streets.,gemini,prompt4,Eles passeiam pelas veias da cidade.,gemma3,prompt4,Eles desbravam as artérias da cidade.,0.88,0.89,0.67,1.11,consistente
675,They are walking through the city streets.,gemini,prompt4,Eles passeiam pelas veias da cidade.,gemmaX,sem_prompt,Estão a caminhar pelas ruas da cidade.,0.85,0.89,0.67,1.11,consistente
675,They are walking through the city streets.,gemma3,prompt2,Eles estão andando pelas ruas da cidade.,gemma3,prompt4,Eles desbravam as artérias da cidade.,0.84,0.89,0.67,1.11,consistente
675,They are walking through the city streets.,gemma3,prompt2,Eles estão andando pelas ruas da cidade.,gemmaX,sem_prompt,Estão a caminhar pelas ruas da cidade.,0.88,0.89,0.67,1.11,consistente
675,They are walking through the city streets.,gemma3,prompt4,Eles desbravam as artérias da cidade.,gemmaX,sem_prompt,Estão a caminhar pelas ruas da cidade.,0.8,0.89,0.67,1.11,consistente
676,She reads a book every night.,gpt,prompt2,Ela lê um livro todas as noites.,gpt,prompt4,Ela mergulha em um livro todas as noites.,0.92,0.92,0.69,1.15,consistente
676,She reads a book every night.,gpt,prompt2,Ela lê um livro todas as noites.,gemini,prompt2,Ela lê um livro todas as noites.,1.0,0.92,0.69,1.15,consistente
676,She reads a book every night.,gpt,prompt2,Ela lê um livro todas as noites.,gemini,prompt4,Ela se alimenta de livros todas as noites.,0.88,0.92,0.69,1.15,consistente
676,She reads a book every night.,gpt,prompt2,Ela lê um livro todas as noites.,gemma3,prompt2,Ela lê um livro todas as noites.,1.0,0.92,0.69,1.15,consistente
676,She reads a book every night.,gpt,prompt2,Ela lê um livro todas as noites.,gemma3,prompt4,Ela se alimenta de histórias todas as noites.,0.88,0.92,0.69,1.15,consistente
676,She reads a book every night.,gpt,prompt2,Ela lê um livro todas as noites.,gemmaX,sem_prompt,Ela lê um livro todas as noites.,1.0,0.92,0.69,1.15,consistente
676,She reads a book every night.,gpt,prompt4,Ela mergulha em um livro todas as noites.,gemini,prompt2,Ela lê um livro todas as noites.,0.92,0.92,0.69,1.15,consistente
676,She reads a book every night.,gpt,prompt4,Ela mergulha em um livro todas as noites.,gemini,prompt4,Ela se alimenta de livros todas as noites.,0.86,0.92,0.69,1.15,consistente
676,She reads a book every night.,gpt,prompt4,Ela mergulha em um livro todas as noites.,gemma3,prompt2,Ela lê um livro todas as noites.,0.92,0.92,0.69,1.15,consistente
676,She reads a book every night.,gpt,prompt4,Ela mergulha em um livro todas as noites.,gemma3,prompt4,Ela se alimenta de histórias todas as noites.,0.86,0.92,0.69,1.15,consistente
676,She reads a book every night.,gpt,prompt4,Ela mergulha em um livro todas as noites.,gemmaX,sem_prompt,Ela lê um livro todas as noites.,0.92,0.92,0.69,1.15,consistente
676,She reads a book every night.,gemini,prompt2,Ela lê um livro todas as noites.,gemini,prompt4,Ela se alimenta de livros todas as noites.,0.88,0.92,0.69,1.15,consistente
676,She reads a book every night.,gemini,prompt2,Ela lê um livro todas as noites.,gemma3,prompt2,Ela lê um livro todas as noites.,1.0,0.92,0.69,1.15,consistente
676,She reads a book every night.,gemini,prompt2,Ela lê um livro todas as noites.,gemma3,prompt4,Ela se alimenta de histórias todas as noites.,0.88,0.92,0.69,1.15,consistente
676,She reads a book every night.,gemini,prompt2,Ela lê um livro todas as noites.,gemmaX,sem_prompt,Ela lê um livro todas as noites.,1.0,0.92,0.69,1.15,consistente
676,She reads a book every night.,gemini,prompt4,Ela se alimenta de livros todas as noites.,gemma3,prompt2,Ela lê um livro todas as noites.,0.88,0.92,0.69,1.15,consistente
676,She reads a book every night.,gemini,prompt4,Ela se alimenta de livros todas as noites.,gemma3,prompt4,Ela se alimenta de histórias todas as noites.,0.97,0.92,0.69,1.15,consistente
676,She reads a book every night.,gemini,prompt4,Ela se alimenta de livros todas as noites.,gemmaX,sem_prompt,Ela lê um livro todas as noites.,0.88,0.92,0.69,1.15,consistente
676,She reads a book every night.,gemma3,prompt2,Ela lê um livro todas as noites.,gemma3,prompt4,Ela se alimenta de histórias todas as noites.,0.88,0.92,0.69,1.15,consistente
676,She reads a book every night.,gemma3,prompt2,Ela lê um livro todas as noites.,gemmaX,sem_prompt,Ela lê um livro todas as noites.,1.0,0.92,0.69,1.15,consistente
676,She reads a book every night.,gemma3,prompt4,Ela se alimenta de histórias todas as noites.,gemmaX,sem_prompt,Ela lê um livro todas as noites.,0.88,0.92,0.69,1.15,consistente
677,chained to the desk,gpt,prompt2,"""Amarrado à mesa""",gpt,prompt4,preso à mesa,0.77,0.77,0.57,0.96,consistente
677,chained to the desk,gpt,prompt2,"""Amarrado à mesa""",gemini,prompt2,Preso à mesa,0.81,0.77,0.57,0.96,consistente
677,chained to the desk,gpt,prompt2,"""Amarrado à mesa""",gemini,prompt4,Acorrentado à mesa.,0.77,0.77,0.57,0.96,consistente
677,chained to the desk,gpt,prompt2,"""Amarrado à mesa""",gemma3,prompt2,Preso à mesa.,0.76,0.77,0.57,0.96,consistente
677,chained to the desk,gpt,prompt2,"""Amarrado à mesa""",gemma3,prompt4,Preso à escrivaninha.,0.69,0.77,0.57,0.96,consistente
677,chained to the desk,gpt,prompt2,"""Amarrado à mesa""",gemmaX,sem_prompt,acorrentado à secretária,0.74,0.77,0.57,0.96,consistente
677,chained to the desk,gpt,prompt4,preso à mesa,gemini,prompt2,Preso à mesa,0.85,0.77,0.57,0.96,consistente
677,chained to the desk,gpt,prompt4,preso à mesa,gemini,prompt4,Acorrentado à mesa.,0.77,0.77,0.57,0.96,consistente
677,chained to the desk,gpt,prompt4,preso à mesa,gemma3,prompt2,Preso à mesa.,0.77,0.77,0.57,0.96,consistente
677,chained to the desk,gpt,prompt4,preso à mesa,gemma3,prompt4,Preso à escrivaninha.,0.69,0.77,0.57,0.96,consistente
677,chained to the desk,gpt,prompt4,preso à mesa,gemmaX,sem_prompt,acorrentado à secretária,0.72,0.77,0.57,0.96,consistente
677,chained to the desk,gemini,prompt2,Preso à mesa,gemini,prompt4,Acorrentado à mesa.,0.78,0.77,0.57,0.96,consistente
677,chained to the desk,gemini,prompt2,Preso à mesa,gemma3,prompt2,Preso à mesa.,0.88,0.77,0.57,0.96,consistente
677,chained to the desk,gemini,prompt2,Preso à mesa,gemma3,prompt4,Preso à escrivaninha.,0.74,0.77,0.57,0.96,consistente
677,chained to the desk,gemini,prompt2,Preso à mesa,gemmaX,sem_prompt,acorrentado à secretária,0.73,0.77,0.57,0.96,consistente
677,chained to the desk,gemini,prompt4,Acorrentado à mesa.,gemma3,prompt2,Preso à mesa.,0.84,0.77,0.57,0.96,consistente
677,chained to the desk,gemini,prompt4,Acorrentado à mesa.,gemma3,prompt4,Preso à escrivaninha.,0.78,0.77,0.57,0.96,consistente
677,chained to the desk,gemini,prompt4,Acorrentado à mesa.,gemmaX,sem_prompt,acorrentado à secretária,0.76,0.77,0.57,0.96,consistente
677,chained to the desk,gemma3,prompt2,Preso à mesa.,gemma3,prompt4,Preso à escrivaninha.,0.79,0.77,0.57,0.96,consistente
677,chained to the desk,gemma3,prompt2,Preso à mesa.,gemmaX,sem_prompt,acorrentado à secretária,0.7,0.77,0.57,0.96,consistente
677,chained to the desk,gemma3,prompt4,Preso à escrivaninha.,gemmaX,sem_prompt,acorrentado à secretária,0.74,0.77,0.57,0.96,consistente
678,He did some gardening in the afternoon.,gpt,prompt2,Ele fez algumas jardinagens à tarde.,gpt,prompt4,Ele cuidou do seu jardim na parte da tarde.,0.8,0.83,0.63,1.04,consistente
678,He did some gardening in the afternoon.,gpt,prompt2,Ele fez algumas jardinagens à tarde.,gemini,prompt2,Ele fez jardinagem à tarde.,0.96,0.83,0.63,1.04,consistente
678,He did some gardening in the afternoon.,gpt,prompt2,Ele fez algumas jardinagens à tarde.,gemini,prompt4,Ele plantou algumas sementes à tarde.,0.88,0.83,0.63,1.04,consistente
678,He did some gardening in the afternoon.,gpt,prompt2,Ele fez algumas jardinagens à tarde.,gemma3,prompt2,Ele fez alguns trabalhos de jardinagem à tarde.,0.95,0.83,0.63,1.04,consistente
678,He did some gardening in the afternoon.,gpt,prompt2,Ele fez algumas jardinagens à tarde.,gemma3,prompt4,Ele cuidou do jardim na tarde.,0.82,0.83,0.63,1.04,consistente
678,He did some gardening in the afternoon.,gpt,prompt2,Ele fez algumas jardinagens à tarde.,gemmaX,sem_prompt,Ele fez um pouco de jardinagem à tarde.,0.94,0.83,0.63,1.04,consistente
678,He did some gardening in the afternoon.,gpt,prompt4,Ele cuidou do seu jardim na parte da tarde.,gemini,prompt2,Ele fez jardinagem à tarde.,0.8,0.83,0.63,1.04,consistente
678,He did some gardening in the afternoon.,gpt,prompt4,Ele cuidou do seu jardim na parte da tarde.,gemini,prompt4,Ele plantou algumas sementes à tarde.,0.78,0.83,0.63,1.04,consistente
678,He did some gardening in the afternoon.,gpt,prompt4,Ele cuidou do seu jardim na parte da tarde.,gemma3,prompt2,Ele fez alguns trabalhos de jardinagem à tarde.,0.78,0.83,0.63,1.04,consistente
678,He did some gardening in the afternoon.,gpt,prompt4,Ele cuidou do seu jardim na parte da tarde.,gemma3,prompt4,Ele cuidou do jardim na tarde.,0.93,0.83,0.63,1.04,consistente
678,He did some gardening in the afternoon.,gpt,prompt4,Ele cuidou do seu jardim na parte da tarde.,gemmaX,sem_prompt,Ele fez um pouco de jardinagem à tarde.,0.8,0.83,0.63,1.04,consistente
678,He did some gardening in the afternoon.,gemini,prompt2,Ele fez jardinagem à tarde.,gemini,prompt4,Ele plantou algumas sementes à tarde.,0.85,0.83,0.63,1.04,consistente
678,He did some gardening in the afternoon.,gemini,prompt2,Ele fez jardinagem à tarde.,gemma3,prompt2,Ele fez alguns trabalhos de jardinagem à tarde.,0.94,0.83,0.63,1.04,consistente
678,He did some gardening in the afternoon.,gemini,prompt2,Ele fez jardinagem à tarde.,gemma3,prompt4,Ele cuidou do jardim na tarde.,0.83,0.83,0.63,1.04,consistente
678,He did some gardening in the afternoon.,gemini,prompt2,Ele fez jardinagem à tarde.,gemmaX,sem_prompt,Ele fez um pouco de jardinagem à tarde.,0.94,0.83,0.63,1.04,consistente
678,He did some gardening in the afternoon.,gemini,prompt4,Ele plantou algumas sementes à tarde.,gemma3,prompt2,Ele fez alguns trabalhos de jardinagem à tarde.,0.83,0.83,0.63,1.04,consistente
678,He did some gardening in the afternoon.,gemini,prompt4,Ele plantou algumas sementes à tarde.,gemma3,prompt4,Ele cuidou do jardim na tarde.,0.8,0.83,0.63,1.04,consistente
678,He did some gardening in the afternoon.,gemini,prompt4,Ele plantou algumas sementes à tarde.,gemmaX,sem_prompt,Ele fez um pouco de jardinagem à tarde.,0.84,0.83,0.63,1.04,consistente
