indice,ingles_original,melhor_trad,outra_trad,melhor_modelo,melhor_prompt,outro_modelo,outro_prompt,parascore
715,bird's eye view,visão de pássaro.,Visão do alto.,gpt,prompt2,gemma3,prompt4,0.9146
46,burn your bridges,queime suas pontes.,Queimar as pontes.,gemmaX,sem_prompt,gemma3,prompt2,0.9143
46,burn your bridges,queime suas pontes.,Queimar as pontes.,gemmaX,sem_prompt,gemma3,prompt4,0.9143
486,break the ice,Quebrar o gelo.,quebrar o gelo,gemini,prompt2,gpt,prompt2,0.9143
486,break the ice,Quebrar o gelo.,quebrar o gelo,gemini,prompt2,gemmaX,sem_prompt,0.9143
629,as clear as day,claro como o dia.,claro como dia,gemmaX,sem_prompt,gpt,prompt2,0.9143
628,climbing the walls,Subindo pelas paredes.,escalando as paredes,gemini,prompt2,gpt,prompt2,0.9142
628,climbing the walls,Subindo pelas paredes.,escalando as paredes,gemini,prompt2,gemmaX,sem_prompt,0.9142
453,black and blue,preto e azul.,Roxo e inchado.,gpt,prompt2,gemini,prompt4,0.9141
86,cat on a hot tin roof,gato em um telhado quente de lata.,Gata em Telhado de Zinco Quente,gpt,prompt2,gemini,prompt2,0.9139
86,cat on a hot tin roof,gato em um telhado quente de lata.,Gata em Telhado de Zinco Quente,gpt,prompt2,gemini,prompt4,0.9139
605,armed to the teeth,Armado até os dentes.,armado até os dentes,gemini,prompt2,gpt,prompt2,0.9134
46,burn your bridges,queime suas pontes.,queimou suas pontes,gemmaX,sem_prompt,gpt,prompt2,0.9132
14,an iron fist,um punho de ferro.,punho de ferro,gemmaX,sem_prompt,gpt,prompt4,0.9131
236,ball of fire,bola de fogo.,Força da natureza.,gemmaX,sem_prompt,gemma3,prompt4,0.9131
283,buy a lemon,Compre uma limão.,Comprar um limão azedo.,gemma3,prompt2,gemma3,prompt4,0.913
30,a chip on your shoulder,um chip no seu ombro.,Rancor.,gemmaX,sem_prompt,gemini,prompt2,0.9129
160,as good as done,quase feito.,Praticamente feito.,gpt,prompt2,gemini,prompt2,0.9128
359,black as coal,Preto como carvão.,Negro como a noite.,gemini,prompt2,gemini,prompt4,0.9128
504,left out in the cold,deixado de fora no frio.,Deixado à margem.,gpt,prompt2,gemma3,prompt4,0.9127
239,live in a glass house,Morar em casa de vidro.,Viver em um aquário.,gemini,prompt2,gemma3,prompt4,0.9126
274,climbing the corporate ladder,subindo a escada corporativa.,Subindo na carreira.,gemmaX,sem_prompt,gemini,prompt2,0.9126
447,"blood, sweat, and tears","Sangue, suor e lágrimas.","sangue, suor e lágrimas",gemma3,prompt2,gpt,prompt2,0.9126
447,"blood, sweat, and tears","Sangue, suor e lágrimas.","sangue, suor e lágrimas",gemma3,prompt2,gpt,prompt4,0.9126
447,"blood, sweat, and tears","Sangue, suor e lágrimas.","sangue, suor e lágrimas",gemma3,prompt2,gemmaX,sem_prompt,0.9126
303,hard nut to crack,um problema difícil de resolver.,Pessoa difícil de lidar.,gemmaX,sem_prompt,gemma3,prompt2,0.9125
638,against the clock,contra o relógio.,contra o tempo,gemmaX,sem_prompt,gpt,prompt2,0.9123
638,against the clock,contra o relógio.,contra o tempo,gemmaX,sem_prompt,gpt,prompt4,0.9123
308,big league,grande liga.,A grande liga.,gpt,prompt2,gemma3,prompt4,0.9122
213,between the devil and the deep blue sea,Entre o diabo e o mar azul profundo.,entre a cruz e a espada,gemmaX,sem_prompt,gpt,prompt4,0.9121
264,a penny saved is a penny earned,Um centavo economizado é um centavo ganho.,Um centavo economizado é um centavo ganho,gpt,prompt2,gemmaX,sem_prompt,0.9121
662,carved in stone,Esculpido em pedra.,Escrito em pedra.,gemini,prompt2,gemini,prompt4,0.9116
462,cat got your tongue,O gato comeu sua língua?,Perdeu as palavras?,gemma3,prompt2,gemma3,prompt4,0.9115
551,burning bridges,Queimando pontes.,Queimar as pontes.,gemini,prompt2,gemma3,prompt4,0.9115
24,color outside the lines,cor fora das linhas.,c colorir fora das linhas,gemmaX,sem_prompt,gpt,prompt2,0.9113
466,a storm in a teacup,"Uma tempestade num copo d""água.",Tempestade em copo d'água.,gemma3,prompt2,gemini,prompt4,0.9112
173,fingers crossed,Dedos cruzados.,cruzando os dedos,gemini,prompt2,gemmaX,sem_prompt,0.9109
213,between the devil and the deep blue sea,Entre o diabo e o mar azul profundo.,Entre a cruz e a espada,gemmaX,sem_prompt,gemini,prompt2,0.9107
467,a tower of strength,uma torre de força.,Uma torre de força,gemmaX,sem_prompt,gemini,prompt2,0.9106
467,a tower of strength,uma torre de força.,Uma torre de força,gemmaX,sem_prompt,gemma3,prompt2,0.9106
640,don't count your chickens before they hatch,Não conte os seus pintinhos antes de eles nascerem.,Não conte com o ovo no cu da galinha.,gpt,prompt2,gpt,prompt4,0.9106
640,don't count your chickens before they hatch,Não conte os seus pintinhos antes de eles nascerem.,Não conte com o ovo no cu da galinha.,gpt,prompt2,gemini,prompt2,0.9106
706,blood is thicker than water,Sangue é mais espesso que água.,Sangue do meu sangue.,gemini,prompt2,gemini,prompt4,0.9106
2,let the cat out of the bag,Deixar o gato sair do saco.,Revelar o segredo.,gpt,prompt2,gemini,prompt2,0.9097
2,let the cat out of the bag,Deixar o gato sair do saco.,Revelar o segredo.,gpt,prompt2,gemini,prompt4,0.9097
441,give someone the cold shoulder,dar a alguém o ombro frio.,Dar o desprezo a alguém.,gemmaX,sem_prompt,gemini,prompt2,0.9095
213,between the devil and the deep blue sea,Entre o diabo e o mar azul profundo.,entre a espada e a parede,gemmaX,sem_prompt,gpt,prompt2,0.9092
121,paint the town red,pinte a cidade de vermelho.,Arrasar na noite.,gemmaX,sem_prompt,gemini,prompt4,0.9091
324,a new lease on life,uma nova chance na vida.,um novo ânimo para a vida,gpt,prompt2,gemmaX,sem_prompt,0.9091
644,big fish in a small pond,Peixe grande em lago pequeno.,grande peixe em um pequeno aquário,gemini,prompt2,gpt,prompt4,0.9089
25,easy as pie,Fácil como uma torta.,fácil como a torta,gemini,prompt2,gemmaX,sem_prompt,0.9088
324,a new lease on life,uma nova chance na vida.,Um novo sopro de vida,gpt,prompt2,gemini,prompt4,0.9088
66,as easy as pie,Tão fácil quanto uma torta.,tão fácil quanto uma torta,gemini,prompt2,gpt,prompt2,0.9086
655,a taste of freedom,um gosto de liberdade.,Um gostinho de liberdade.,gemmaX,sem_prompt,gemini,prompt2,0.9084
655,a taste of freedom,um gosto de liberdade.,Um gostinho de liberdade.,gemmaX,sem_prompt,gemma3,prompt2,0.9084
83,a slap on the wrist,uma palmada no pulso.,Uma advertência branda.,gpt,prompt2,gemma3,prompt2,0.9081
308,big league,grande liga.,grande liga,gpt,prompt2,gpt,prompt4,0.9081
470,all the world's a stage,Todo o mundo é um palco.,"""Todo o mundo é um palco.""",gemmaX,sem_prompt,gpt,prompt2,0.9081
102,feast your eyes,Delicie seus olhos.,Banqueteie os olhos.,gemini,prompt2,gemma3,prompt4,0.9078
129,arm and a leg,Um braço e uma perna.,Um rim e um figado,gemini,prompt2,gemini,prompt4,0.9075
130,as hungry as a wolf,tão faminto quanto um lobo.,com fome como um lobo,gpt,prompt2,gemmaX,sem_prompt,0.9074
377,an uphill battle,Uma batalha difícil.,Uma batalha em subida.,gemini,prompt2,gemini,prompt4,0.9072
485,back to square one,De volta à estaca zero.,de volta ao ponto de partida,gemma3,prompt2,gemmaX,sem_prompt,0.9071
30,a chip on your shoulder,um chip no seu ombro.,Um rancor no coração.,gemmaX,sem_prompt,gemma3,prompt2,0.9065
186,bury your head in the sand,enterre sua cabeça na areia.,Enche o sandeiro com a cabeça.,gemmaX,sem_prompt,gemma3,prompt2,0.9065
186,bury your head in the sand,enterre sua cabeça na areia.,enterrar a cabeça na areia,gemmaX,sem_prompt,gpt,prompt2,0.9063
186,bury your head in the sand,enterre sua cabeça na areia.,enterrar a cabeça na areia,gemmaX,sem_prompt,gpt,prompt4,0.9063
257,a taste of your own medicine,um gosto da sua própria medicina.,Uma dose do próprio remédio.,gpt,prompt2,gemma3,prompt2,0.9063
418,blue collar,colarinho azul.,Operário.,gpt,prompt2,gemini,prompt4,0.9063
605,armed to the teeth,Armado até os dentes.,armado até aos dentes,gemini,prompt2,gemmaX,sem_prompt,0.9063
531,a far cry,um grito distante.,um abismo distante,gemmaX,sem_prompt,gpt,prompt2,0.9062
629,as clear as day,claro como o dia.,Na lata.,gemmaX,sem_prompt,gemma3,prompt4,0.9062
694,born with a silver spoon,nascido com uma colher de prata.,Nascer em berço de ouro.,gemmaX,sem_prompt,gemini,prompt2,0.9061
694,born with a silver spoon,nascido com uma colher de prata.,Nascer em berço de ouro.,gemmaX,sem_prompt,gemini,prompt4,0.9061
318,keep your eyes peeled,Fique de olhos bem abertos.,Fique atento.,gemini,prompt2,gpt,prompt2,0.906
563,bitten by the bug,mordido pelo bicho.,Picado pelo inseto.,gpt,prompt2,gemma3,prompt2,0.906
347,an old flame,uma antiga paixão.,um amor do passado,gemmaX,sem_prompt,gpt,prompt4,0.9058
413,falling apart at the seams,caindo aos pedaços nas costuras.,Desmoronando pelas costuras.,gemmaX,sem_prompt,gemini,prompt4,0.9057
224,calm before the storm,calma antes da tempestade.,Calmaria antes da tempestade.,gemmaX,sem_prompt,gemini,prompt2,0.9056
702,in the same boat,no mesmo barco.,Na mesma situação,gemmaX,sem_prompt,gemini,prompt2,0.9053
563,bitten by the bug,mordido pelo bicho.,Morder do inseto.,gpt,prompt2,gemma3,prompt4,0.9052
655,a taste of freedom,um gosto de liberdade.,Um gostinho da liberdade.,gemmaX,sem_prompt,gemini,prompt4,0.9052
25,easy as pie,Fácil como uma torta.,Fácil como descascar uma laranja.,gemini,prompt2,gemma3,prompt2,0.905
25,easy as pie,Fácil como uma torta.,Fácil como descascar uma laranja.,gemini,prompt2,gemma3,prompt4,0.905
532,carry the torch,carregar a tocha.,Passar o bastão.,gpt,prompt2,gemini,prompt4,0.905
120,change of tune,Mudança de tom.,Mudar o disco.,gemini,prompt2,gemini,prompt4,0.9049
62,a skeleton in the closet,um esqueleto no armário.,Um segredo sujo.,gpt,prompt2,gemini,prompt2,0.9047
324,a new lease on life,uma nova chance na vida.,um novo alicerce para a vida,gpt,prompt2,gpt,prompt4,0.9045
534,at a snail's pace,a um ritmo de lesma.,Num ritmo de lesma.,gemmaX,sem_prompt,gemma3,prompt2,0.9045
36,devil's advocate,Defensor do diabo.,Diabo às costas.,gemma3,prompt2,gemma3,prompt4,0.9044
511,a fish out of water,"Um peixe fora d""água.",Peixe fora d'água.,gemini,prompt2,gemini,prompt4,0.9044
511,a fish out of water,"Um peixe fora d""água.",Peixe fora d'água.,gemini,prompt2,gemma3,prompt4,0.9044
508,let sleeping dogs lie,Deixe os cães dormirem.,Deixar cão dormindo quieto.,gemmaX,sem_prompt,gemini,prompt4,0.9042
178,as easy as shooting fish in a barrel,Tão fácil quanto atirar em peixes num barril.,Fácil como roubar doces de um bebê.,gemini,prompt2,gemma3,prompt2,0.9041
101,chasing shadows,perseguindo sombras.,Correndo atrás de fantasmas.,gemmaX,sem_prompt,gemini,prompt4,0.904
64,cool as a cucumber,Calmo como um pepino.,Frio como gelo.,gemini,prompt2,gemma3,prompt4,0.9039
465,come out of your shell,Saia da sua concha.,Sair da toca.,gemini,prompt2,gemma3,prompt4,0.9038
78,bleeding heart,coração sangrante.,coração sensível,gpt,prompt2,gpt,prompt4,0.9033
494,as smooth as silk,suave como seda.,Liso como seda.,gpt,prompt2,gemma3,prompt2,0.9032
441,give someone the cold shoulder,dar a alguém o ombro frio.,Dar o silêncio gelado.,gemmaX,sem_prompt,gemma3,prompt4,0.9031
121,paint the town red,pinte a cidade de vermelho.,Fazer a noite toda.,gemmaX,sem_prompt,gemma3,prompt2,0.9029
466,a storm in a teacup,"Uma tempestade num copo d""água.",Tempestade em copo d'água,gemma3,prompt2,gemini,prompt2,0.9029
157,caught in a web,Preso em uma teia.,Enredado numa teia.,gemini,prompt2,gemma3,prompt4,0.9028
443,all in a day's work,Tudo em um dia de trabalho.,Faz parte do trabalho.,gemini,prompt2,gemma3,prompt2,0.9028
507,back to the grind,De volta à rotina.,De volta à ativa.,gemma3,prompt2,gpt,prompt4,0.9027
105,blind as a bat,Cego de nascença.,Cego como um morcego.,gemma3,prompt2,gemini,prompt2,0.9026
105,blind as a bat,Cego de nascença.,Cego como um morcego.,gemma3,prompt2,gemini,prompt4,0.9026
259,cloud of suspicion,Nuvem de suspeita.,Nuvem de suspeitas,gemma3,prompt2,gemini,prompt2,0.9026
259,cloud of suspicion,Nuvem de suspeita.,Nuvem de suspeitas,gemma3,prompt2,gemini,prompt4,0.9026
236,ball of fire,bola de fogo.,bola de fogo,gemmaX,sem_prompt,gpt,prompt2,0.9024
236,ball of fire,bola de fogo.,bola de fogo,gemmaX,sem_prompt,gpt,prompt4,0.9024
287,different strokes for different folks,diferentes estilos para diferentes pessoas.,Cada um com seus gostos.,gemmaX,sem_prompt,gemini,prompt2,0.9022
82,hard pill to swallow,uma pílula difícil de engolir.,Um osso duro de roer.,gemmaX,sem_prompt,gemini,prompt4,0.902
82,hard pill to swallow,uma pílula difícil de engolir.,Um osso duro de roer.,gemmaX,sem_prompt,gemma3,prompt4,0.902
536,dressed to kill,vestida para matar.,Vestido para arrasar.,gpt,prompt2,gpt,prompt4,0.902
255,heart of stone,coração de pedra.,Coração de pedra.,gemmaX,sem_prompt,gemini,prompt4,0.9019
255,heart of stone,coração de pedra.,Coração de pedra.,gemmaX,sem_prompt,gemma3,prompt4,0.9019
185,cat's out of the bag,O gato está fora do saco.,A verdade veio à tona.,gemmaX,sem_prompt,gemma3,prompt4,0.9018
78,bleeding heart,coração sangrante.,Coração mole.,gpt,prompt2,gemini,prompt4,0.9017
78,bleeding heart,coração sangrante.,Coração mole.,gpt,prompt2,gemma3,prompt2,0.9017
78,bleeding heart,coração sangrante.,Coração mole.,gpt,prompt2,gemma3,prompt4,0.9017
107,as old as the hills,Tão velho quanto as colinas.,Antigo como as próprias montanhas.,gemini,prompt2,gemma3,prompt4,0.9013
704,frog in your throat,sapo na sua garganta.,Garganta seca,gemmaX,sem_prompt,gemini,prompt2,0.9013
704,frog in your throat,sapo na sua garganta.,Garganta seca,gemmaX,sem_prompt,gemini,prompt4,0.9013
264,a penny saved is a penny earned,Um centavo economizado é um centavo ganho.,Um tostão guardado é um tostão ganho.,gpt,prompt2,gemma3,prompt2,0.9011
551,burning bridges,Queimando pontes.,queimar pontes,gemini,prompt2,gemmaX,sem_prompt,0.9011
698,adding fuel to the fire,Acrescentando combustível ao fogo.,Atirar óleo na fogueira.,gemmaX,sem_prompt,gemma3,prompt4,0.901
326,a rolling stone gathers no moss,Uma pedra rolante não acumula musgo.,"""Em pedra que rola, musgo não pega.""",gemmaX,sem_prompt,gemini,prompt4,0.9009
378,cast a shadow,lançar uma sombra.,Lançar uma sombra.,gemmaX,sem_prompt,gemma3,prompt4,0.9009
481,a place in the sun,Um lugar ao sol.,um lugar ao sol,gemmaX,sem_prompt,gpt,prompt2,0.9009
635,a piece of cake,um pedaço de bolo.,Mamão com açúcar.,gemmaX,sem_prompt,gemma3,prompt4,0.9008
183,cold feet,pés frios.,Pés frios.,gemmaX,sem_prompt,gemini,prompt4,0.9005
418,blue collar,colarinho azul.,Colarinho azul,gpt,prompt2,gemma3,prompt2,0.9004
304,an ounce of prevention is worth a pound of cure,Um grama de prevenção vale um quilo de cura.,Uma onça de cuidado vale mais que um arroba de remédio.,gemini,prompt2,gemma3,prompt4,0.9001
214,get cold feet,ter os pés frios.,Ter um frio na espinha.,gemmaX,sem_prompt,gemma3,prompt4,0.9
312,rain on your parade,chuva no seu desfile.,Estragar as suas expectativas.,gemmaX,sem_prompt,gemma3,prompt4,0.9
245,as clear as mud,Tão claro quanto barro.,tão claro quanto lama,gemma3,prompt2,gpt,prompt2,0.8999
432,come rain or shine,Mesmo que chova ou faça sol.,"""Faça sol ou faça chuva.""",gemma3,prompt2,gpt,prompt2,0.8995
224,calm before the storm,calma antes da tempestade.,Calmaria antes da tempestade,gemmaX,sem_prompt,gemma3,prompt2,0.8987
98,cold as ice,Frio como gelo.,frio como gelo,gemini,prompt2,gpt,prompt2,0.8984
98,cold as ice,Frio como gelo.,frio como gelo,gemini,prompt2,gemmaX,sem_prompt,0.8984
304,an ounce of prevention is worth a pound of cure,Um grama de prevenção vale um quilo de cura.,uma onça de prevenção vale uma libra de cura,gemini,prompt2,gemmaX,sem_prompt,0.8984
660,back to basics,de volta ao básico.,back to basics,gpt,prompt2,gemmaX,sem_prompt,0.8984
149,bottom of the barrel,fundo do barril.,no fundo do poço,gemmaX,sem_prompt,gpt,prompt4,0.8983
536,dressed to kill,vestida para matar.,Arrasando.,gpt,prompt2,gemini,prompt2,0.8983
557,as light as a feather,Leve como uma pluma.,leve como uma pena,gemini,prompt2,gpt,prompt2,0.898
557,as light as a feather,Leve como uma pluma.,leve como uma pena,gemini,prompt2,gemmaX,sem_prompt,0.898
563,bitten by the bug,mordido pelo bicho.,Picado pela curiosidade.,gpt,prompt2,gemini,prompt2,0.898
28,food for thought,alimento para a reflexão.,Comida para a mente.,gpt,prompt2,gemini,prompt4,0.8978
28,food for thought,alimento para a reflexão.,Comida para a mente.,gpt,prompt2,gemma3,prompt4,0.8978
183,cold feet,pés frios.,Pé frio,gemmaX,sem_prompt,gemini,prompt2,0.8978
235,finger on the pulse,de dedo no pulso.,No ritmo do tempo.,gemmaX,sem_prompt,gemma3,prompt4,0.8977
211,close to home,Perto de casa.,próximo de casa,gemma3,prompt2,gpt,prompt2,0.8976
551,burning bridges,Queimando pontes.,Queimar as pontes,gemini,prompt2,gemini,prompt4,0.8976
551,burning bridges,Queimando pontes.,queimar os barcos,gemini,prompt2,gpt,prompt4,0.8973
101,chasing shadows,perseguindo sombras.,Perseguindo sombras.,gemmaX,sem_prompt,gemma3,prompt2,0.8972
168,butter wouldn’t melt in their mouth,a manteiga não derreteria na boca deles.,Eles não fariam mal a uma mosca.,gemmaX,sem_prompt,gemma3,prompt2,0.8968
257,a taste of your own medicine,um gosto da sua própria medicina.,Um pouco do seu próprio veneno.,gpt,prompt2,gemini,prompt2,0.8967
465,come out of your shell,Saia da sua concha.,saia da sua concha,gemini,prompt2,gemmaX,sem_prompt,0.8967
562,broken dreams,sonhos quebrados.,Sonhos desfeitos.,gpt,prompt2,gemma3,prompt4,0.8966
304,an ounce of prevention is worth a pound of cure,Um grama de prevenção vale um quilo de cura.,Uma medida de prevenção vale mais do que uma tonelada de remédio.,gemini,prompt2,gpt,prompt4,0.8965
149,bottom of the barrel,fundo do barril.,O lixo que sobrou.,gemmaX,sem_prompt,gemma3,prompt4,0.896
419,kill two birds with one stone,matar dois pássaros com uma pedra.,Matar dois coelhos com uma cajadada só.,gemmaX,sem_prompt,gpt,prompt2,0.896
419,kill two birds with one stone,matar dois pássaros com uma pedra.,Matar dois coelhos com uma cajadada só.,gemmaX,sem_prompt,gpt,prompt4,0.896
419,kill two birds with one stone,matar dois pássaros com uma pedra.,Matar dois coelhos com uma cajadada só.,gemmaX,sem_prompt,gemini,prompt2,0.896
419,kill two birds with one stone,matar dois pássaros com uma pedra.,Matar dois coelhos com uma cajadada só.,gemmaX,sem_prompt,gemini,prompt4,0.896
419,kill two birds with one stone,matar dois pássaros com uma pedra.,Matar dois coelhos com uma cajadada só.,gemmaX,sem_prompt,gemma3,prompt2,0.896
419,kill two birds with one stone,matar dois pássaros com uma pedra.,Matar dois coelhos com uma cajadada só.,gemmaX,sem_prompt,gemma3,prompt4,0.896
631,"like father, like son","Assim como pai, assim como filho.",Herança de pai para filho.,gpt,prompt2,gemma3,prompt4,0.8956
46,burn your bridges,queime suas pontes.,Queimar os navios.,gemmaX,sem_prompt,gemini,prompt4,0.8955
395,pull the plug,Desligar o aparelho.,Desligar o interruptor.,gemma3,prompt2,gemma3,prompt4,0.8953
347,an old flame,uma antiga paixão.,Um amor do passado,gemmaX,sem_prompt,gemma3,prompt2,0.895
245,as clear as mud,Tão claro quanto barro.,Mais claro que lama.,gemma3,prompt2,gemini,prompt2,0.8949
655,a taste of freedom,um gosto de liberdade.,Um sopro de alívio.,gemmaX,sem_prompt,gemma3,prompt4,0.8948
62,a skeleton in the closet,um esqueleto no armário.,Esqueleto no armário.,gpt,prompt2,gemini,prompt4,0.8947
168,butter wouldn’t melt in their mouth,a manteiga não derreteria na boca deles.,Eles não fariam mal a uma pulga.,gemmaX,sem_prompt,gemma3,prompt4,0.8947
286,clear as mud,claro como lama.,Mais confuso que lama.,gpt,prompt2,gemini,prompt2,0.8947
563,bitten by the bug,mordido pelo bicho.,picado pelo bichinho,gpt,prompt2,gpt,prompt4,0.8946
188,bridge the gap,fechar a lacuna.,Superar a diferença.,gpt,prompt2,gemma3,prompt2,0.8945
551,burning bridges,Queimando pontes.,Queimar pontes,gemini,prompt2,gemma3,prompt2,0.8944
563,bitten by the bug,mordido pelo bicho.,mordeu pelo bicho,gpt,prompt2,gemmaX,sem_prompt,0.8944
504,left out in the cold,deixado de fora no frio.,deixado à mercê do frio,gpt,prompt2,gemmaX,sem_prompt,0.8943
623,go the extra mile,Fazer um esforço extra.,Ir além do esperado.,gemma3,prompt2,gemma3,prompt4,0.8942
702,in the same boat,no mesmo barco.,Na mesma enrascada.,gemmaX,sem_prompt,gemma3,prompt4,0.8939
658,blood runs cold,o sangue corre frio.,"""O sangue para de correr.""",gemmaX,sem_prompt,gpt,prompt2,0.8938
386,a leopard can't change its spots,Um leopardo não pode mudar suas manchas.,"Apesar das aparências, a zebra não muda suas listras.",gpt,prompt2,gemini,prompt4,0.8935
350,a sinking ship,um navio afundando.,Navio à deriva.,gpt,prompt2,gemma3,prompt4,0.8933
698,adding fuel to the fire,Acrescentando combustível ao fogo.,Agravando a situação.,gemmaX,sem_prompt,gemma3,prompt2,0.8932
121,paint the town red,pinte a cidade de vermelho.,Tornar a noite agitada,gemmaX,sem_prompt,gemini,prompt2,0.8931
135,any port in a storm,qualquer porto numa tempestade.,Qualquer abrigo é bom em tempo de tormenta.,gemmaX,sem_prompt,gemini,prompt4,0.8931
101,chasing shadows,perseguindo sombras.,Perseguindo sombras,gemmaX,sem_prompt,gemini,prompt2,0.893
274,climbing the corporate ladder,subindo a escada corporativa.,Escalar a hierarquia corporativa.,gemmaX,sem_prompt,gemini,prompt4,0.8929
326,a rolling stone gathers no moss,Uma pedra rolante não acumula musgo.,"""Pedra que rola não cria lodo.""",gemmaX,sem_prompt,gemini,prompt2,0.8928
504,left out in the cold,deixado de fora no frio.,deixado na rua da amargura,gpt,prompt2,gpt,prompt4,0.8927
366,busy as a bee,ocupado como uma abelha.,Trabalhando que nem uma colmeia.,gpt,prompt2,gemma3,prompt4,0.8926
377,an uphill battle,Uma batalha difícil.,Uma batalha árdua,gemini,prompt2,gemma3,prompt2,0.8925
121,paint the town red,pinte a cidade de vermelho.,fazer a festa,gemmaX,sem_prompt,gpt,prompt4,0.892
235,finger on the pulse,de dedo no pulso.,com o dedo no pulso,gemmaX,sem_prompt,gpt,prompt2,0.892
463,as busy as a bee,Tão ocupado como uma abelha.,Trabalhando que nem uma formiga.,gemini,prompt2,gemma3,prompt4,0.8919
494,as smooth as silk,suave como seda.,Sedoso como a seda.,gpt,prompt2,gemma3,prompt4,0.8919
560,adding insult to injury,Acrescentando insulto à injúria.,Para piorar a situação.,gemmaX,sem_prompt,gemma3,prompt4,0.8918
413,falling apart at the seams,caindo aos pedaços nas costuras.,Desfazendo-se aos poucos.,gemmaX,sem_prompt,gemma3,prompt4,0.8915
291,a ray of hope,Um raio de esperança.,raio de esperança,gemini,prompt2,gpt,prompt4,0.8906
75,climbing up the ladder,subindo a escada.,subindo na vida,gpt,prompt2,gpt,prompt4,0.8905
325,climbing the ladder,subindo a escada.,subindo na vida,gemmaX,sem_prompt,gpt,prompt4,0.8905
46,burn your bridges,queime suas pontes.,queimar as pontes,gemmaX,sem_prompt,gpt,prompt4,0.8903
325,climbing the ladder,subindo a escada.,Subir degraus.,gemmaX,sem_prompt,gemma3,prompt4,0.8902
326,a rolling stone gathers no moss,Uma pedra rolante não acumula musgo.,"Quem não se move, não cresce.",gemmaX,sem_prompt,gemma3,prompt4,0.8902
440,bring home the bacon,trazer o pão para casa.,Trazer o sustento para casa.,gpt,prompt2,gemini,prompt4,0.8902
125,blessing in disguise,Uma bênção disfarçada.,Um mal que veio para o bem.,gemma3,prompt2,gemini,prompt4,0.8899
416,a blessing in disguise,Uma bênção disfarçada.,Um mal que veio para o bem.,gemini,prompt2,gemini,prompt4,0.8899
207,get out of hand,ficar fora de controle.,Descontrolar.,gemmaX,sem_prompt,gemma3,prompt2,0.8897
439,flying high,Voando alto.,Voando alto,gemini,prompt2,gemma3,prompt2,0.8894
178,as easy as shooting fish in a barrel,Tão fácil quanto atirar em peixes num barril.,tão fácil quanto tirar peixe do barril,gemini,prompt2,gpt,prompt2,0.8893
441,give someone the cold shoulder,dar a alguém o ombro frio.,dar o tratamento do desprezo,gemmaX,sem_prompt,gpt,prompt4,0.8891
255,heart of stone,coração de pedra.,Coração de pedra,gemmaX,sem_prompt,gemini,prompt2,0.889
255,heart of stone,coração de pedra.,Coração de pedra,gemmaX,sem_prompt,gemma3,prompt2,0.889
318,keep your eyes peeled,Fique de olhos bem abertos.,Fique de olho aberto.,gemini,prompt2,gemma3,prompt4,0.8889
324,a new lease on life,uma nova chance na vida.,Um novo fôlego de vida.,gpt,prompt2,gemma3,prompt2,0.8888
521,dark horse,cavalo escuro.,Cavalo negro.,gemmaX,sem_prompt,gemini,prompt4,0.8886
305,come apart at the seams,desfazer-se pelas costuras.,Desmoronar aos pedaços.,gpt,prompt2,gemma3,prompt4,0.8885
406,as good as gold,tão bom quanto o ouro.,Bom como ouro,gemmaX,sem_prompt,gemini,prompt2,0.8879
245,as clear as mud,Tão claro quanto barro.,Claro como a lama.,gemma3,prompt2,gemini,prompt4,0.8878
287,different strokes for different folks,diferentes estilos para diferentes pessoas.,Gosto não se discute.,gemmaX,sem_prompt,gemini,prompt4,0.8877
327,better half,melhor metade.,metade querida,gemmaX,sem_prompt,gemma3,prompt2,0.8876
696,like a fish to water,Como um peixe na água.,Como se estivesse em casa.,gemma3,prompt2,gemma3,prompt4,0.8875
213,between the devil and the deep blue sea,Entre o diabo e o mar azul profundo.,Entre o martelo e a bigorna.,gemmaX,sem_prompt,gemma3,prompt2,0.8872
213,between the devil and the deep blue sea,Entre o diabo e o mar azul profundo.,Entre o martelo e a bigorna.,gemmaX,sem_prompt,gemma3,prompt4,0.8872
274,climbing the corporate ladder,subindo a escada corporativa.,Subir na hierarquia corporativa.,gemmaX,sem_prompt,gemma3,prompt2,0.887
312,rain on your parade,chuva no seu desfile.,Estragar seus planos.,gemmaX,sem_prompt,gemma3,prompt2,0.887
400,smooth sailing,navegação tranquila.,navegar em águas tranquilas,gpt,prompt2,gpt,prompt4,0.8868
527,clear as crystal,Claro como cristal.,claro como a água cristalina,gemini,prompt2,gpt,prompt4,0.8868
347,an old flame,uma antiga paixão.,Chama do passado.,gemmaX,sem_prompt,gemini,prompt4,0.8867
149,bottom of the barrel,fundo do barril.,fundo do poço,gemmaX,sem_prompt,gpt,prompt2,0.8866
453,black and blue,preto e azul.,Roxo e negro,gpt,prompt2,gemini,prompt2,0.8863
155,face the music,enfrentar a realidade.,Encarar a realidade.,gpt,prompt2,gpt,prompt4,0.8862
188,bridge the gap,fechar a lacuna.,Preencher a lacuna,gpt,prompt2,gemini,prompt2,0.8862
188,bridge the gap,fechar a lacuna.,Fechar a distância.,gpt,prompt2,gemma3,prompt4,0.8859
453,black and blue,preto e azul.,preto e azul,gpt,prompt2,gpt,prompt4,0.8859
453,black and blue,preto e azul.,preto e azul,gpt,prompt2,gemmaX,sem_prompt,0.8859
