indice,dataset,tipo_label,ingles_original,melhor_trad,melhor_modelo,melhor_prompt,outro_modelo,outro_prompt,outra_trad,parascore
295,manual_data,metaforicas,an arm and a leg,Vender a alma.,gemma3,prompt4,gemini,prompt2,Um braço e uma perna,0.8386
295,manual_data,metaforicas,an arm and a leg,Vender a alma.,gemma3,prompt4,gemini,prompt4,Um rim e um fígado.,0.8709
295,manual_data,metaforicas,an arm and a leg,Vender a alma.,gemma3,prompt4,gemma3,prompt2,Um braço e uma perna.,0.8588
295,manual_data,metaforicas,an arm and a leg,Vender a alma.,gemma3,prompt4,gemmaX,sem_prompt,um braço e uma perna,0.8286
298,manual_data,metaforicas,blood from a stone,extrair sangue de um turno,gpt,prompt4,gpt,prompt2,sangue de pedra,0.9196
298,manual_data,metaforicas,blood from a stone,extrair sangue de um turno,gpt,prompt4,gemini,prompt2,Sangue de pedra,0.8834
298,manual_data,metaforicas,blood from a stone,extrair sangue de um turno,gpt,prompt4,gemini,prompt4,Tirar leite de pedra.,0.8719
298,manual_data,metaforicas,blood from a stone,extrair sangue de um turno,gpt,prompt4,gemma3,prompt2,Leite de pedra.,0.8538
298,manual_data,metaforicas,blood from a stone,extrair sangue de um turno,gpt,prompt4,gemma3,prompt4,Leite de pedra.,0.8538
298,manual_data,metaforicas,blood from a stone,extrair sangue de um turno,gpt,prompt4,gemmaX,sem_prompt,sangue de uma pedra,0.9351
301,manual_data,metaforicas,blood runs thicker than water,Sangue do meu sangue.,gemini,prompt4,gpt,prompt2,Sangue é mais espesso que água.,0.8815
301,manual_data,metaforicas,blood runs thicker than water,Sangue do meu sangue.,gemini,prompt4,gpt,prompt4,Sangue é mais espesso que a água.,0.8795
301,manual_data,metaforicas,blood runs thicker than water,Sangue do meu sangue.,gemini,prompt4,gemini,prompt2,Sangue do meu sangue.,0.95
301,manual_data,metaforicas,blood runs thicker than water,Sangue do meu sangue.,gemini,prompt4,gemma3,prompt2,O sangue é mais grosso que a água.,0.8819
301,manual_data,metaforicas,blood runs thicker than water,Sangue do meu sangue.,gemini,prompt4,gemma3,prompt4,O sangue nos une mais do que as águas.,0.8692
301,manual_data,metaforicas,blood runs thicker than water,Sangue do meu sangue.,gemini,prompt4,gemmaX,sem_prompt,O sangue é mais espesso do que a água,0.8693
305,manual_data,metaforicas,come apart at the seams,desmoronar-se,gpt,prompt4,gpt,prompt2,desfazer-se pelas costuras,0.861
305,manual_data,metaforicas,come apart at the seams,desmoronar-se,gpt,prompt4,gemini,prompt2,Desmoronar,0.9321
305,manual_data,metaforicas,come apart at the seams,desmoronar-se,gpt,prompt4,gemini,prompt4,Desmoronar.,0.9187
305,manual_data,metaforicas,come apart at the seams,desmoronar-se,gpt,prompt4,gemma3,prompt2,"Desmoronar, desmantelar-se, desintegrar-se.",0.8599
305,manual_data,metaforicas,come apart at the seams,desmoronar-se,gpt,prompt4,gemma3,prompt4,Desmoronar aos pedaços.,0.8646
305,manual_data,metaforicas,come apart at the seams,desmoronar-se,gpt,prompt4,gemmaX,sem_prompt,desfazer-se nas costuras,0.8747
313,manual_data,metaforicas,as stubborn as a mule,Teimoso que só Deus me deu.,gemma3,prompt4,gpt,prompt2,teimoso como uma mula,0.8783
313,manual_data,metaforicas,as stubborn as a mule,Teimoso que só Deus me deu.,gemma3,prompt4,gpt,prompt4,teimoso como uma mula,0.8783
313,manual_data,metaforicas,as stubborn as a mule,Teimoso que só Deus me deu.,gemma3,prompt4,gemini,prompt2,Teimoso como uma mula.,0.9071
313,manual_data,metaforicas,as stubborn as a mule,Teimoso que só Deus me deu.,gemma3,prompt4,gemini,prompt4,Teimoso como uma mula.,0.9071
313,manual_data,metaforicas,as stubborn as a mule,Teimoso que só Deus me deu.,gemma3,prompt4,gemma3,prompt2,Teimoso como uma mula.,0.9071
313,manual_data,metaforicas,as stubborn as a mule,Teimoso que só Deus me deu.,gemma3,prompt4,gemmaX,sem_prompt,tão teimoso quanto uma mula,0.8708
314,manual_data,metaforicas,fall on deaf ears,Cair em ouvidos moucos.,gemma3,prompt4,gpt,prompt2,cair em ouvidos surdos,0.9199
314,manual_data,metaforicas,fall on deaf ears,Cair em ouvidos moucos.,gemma3,prompt4,gpt,prompt4,cair em ouvidos surdos,0.9199
314,manual_data,metaforicas,fall on deaf ears,Cair em ouvidos moucos.,gemma3,prompt4,gemini,prompt2,Cair em ouvidos moucos,0.9436
314,manual_data,metaforicas,fall on deaf ears,Cair em ouvidos moucos.,gemma3,prompt4,gemini,prompt4,Cair em ouvidos moucos.,0.95
314,manual_data,metaforicas,fall on deaf ears,Cair em ouvidos moucos.,gemma3,prompt4,gemma3,prompt2,Cair em ouvidos moucos.,0.95
314,manual_data,metaforicas,fall on deaf ears,Cair em ouvidos moucos.,gemma3,prompt4,gemmaX,sem_prompt,cair em ouvidos surdos,0.9199
317,manual_data,metaforicas,beating a dead horse,bater em ferro frio,gpt,prompt4,gpt,prompt2,bater em um cavalo morto,0.9062
317,manual_data,metaforicas,beating a dead horse,bater em ferro frio,gpt,prompt4,gemini,prompt2,Bater em cachorro morto.,0.9002
317,manual_data,metaforicas,beating a dead horse,bater em ferro frio,gpt,prompt4,gemini,prompt4,Bater em cachorro morto.,0.9002
317,manual_data,metaforicas,beating a dead horse,bater em ferro frio,gpt,prompt4,gemma3,prompt2,Bater em um cavalo morto.,0.8917
317,manual_data,metaforicas,beating a dead horse,bater em ferro frio,gpt,prompt4,gemma3,prompt4,Revirar um cadáver.,0.8629
317,manual_data,metaforicas,beating a dead horse,bater em ferro frio,gpt,prompt4,gemmaX,sem_prompt,bater num cavalo morto,0.8759
322,manual_data,metaforicas,bending over backwards,Fazer malabarismos.,gemma3,prompt4,gpt,prompt2,se esforçando ao máximo,0.7651
322,manual_data,metaforicas,bending over backwards,Fazer malabarismos.,gemma3,prompt4,gpt,prompt4,fazer esforço extremo,0.8016
322,manual_data,metaforicas,bending over backwards,Fazer malabarismos.,gemma3,prompt4,gemini,prompt2,Se esforçar ao máximo,0.7774
322,manual_data,metaforicas,bending over backwards,Fazer malabarismos.,gemma3,prompt4,gemini,prompt4,Se desdobrar em mil pedaços.,0.8352
322,manual_data,metaforicas,bending over backwards,Fazer malabarismos.,gemma3,prompt4,gemma3,prompt2,Fazer de tudo para agradar.,0.8752
322,manual_data,metaforicas,bending over backwards,Fazer malabarismos.,gemma3,prompt4,gemmaX,sem_prompt,fazer o impossível,0.8246
326,manual_data,metaforicas,a rolling stone gathers no moss,"Quem não se move, não cresce.",gemma3,prompt4,gpt,prompt2,Uma pedra que rola não cria musgo.,0.8893
326,manual_data,metaforicas,a rolling stone gathers no moss,"Quem não se move, não cresce.",gemma3,prompt4,gpt,prompt4,Pedra que rola não cria limo.,0.8906
326,manual_data,metaforicas,a rolling stone gathers no moss,"Quem não se move, não cresce.",gemma3,prompt4,gemini,prompt2,"""Pedra que rola não cria lodo.""",0.8557
326,manual_data,metaforicas,a rolling stone gathers no moss,"Quem não se move, não cresce.",gemma3,prompt4,gemini,prompt4,"""Em pedra que rola, musgo não pega.""",0.875
326,manual_data,metaforicas,a rolling stone gathers no moss,"Quem não se move, não cresce.",gemma3,prompt4,gemma3,prompt2,Pedra em movimento não junta musgo.,0.8852
326,manual_data,metaforicas,a rolling stone gathers no moss,"Quem não se move, não cresce.",gemma3,prompt4,gemmaX,sem_prompt,Uma pedra rolante não acumula musgo,0.8462
329,manual_data,metaforicas,in the bag,No papo.,gemini,prompt4,gpt,prompt2,na bolsa,0.8656
329,manual_data,metaforicas,in the bag,No papo.,gemini,prompt4,gpt,prompt4,com o pé na porta,0.796
329,manual_data,metaforicas,in the bag,No papo.,gemini,prompt4,gemini,prompt2,No papo.,0.95
329,manual_data,metaforicas,in the bag,No papo.,gemini,prompt4,gemma3,prompt2,Na mão.,0.8666
329,manual_data,metaforicas,in the bag,No papo.,gemini,prompt4,gemma3,prompt4,No bolso.,0.9423
329,manual_data,metaforicas,in the bag,No papo.,gemini,prompt4,gemmaX,sem_prompt,na bolsa,0.8656
334,manual_data,metaforicas,cut the mustardcross that bridge when you come to it,Não se preocupe com isso por enquanto.,gemma3,prompt4,gpt,prompt2,cortar a mostarda cruzar essa ponte quando chegar lá,0.8155
334,manual_data,metaforicas,cut the mustardcross that bridge when you come to it,Não se preocupe com isso por enquanto.,gemma3,prompt4,gpt,prompt4,"""dar conta do recado"" e ""resolver o problema quando chegar a hora""",0.8248
334,manual_data,metaforicas,cut the mustardcross that bridge when you come to it,Não se preocupe com isso por enquanto.,gemma3,prompt4,gemini,prompt2,"Não se preocupe com isso, deixe para depois quando precisar.",0.9053
334,manual_data,metaforicas,cut the mustardcross that bridge when you come to it,Não se preocupe com isso por enquanto.,gemma3,prompt4,gemini,prompt4,"*   **Cut the mustard:** Fazer jus à fama.
*   **Cross that bridge when you come to it:** Deixar para resolver depois.",0.7852
334,manual_data,metaforicas,cut the mustardcross that bridge when you come to it,Não se preocupe com isso por enquanto.,gemma3,prompt4,gemma3,prompt2,Resolva isso quando chegar a hora.,0.8796
334,manual_data,metaforicas,cut the mustardcross that bridge when you come to it,Não se preocupe com isso por enquanto.,gemma3,prompt4,gemmaX,sem_prompt,cut the mustardcross that bridge when you come to it,0.7997
338,manual_data,metaforicas,bad blood,rancor,gpt,prompt4,gpt,prompt2,sangue ruim,0.8882
338,manual_data,metaforicas,bad blood,rancor,gpt,prompt4,gemini,prompt2,Rancor,0.9805
338,manual_data,metaforicas,bad blood,rancor,gpt,prompt4,gemini,prompt4,Sangue ruim.,0.8618
338,manual_data,metaforicas,bad blood,rancor,gpt,prompt4,gemma3,prompt2,Rancor.,0.9256
338,manual_data,metaforicas,bad blood,rancor,gpt,prompt4,gemma3,prompt4,Sangue quente.,0.816
338,manual_data,metaforicas,bad blood,rancor,gpt,prompt4,gemmaX,sem_prompt,sangue ruim,0.8882
340,manual_data,metaforicas,go down in flames,Réu cair em chamas.,gemma3,prompt4,gpt,prompt2,cair em desgraça,0.8922
340,manual_data,metaforicas,go down in flames,Réu cair em chamas.,gemma3,prompt4,gpt,prompt4,ir para o chão em chamas,0.8894
340,manual_data,metaforicas,go down in flames,Réu cair em chamas.,gemma3,prompt4,gemini,prompt2,Ir por água abaixo,0.8298
340,manual_data,metaforicas,go down in flames,Réu cair em chamas.,gemma3,prompt4,gemini,prompt4,Ir pelos ares.,0.9009
340,manual_data,metaforicas,go down in flames,Réu cair em chamas.,gemma3,prompt4,gemma3,prompt2,Réu em chamas.,0.9637
340,manual_data,metaforicas,go down in flames,Réu cair em chamas.,gemma3,prompt4,gemmaX,sem_prompt,ir para as chamas,0.8707
341,manual_data,metaforicas,get your ducks in a row,"Colocar os pingos nos ""is"".",gemini,prompt4,gpt,prompt2,Coloque suas coisas em ordem.,0.8755
341,manual_data,metaforicas,get your ducks in a row,"Colocar os pingos nos ""is"".",gemini,prompt4,gpt,prompt4,organizar suas coisas,0.8453
341,manual_data,metaforicas,get your ducks in a row,"Colocar os pingos nos ""is"".",gemini,prompt4,gemini,prompt2,Organize-se.,0.8402
341,manual_data,metaforicas,get your ducks in a row,"Colocar os pingos nos ""is"".",gemini,prompt4,gemma3,prompt2,Colocar tudo em ordem.,0.8895
341,manual_data,metaforicas,get your ducks in a row,"Colocar os pingos nos ""is"".",gemini,prompt4,gemma3,prompt4,Coloque os ponteiros em ordem.,0.8846
341,manual_data,metaforicas,get your ducks in a row,"Colocar os pingos nos ""is"".",gemini,prompt4,gemmaX,sem_prompt,get your ducks in a row,0.8155
344,manual_data,metaforicas,cut the mustard,Fazer a diferença.,gemini,prompt4,gpt,prompt2,dar conta do recado,0.8351
344,manual_data,metaforicas,cut the mustard,Fazer a diferença.,gemini,prompt4,gpt,prompt4,Dar conta do recado.,0.8989
344,manual_data,metaforicas,cut the mustard,Fazer a diferença.,gemini,prompt4,gemini,prompt2,Dar conta do recado,0.8375
344,manual_data,metaforicas,cut the mustard,Fazer a diferença.,gemini,prompt4,gemma3,prompt2,Não corresponder ao padrão.,0.9054
344,manual_data,metaforicas,cut the mustard,Fazer a diferença.,gemini,prompt4,gemma3,prompt4,Não dar a pá de mão.,0.9017
344,manual_data,metaforicas,cut the mustard,Fazer a diferença.,gemini,prompt4,gemmaX,sem_prompt,cortar a mostarda,0.8598
345,manual_data,metaforicas,by the book,À risca.,gemini,prompt4,gpt,prompt2,segundo as regras,0.8238
345,manual_data,metaforicas,by the book,À risca.,gemini,prompt4,gpt,prompt4,De acordo com o regulamento.,0.8515
345,manual_data,metaforicas,by the book,À risca.,gemini,prompt4,gemini,prompt2,À risca,0.9312
345,manual_data,metaforicas,by the book,À risca.,gemini,prompt4,gemma3,prompt2,Pelo livro.,0.8638
345,manual_data,metaforicas,by the book,À risca.,gemini,prompt4,gemma3,prompt4,Seguindo à risca.,0.9143
345,manual_data,metaforicas,by the book,À risca.,gemini,prompt4,gemmaX,sem_prompt,de acordo com o livro,0.8185
347,manual_data,metaforicas,an old flame,Uma paixão antiga.,gemma3,prompt4,gpt,prompt2,um antigo amor,0.923
347,manual_data,metaforicas,an old flame,Uma paixão antiga.,gemma3,prompt4,gpt,prompt4,um amor do passado,0.8739
347,manual_data,metaforicas,an old flame,Uma paixão antiga.,gemma3,prompt4,gemini,prompt2,Um antigo amor.,0.944
347,manual_data,metaforicas,an old flame,Uma paixão antiga.,gemma3,prompt4,gemini,prompt4,Chama do passado.,0.8777
347,manual_data,metaforicas,an old flame,Uma paixão antiga.,gemma3,prompt4,gemma3,prompt2,Um amor do passado,0.8657
347,manual_data,metaforicas,an old flame,Uma paixão antiga.,gemma3,prompt4,gemmaX,sem_prompt,uma antiga paixão,0.9783
349,manual_data,metaforicas,caught between a rock and a hard place,Entre a cruz e a espada.,gemma3,prompt4,gpt,prompt2,pegos entre a cruz e a espada,0.9461
349,manual_data,metaforicas,caught between a rock and a hard place,Entre a cruz e a espada.,gemma3,prompt4,gpt,prompt4,entre a cruz e a espada,0.9516
349,manual_data,metaforicas,caught between a rock and a hard place,Entre a cruz e a espada.,gemma3,prompt4,gemini,prompt2,Entre a cruz e a espada,0.947
349,manual_data,metaforicas,caught between a rock and a hard place,Entre a cruz e a espada.,gemma3,prompt4,gemini,prompt4,Entre a cruz e a espada.,0.95
349,manual_data,metaforicas,caught between a rock and a hard place,Entre a cruz e a espada.,gemma3,prompt4,gemma3,prompt2,Entre a cruz e a espada.,0.95
349,manual_data,metaforicas,caught between a rock and a hard place,Entre a cruz e a espada.,gemma3,prompt4,gemmaX,sem_prompt,Preso entre uma rocha e um lugar difícil,0.8929
350,manual_data,metaforicas,a sinking ship,navio à deriva,gpt,prompt4,gpt,prompt2,um navio afundando,0.8259
350,manual_data,metaforicas,a sinking ship,navio à deriva,gpt,prompt4,gemini,prompt2,Um navio afundando,0.8027
350,manual_data,metaforicas,a sinking ship,navio à deriva,gpt,prompt4,gemini,prompt4,Navio afundando.,0.8238
350,manual_data,metaforicas,a sinking ship,navio à deriva,gpt,prompt4,gemma3,prompt2,Um navio afundando,0.8027
350,manual_data,metaforicas,a sinking ship,navio à deriva,gpt,prompt4,gemma3,prompt4,Navio à deriva.,0.9039
350,manual_data,metaforicas,a sinking ship,navio à deriva,gpt,prompt4,gemmaX,sem_prompt,um navio a afundar-se,0.8108
351,manual_data,metaforicas,drive me up the wall,Enlouquecer de tanta coisa.,gemma3,prompt4,gpt,prompt2,me deixar louco,0.8465
351,manual_data,metaforicas,drive me up the wall,Enlouquecer de tanta coisa.,gemma3,prompt4,gpt,prompt4,Me deixar louco.,0.8834
351,manual_data,metaforicas,drive me up the wall,Enlouquecer de tanta coisa.,gemma3,prompt4,gemini,prompt2,Me tira do sério.,0.8838
351,manual_data,metaforicas,drive me up the wall,Enlouquecer de tanta coisa.,gemma3,prompt4,gemini,prompt4,Me tira do sério.,0.8838
351,manual_data,metaforicas,drive me up the wall,Enlouquecer de tanta coisa.,gemma3,prompt4,gemma3,prompt2,Me tirar do sério.,0.8821
351,manual_data,metaforicas,drive me up the wall,Enlouquecer de tanta coisa.,gemma3,prompt4,gemmaX,sem_prompt,me deixa louco,0.8392
355,manual_data,metaforicas,bite the bullet,Encarar a situação.,gpt,prompt4,gpt,prompt2,Encarar a situação.,0.95
355,manual_data,metaforicas,bite the bullet,Encarar a situação.,gpt,prompt4,gemini,prompt2,Engolir o sapo,0.8349
355,manual_data,metaforicas,bite the bullet,Encarar a situação.,gpt,prompt4,gemini,prompt4,Engolir o choro.,0.8399
355,manual_data,metaforicas,bite the bullet,Encarar a situação.,gpt,prompt4,gemma3,prompt2,Engolir o sapo.,0.8714
355,manual_data,metaforicas,bite the bullet,Encarar a situação.,gpt,prompt4,gemma3,prompt4,Engolir o veneno.,0.847
355,manual_data,metaforicas,bite the bullet,Encarar a situação.,gpt,prompt4,gemmaX,sem_prompt,bite the bullet,0.8684
356,manual_data,metaforicas,chase your tail,Correr em círculos.,gpt,prompt4,gpt,prompt2,perseguir o próprio rabo,0.8675
356,manual_data,metaforicas,chase your tail,Correr em círculos.,gpt,prompt4,gemini,prompt2,Correr atrás do próprio rabo,0.8908
356,manual_data,metaforicas,chase your tail,Correr em círculos.,gpt,prompt4,gemini,prompt4,Correr atrás do próprio rabo.,0.92
356,manual_data,metaforicas,chase your tail,Correr em círculos.,gpt,prompt4,gemma3,prompt2,Correr atrás do próprio rabo.,0.92
356,manual_data,metaforicas,chase your tail,Correr em círculos.,gpt,prompt4,gemma3,prompt4,Correr atrás do próprio rabo.,0.92
356,manual_data,metaforicas,chase your tail,Correr em círculos.,gpt,prompt4,gemmaX,sem_prompt,persiga seu rabo,0.7978
363,manual_data,metaforicas,cat's meow,O máximo.,gemini,prompt4,gpt,prompt2,o melhor,0.9014
363,manual_data,metaforicas,cat's meow,O máximo.,gemini,prompt4,gpt,prompt4,O máximo.,0.95
363,manual_data,metaforicas,cat's meow,O máximo.,gemini,prompt4,gemini,prompt2,O máximo,0.8843
363,manual_data,metaforicas,cat's meow,O máximo.,gemini,prompt4,gemma3,prompt2,O auê.,0.8647
363,manual_data,metaforicas,cat's meow,O máximo.,gemini,prompt4,gemma3,prompt4,O bicho de estimação.,0.8626
363,manual_data,metaforicas,cat's meow,O máximo.,gemini,prompt4,gemmaX,sem_prompt,miau do gato,0.8511
373,manual_data,metaforicas,bring to the table,Contribuir com.,gemma3,prompt4,gpt,prompt2,trazer à tona,0.8147
373,manual_data,metaforicas,bring to the table,Contribuir com.,gemma3,prompt4,gpt,prompt4,trazer à mesa,0.7862
373,manual_data,metaforicas,bring to the table,Contribuir com.,gemma3,prompt4,gemini,prompt2,Apresentar,0.7831
373,manual_data,metaforicas,bring to the table,Contribuir com.,gemma3,prompt4,gemini,prompt4,Trazer à mesa.,0.8282
373,manual_data,metaforicas,bring to the table,Contribuir com.,gemma3,prompt4,gemma3,prompt2,Trazer para a mesa / Contribuir com / Agregar / Oferecer.,0.8696
373,manual_data,metaforicas,bring to the table,Contribuir com.,gemma3,prompt4,gemmaX,sem_prompt,trazer para a mesa,0.8488
374,manual_data,metaforicas,crash and burn,Ir por água abaixo,gemini,prompt4,gpt,prompt2,quebrar e queimar,0.822
374,manual_data,metaforicas,crash and burn,Ir por água abaixo,gemini,prompt4,gpt,prompt4,Estourar e queimar.,0.8298
374,manual_data,metaforicas,crash and burn,Ir por água abaixo,gemini,prompt4,gemini,prompt2,Entrar em colapso,0.8062
374,manual_data,metaforicas,crash and burn,Ir por água abaixo,gemini,prompt4,gemma3,prompt2,Queimar por terra,0.8524
374,manual_data,metaforicas,crash and burn,Ir por água abaixo,gemini,prompt4,gemma3,prompt4,Fracassar estrepitosamente.,0.8283
374,manual_data,metaforicas,crash and burn,Ir por água abaixo,gemini,prompt4,gemmaX,sem_prompt,crash and burn,0.8586
385,manual_data,metaforicas,close shave,Raspar por um triz.,gemini,prompt4,gpt,prompt2,barba feita com cuidado,0.8567
385,manual_data,metaforicas,close shave,Raspar por um triz.,gemini,prompt4,gpt,prompt4,corte rente,0.8351
385,manual_data,metaforicas,close shave,Raspar por um triz.,gemini,prompt4,gemini,prompt2,Por um triz,0.9556
385,manual_data,metaforicas,close shave,Raspar por um triz.,gemini,prompt4,gemma3,prompt2,Aperto por pouco.,0.939
385,manual_data,metaforicas,close shave,Raspar por um triz.,gemini,prompt4,gemma3,prompt4,Apanhar o pescoço.,0.8572
385,manual_data,metaforicas,close shave,Raspar por um triz.,gemini,prompt4,gemmaX,sem_prompt,close shave,0.833
386,manual_data,metaforicas,a leopard can't change its spots,A natureza não muda.,gemma3,prompt4,gpt,prompt2,Um leopardo não pode mudar suas manchas.,0.8836
386,manual_data,metaforicas,a leopard can't change its spots,A natureza não muda.,gemma3,prompt4,gpt,prompt4,um tigre não muda suas listras.,0.8926
386,manual_data,metaforicas,a leopard can't change its spots,A natureza não muda.,gemma3,prompt4,gemini,prompt2,"""A onça não muda suas manchas.""",0.8805
386,manual_data,metaforicas,a leopard can't change its spots,A natureza não muda.,gemma3,prompt4,gemini,prompt4,"Apesar das aparências, a zebra não muda suas listras.",0.8908
386,manual_data,metaforicas,a leopard can't change its spots,A natureza não muda.,gemma3,prompt4,gemma3,prompt2,Um leopardo não muda suas manchas.,0.9001
386,manual_data,metaforicas,a leopard can't change its spots,A natureza não muda.,gemma3,prompt4,gemmaX,sem_prompt,Um leopardo não pode mudar suas manchas,0.8719
395,manual_data,metaforicas,pull the plug,dar um ponto final,gpt,prompt4,gpt,prompt2,desconectar a tomada,0.8668
395,manual_data,metaforicas,pull the plug,dar um ponto final,gpt,prompt4,gemini,prompt2,Desligar tudo,0.8575
395,manual_data,metaforicas,pull the plug,dar um ponto final,gpt,prompt4,gemini,prompt4,Desligar os aparelhos.,0.8564
395,manual_data,metaforicas,pull the plug,dar um ponto final,gpt,prompt4,gemma3,prompt2,Desligar o aparelho.,0.8544
395,manual_data,metaforicas,pull the plug,dar um ponto final,gpt,prompt4,gemma3,prompt4,Desligar o interruptor.,0.8351
395,manual_data,metaforicas,pull the plug,dar um ponto final,gpt,prompt4,gemmaX,sem_prompt,puxe a ficha,0.8889
396,manual_data,metaforicas,beat a hasty retreat,Dar ré no relento.,gemma3,prompt4,gpt,prompt2,fugir apressadamente,0.8485
396,manual_data,metaforicas,beat a hasty retreat,Dar ré no relento.,gemma3,prompt4,gpt,prompt4,bater em retirada apressadamente,0.8424
396,manual_data,metaforicas,beat a hasty retreat,Dar ré no relento.,gemma3,prompt4,gemini,prompt2,Bater em retirada.,0.854
396,manual_data,metaforicas,beat a hasty retreat,Dar ré no relento.,gemma3,prompt4,gemini,prompt4,Bater em retirada.,0.854
396,manual_data,metaforicas,beat a hasty retreat,Dar ré no relento.,gemma3,prompt4,gemma3,prompt2,Dar um fora rápido.,0.8909
396,manual_data,metaforicas,beat a hasty retreat,Dar ré no relento.,gemma3,prompt4,gemmaX,sem_prompt,deram uma retirada precipitada,0.8278
398,manual_data,metaforicas,butterflies in my stomach,Nervos à flor da pele.,gpt,prompt4,gpt,prompt2,borboletas no meu estômago,0.8185
398,manual_data,metaforicas,butterflies in my stomach,Nervos à flor da pele.,gpt,prompt4,gemini,prompt2,Borboletas no estômago,0.8186
398,manual_data,metaforicas,butterflies in my stomach,Nervos à flor da pele.,gpt,prompt4,gemini,prompt4,Borboletas no estômago.,0.8526
398,manual_data,metaforicas,butterflies in my stomach,Nervos à flor da pele.,gpt,prompt4,gemma3,prompt2,Borboletas no estômago.,0.8526
398,manual_data,metaforicas,butterflies in my stomach,Nervos à flor da pele.,gpt,prompt4,gemma3,prompt4,Borboletas no estômago.,0.8526
398,manual_data,metaforicas,butterflies in my stomach,Nervos à flor da pele.,gpt,prompt4,gemmaX,sem_prompt,borboletas no meu estômago,0.8185
399,manual_data,metaforicas,come up against a brick wall,Bater de frente com um muro.,gemma3,prompt4,gpt,prompt2,enfrentar uma barreira intransponível,0.8224
399,manual_data,metaforicas,come up against a brick wall,Bater de frente com um muro.,gemma3,prompt4,gpt,prompt4,encarar um muro intransponível,0.8509
399,manual_data,metaforicas,come up against a brick wall,Bater de frente com um muro.,gemma3,prompt4,gemini,prompt2,Encontrar uma barreira intransponível,0.8438
399,manual_data,metaforicas,come up against a brick wall,Bater de frente com um muro.,gemma3,prompt4,gemini,prompt4,Estar contra a parede.,0.9073
399,manual_data,metaforicas,come up against a brick wall,Bater de frente com um muro.,gemma3,prompt4,gemma3,prompt2,Encontrar uma barreira intransponível.,0.8639
399,manual_data,metaforicas,come up against a brick wall,Bater de frente com um muro.,gemma3,prompt4,gemmaX,sem_prompt,depara-se com uma parede de tijolos,0.8945
400,manual_data,metaforicas,smooth sailing,Vento em popa.,gemini,prompt4,gpt,prompt2,navegação tranquila,0.8193
400,manual_data,metaforicas,smooth sailing,Vento em popa.,gemini,prompt4,gpt,prompt4,navegar em águas tranquilas,0.8605
400,manual_data,metaforicas,smooth sailing,Vento em popa.,gemini,prompt4,gemini,prompt2,Navegação tranquila,0.8313
400,manual_data,metaforicas,smooth sailing,Vento em popa.,gemini,prompt4,gemma3,prompt2,Náutica tranquila,0.8357
400,manual_data,metaforicas,smooth sailing,Vento em popa.,gemini,prompt4,gemma3,prompt4,Náu frágil.,0.8619
400,manual_data,metaforicas,smooth sailing,Vento em popa.,gemini,prompt4,gemmaX,sem_prompt,navegação tranquila,0.8193
405,manual_data,metaforicas,bury the hatchet,fazer as pazes,gpt,prompt4,gpt,prompt2,enterrar o machado,0.8389
405,manual_data,metaforicas,bury the hatchet,fazer as pazes,gpt,prompt4,gemini,prompt2,Enterrar as armas,0.7998
405,manual_data,metaforicas,bury the hatchet,fazer as pazes,gpt,prompt4,gemini,prompt4,Enterrar a machadinha.,0.8271
405,manual_data,metaforicas,bury the hatchet,fazer as pazes,gpt,prompt4,gemma3,prompt2,Enterrar o machado.,0.8308
405,manual_data,metaforicas,bury the hatchet,fazer as pazes,gpt,prompt4,gemma3,prompt4,Enterrar o machado.,0.8308
405,manual_data,metaforicas,bury the hatchet,fazer as pazes,gpt,prompt4,gemmaX,sem_prompt,enterrar o machado,0.8389
409,manual_data,metaforicas,hit the sack,Cair na cama.,gemma3,prompt4,gpt,prompt2,ir dormir,0.8521
409,manual_data,metaforicas,hit the sack,Cair na cama.,gemma3,prompt4,gpt,prompt4,Cair na cama.,0.95
409,manual_data,metaforicas,hit the sack,Cair na cama.,gemma3,prompt4,gemini,prompt2,Cair na cama,0.8997
409,manual_data,metaforicas,hit the sack,Cair na cama.,gemma3,prompt4,gemini,prompt4,Cair na cama.,0.95
409,manual_data,metaforicas,hit the sack,Cair na cama.,gemma3,prompt4,gemma3,prompt2,Ir para a cama,0.8763
409,manual_data,metaforicas,hit the sack,Cair na cama.,gemma3,prompt4,gemmaX,sem_prompt,hit the sack,0.8285
412,manual_data,metaforicas,bite the dust,Ir para o beleléu.,gemini,prompt4,gpt,prompt2,Morder a poeira.,0.8888
412,manual_data,metaforicas,bite the dust,Ir para o beleléu.,gemini,prompt4,gpt,prompt4,morder a poeira,0.8441
412,manual_data,metaforicas,bite the dust,Ir para o beleléu.,gemini,prompt4,gemini,prompt2,Cair em desgraça.,0.8672
412,manual_data,metaforicas,bite the dust,Ir para o beleléu.,gemini,prompt4,gemma3,prompt2,Ir para o beleléu.,0.95
412,manual_data,metaforicas,bite the dust,Ir para o beleléu.,gemini,prompt4,gemma3,prompt4,Esticar as canelas.,0.8495
412,manual_data,metaforicas,bite the dust,Ir para o beleléu.,gemini,prompt4,gemmaX,sem_prompt,morrer,0.8673
413,manual_data,metaforicas,falling apart at the seams,Desfazendo-se aos poucos.,gemma3,prompt4,gpt,prompt2,desmoronando nas costuras,0.8316
413,manual_data,metaforicas,falling apart at the seams,Desfazendo-se aos poucos.,gemma3,prompt4,gpt,prompt4,desmoronando pelas costuras,0.8332
