frases_ingles,metrica,modelo,score
go the extra mile,ROUGE,meta,0.3333333333333333
go the extra mile,BLEU,meta,0.0
go the extra mile,BERTSCORE,meta,0.765397846698761
go the extra mile,BLEURT,meta,-0.28732606768608093
go the extra mile,COMET22,meta,0.6844313740730286
go the extra mile,KIWI-XL,meta,0.7805463075637817
go the extra mile,XCOMET-XL,meta,0.9863272905349731
go the extra mile,ROUGE,mistral,0.5
go the extra mile,BLEU,mistral,0.0
go the extra mile,BERTSCORE,mistral,0.7890247702598572
go the extra mile,BLEURT,mistral,0.018401190638542175
go the extra mile,COMET22,mistral,0.7179308533668518
go the extra mile,KIWI-XL,mistral,0.44674527645111084
go the extra mile,XCOMET-XL,mistral,0.9605683088302612
go the extra mile,ROUGE,qwen,0.22222222222222224
go the extra mile,BLEU,qwen,0.0
go the extra mile,BERTSCORE,qwen,0.7043153643608093
go the extra mile,BLEURT,qwen,-0.32028964161872864
go the extra mile,COMET22,qwen,0.6448528170585632
go the extra mile,KIWI-XL,qwen,0.9090989828109741
go the extra mile,XCOMET-XL,qwen,0.9874737858772278
feeling under the weather,ROUGE,gemini,0.3333333333333333
feeling under the weather,BLEU,gemini,0.0
feeling under the weather,BERTSCORE,gemini,0.7381003499031067
feeling under the weather,BLEURT,gemini,-0.7583076357841492
feeling under the weather,COMET22,gemini,0.6797519326210022
feeling under the weather,KIWI-XL,gemini,0.9678090214729309
feeling under the weather,XCOMET-XL,gemini,0.9548693895339966
feeling under the weather,ROUGE,gemma3,0.8
feeling under the weather,BLEU,gemma3,0.0
feeling under the weather,BERTSCORE,gemma3,0.8888970613479614
feeling under the weather,BLEURT,gemma3,0.8582797050476074
feeling under the weather,COMET22,gemma3,0.8156228065490723
feeling under the weather,KIWI-XL,gemma3,0.3970361351966858
feeling under the weather,XCOMET-XL,gemma3,0.9224895238876343
feeling under the weather,ROUGE,gemmaX,1.0
feeling under the weather,BLEU,gemmaX,1.0
feeling under the weather,BERTSCORE,gemmaX,0.9999998807907104
feeling under the weather,BLEURT,gemmaX,1.0773358345031738
feeling under the weather,COMET22,gemmaX,0.9836700558662415
feeling under the weather,KIWI-XL,gemmaX,-0.2261655032634735
feeling under the weather,XCOMET-XL,gemmaX,1.0
feeling under the weather,ROUGE,gpt,0.3333333333333333
feeling under the weather,BLEU,gpt,0.0
feeling under the weather,BERTSCORE,gpt,0.7804946899414062
feeling under the weather,BLEURT,gpt,-0.08393044769763947
feeling under the weather,COMET22,gpt,0.6561266779899597
feeling under the weather,KIWI-XL,gpt,0.8591203689575195
feeling under the weather,XCOMET-XL,gpt,0.9623384475708008
feeling under the weather,ROUGE,llama,0.0
feeling under the weather,BLEU,llama,0.0
feeling under the weather,BERTSCORE,llama,0.6787839531898499
feeling under the weather,BLEURT,llama,-1.095692753791809
feeling under the weather,COMET22,llama,0.6122992634773254
feeling under the weather,KIWI-XL,llama,0.9343600869178772
feeling under the weather,XCOMET-XL,llama,0.9630444049835205
feeling under the weather,ROUGE,marian,0.25
feeling under the weather,BLEU,marian,0.0
feeling under the weather,BERTSCORE,marian,0.8008392453193665
feeling under the weather,BLEURT,marian,-0.025863423943519592
feeling under the weather,COMET22,marian,0.5489036440849304
feeling under the weather,KIWI-XL,marian,0.98424232006073
feeling under the weather,XCOMET-XL,marian,0.9288972616195679
feeling under the weather,ROUGE,meta,0.0
feeling under the weather,BLEU,meta,0.0
feeling under the weather,BERTSCORE,meta,0.670386791229248
feeling under the weather,BLEURT,meta,-0.874860405921936
feeling under the weather,COMET22,meta,0.4911382496356964
feeling under the weather,KIWI-XL,meta,0.713804304599762
feeling under the weather,XCOMET-XL,meta,0.8024234771728516
feeling under the weather,ROUGE,mistral,0.3333333333333333
feeling under the weather,BLEU,mistral,0.0
feeling under the weather,BERTSCORE,mistral,0.7804946899414062
feeling under the weather,BLEURT,mistral,-0.08393044769763947
feeling under the weather,COMET22,mistral,0.5786277651786804
feeling under the weather,KIWI-XL,mistral,1.0072135925292969
feeling under the weather,XCOMET-XL,mistral,0.9720165133476257
feeling under the weather,ROUGE,qwen,0.25
feeling under the weather,BLEU,qwen,0.0
feeling under the weather,BERTSCORE,qwen,0.7490098476409912
feeling under the weather,BLEURT,qwen,-0.45753082633018494
feeling under the weather,COMET22,qwen,0.5631847977638245
feeling under the weather,KIWI-XL,qwen,0.9881024360656738
feeling under the weather,XCOMET-XL,qwen,0.931755781173706
bridge the gap,ROUGE,gemini,0.5714285714285715
bridge the gap,BLEU,gemini,0.0
bridge the gap,BERTSCORE,gemini,0.8545424342155457
bridge the gap,BLEURT,gemini,0.37900906801223755
bridge the gap,COMET22,gemini,0.7685040831565857
bridge the gap,KIWI-XL,gemini,0.2159508466720581
bridge the gap,XCOMET-XL,gemini,0.9912000298500061
bridge the gap,ROUGE,gemma3,0.3333333333333333
bridge the gap,BLEU,gemma3,0.0
bridge the gap,BERTSCORE,gemma3,0.8179794549942017
bridge the gap,BLEURT,gemma3,-0.029427066445350647
bridge the gap,COMET22,gemma3,0.7524658441543579
bridge the gap,KIWI-XL,gemma3,0.877548098564148
bridge the gap,XCOMET-XL,gemma3,0.9912000298500061
bridge the gap,ROUGE,gemmaX,1.0
bridge the gap,BLEU,gemmaX,0.0
bridge the gap,BERTSCORE,gemmaX,1.0
bridge the gap,BLEURT,gemmaX,1.0663269758224487
bridge the gap,COMET22,gemmaX,0.9683001637458801
bridge the gap,KIWI-XL,gemmaX,0.1509237289428711
bridge the gap,XCOMET-XL,gemmaX,0.9955030679702759
bridge the gap,ROUGE,gpt,0.6666666666666666
bridge the gap,BLEU,gpt,0.0
bridge the gap,BERTSCORE,gpt,0.9037087559700012
bridge the gap,BLEURT,gpt,0.37462034821510315
bridge the gap,COMET22,gpt,0.8931778073310852
bridge the gap,KIWI-XL,gpt,0.9794402718544006
bridge the gap,XCOMET-XL,gpt,0.9911131858825684
bridge the gap,ROUGE,llama,0.6666666666666666
bridge the gap,BLEU,llama,0.0
bridge the gap,BERTSCORE,llama,0.8152682781219482
bridge the gap,BLEURT,llama,0.3058842420578003
bridge the gap,COMET22,llama,0.8066611289978027
bridge the gap,KIWI-XL,llama,0.3529904782772064
bridge the gap,XCOMET-XL,llama,0.9839412569999695
bridge the gap,ROUGE,marian,0.6666666666666666
bridge the gap,BLEU,marian,0.0
bridge the gap,BERTSCORE,marian,0.8219922780990601
bridge the gap,BLEURT,marian,-0.038476839661598206
bridge the gap,COMET22,marian,0.83906489610672
bridge the gap,KIWI-XL,marian,0.5556342601776123
bridge the gap,XCOMET-XL,marian,0.9895786643028259
bridge the gap,ROUGE,meta,0.11764705882352941
bridge the gap,BLEU,meta,0.0
bridge the gap,BERTSCORE,meta,0.6810310482978821
bridge the gap,BLEURT,meta,-1.4403502941131592
bridge the gap,COMET22,meta,0.3836771547794342
bridge the gap,KIWI-XL,meta,0.3448648452758789
bridge the gap,XCOMET-XL,meta,0.27983376383781433
bridge the gap,ROUGE,mistral,0.6666666666666666
bridge the gap,BLEU,mistral,0.0
bridge the gap,BERTSCORE,mistral,0.9037087559700012
bridge the gap,BLEURT,mistral,0.37462034821510315
bridge the gap,COMET22,mistral,0.8848898410797119
bridge the gap,KIWI-XL,mistral,0.3142243027687073
bridge the gap,XCOMET-XL,mistral,0.9699237942695618
bridge the gap,ROUGE,qwen,0.6666666666666666
bridge the gap,BLEU,qwen,0.0
bridge the gap,BERTSCORE,qwen,0.8730967044830322
bridge the gap,BLEURT,qwen,0.4562709331512451
bridge the gap,COMET22,qwen,0.8558624386787415
bridge the gap,KIWI-XL,qwen,0.5475819706916809
bridge the gap,XCOMET-XL,qwen,0.9912000298500061
clear as crystal,ROUGE,gemini,1.0
clear as crystal,BLEU,gemini,0.0
clear as crystal,BERTSCORE,gemini,1.0
clear as crystal,BLEURT,gemini,1.098299264907837
clear as crystal,COMET22,gemini,0.982745349407196
clear as crystal,KIWI-XL,gemini,1.0568978786468506
clear as crystal,XCOMET-XL,gemini,1.0
clear as crystal,ROUGE,gemma3,0.6666666666666666
clear as crystal,BLEU,gemma3,0.0
clear as crystal,BERTSCORE,gemma3,0.8450456261634827
clear as crystal,BLEURT,gemma3,-0.4708944857120514
clear as crystal,COMET22,gemma3,0.9218989014625549
clear as crystal,KIWI-XL,gemma3,1.0874974727630615
clear as crystal,XCOMET-XL,gemma3,0.9948612451553345
clear as crystal,ROUGE,gemmaX,1.0
clear as crystal,BLEU,gemmaX,0.0
clear as crystal,BERTSCORE,gemmaX,1.0000001192092896
clear as crystal,BLEURT,gemmaX,1.098299264907837
clear as crystal,COMET22,gemmaX,0.9931517839431763
clear as crystal,KIWI-XL,gemmaX,1.0228508710861206
clear as crystal,XCOMET-XL,gemmaX,1.0
clear as crystal,ROUGE,gpt,1.0
clear as crystal,BLEU,gpt,0.0
clear as crystal,BERTSCORE,gpt,1.0000001192092896
clear as crystal,BLEURT,gpt,1.098299264907837
clear as crystal,COMET22,gpt,0.9931517839431763
clear as crystal,KIWI-XL,gpt,1.0228508710861206
clear as crystal,XCOMET-XL,gpt,1.0
clear as crystal,ROUGE,llama,0.7499999999999999
clear as crystal,BLEU,llama,0.0
clear as crystal,BERTSCORE,llama,0.8426891565322876
clear as crystal,BLEURT,llama,0.18454305827617645
clear as crystal,COMET22,llama,0.9537695646286011
clear as crystal,KIWI-XL,llama,0.9384424686431885
clear as crystal,XCOMET-XL,llama,0.9774152040481567
clear as crystal,ROUGE,marian,0.6666666666666666
clear as crystal,BLEU,marian,0.0
clear as crystal,BERTSCORE,marian,0.9250936508178711
clear as crystal,BLEURT,marian,0.9105857610702515
clear as crystal,COMET22,marian,0.965060293674469
clear as crystal,KIWI-XL,marian,0.7481227517127991
clear as crystal,XCOMET-XL,marian,0.9843045473098755
clear as crystal,ROUGE,meta,0.28571428571428575
clear as crystal,BLEU,meta,0.0
clear as crystal,BERTSCORE,meta,0.7657614350318909
clear as crystal,BLEURT,meta,-0.35068103671073914
clear as crystal,COMET22,meta,0.6380599737167358
clear as crystal,KIWI-XL,meta,0.8648521900177002
clear as crystal,XCOMET-XL,meta,0.6785397529602051
clear as crystal,ROUGE,mistral,1.0
clear as crystal,BLEU,mistral,0.0
clear as crystal,BERTSCORE,mistral,0.9256113767623901
clear as crystal,BLEURT,mistral,1.050580382347107
clear as crystal,COMET22,mistral,0.9735187292098999
clear as crystal,KIWI-XL,mistral,1.027122139930725
clear as crystal,XCOMET-XL,mistral,0.9982527494430542
clear as crystal,ROUGE,qwen,1.0
clear as crystal,BLEU,qwen,0.0
clear as crystal,BERTSCORE,qwen,1.0
clear as crystal,BLEURT,qwen,1.098299264907837
clear as crystal,COMET22,qwen,0.9828278422355652
clear as crystal,KIWI-XL,qwen,1.0135116577148438
clear as crystal,XCOMET-XL,qwen,1.0
actions speak louder than words,ROUGE,gemini,1.0
actions speak louder than words,BLEU,gemini,0.5081327481546147
actions speak louder than words,BERTSCORE,gemini,0.9523987174034119
actions speak louder than words,BLEURT,gemini,1.0930800437927246
actions speak louder than words,COMET22,gemini,0.9644660949707031
actions speak louder than words,KIWI-XL,gemini,1.08282470703125
actions speak louder than words,XCOMET-XL,gemini,1.0
actions speak louder than words,ROUGE,gemma3,1.0
actions speak louder than words,BLEU,gemma3,0.5081327481546147
actions speak louder than words,BERTSCORE,gemma3,0.9523987174034119
actions speak louder than words,BLEURT,gemma3,1.0930800437927246
actions speak louder than words,COMET22,gemma3,0.9673248529434204
actions speak louder than words,KIWI-XL,gemma3,1.1092928647994995
actions speak louder than words,XCOMET-XL,gemma3,1.0
actions speak louder than words,ROUGE,gemmaX,1.0
actions speak louder than words,BLEU,gemmaX,1.0
actions speak louder than words,BERTSCORE,gemmaX,1.0000001192092896
actions speak louder than words,BLEURT,gemmaX,1.1064563989639282
actions speak louder than words,COMET22,gemmaX,0.9877435564994812
actions speak louder than words,KIWI-XL,gemmaX,1.0351256132125854
actions speak louder than words,XCOMET-XL,gemmaX,1.0
actions speak louder than words,ROUGE,gpt,1.0
actions speak louder than words,BLEU,gpt,0.5081327481546147
actions speak louder than words,BERTSCORE,gpt,0.9523987174034119
actions speak louder than words,BLEURT,gpt,1.0930800437927246
actions speak louder than words,COMET22,gpt,0.9660053849220276
actions speak louder than words,KIWI-XL,gpt,1.0954725742340088
actions speak louder than words,XCOMET-XL,gpt,1.0
actions speak louder than words,ROUGE,llama,1.0
actions speak louder than words,BLEU,llama,0.5081327481546147
actions speak louder than words,BERTSCORE,llama,0.9523987174034119
actions speak louder than words,BLEURT,llama,1.0930800437927246
actions speak louder than words,COMET22,llama,0.9677043557167053
actions speak louder than words,KIWI-XL,llama,1.1102709770202637
actions speak louder than words,XCOMET-XL,llama,1.0
actions speak louder than words,ROUGE,marian,1.0
actions speak louder than words,BLEU,marian,1.0
actions speak louder than words,BERTSCORE,marian,1.0000001192092896
actions speak louder than words,BLEURT,marian,1.1064563989639282
actions speak louder than words,COMET22,marian,0.9887710213661194
actions speak louder than words,KIWI-XL,marian,1.0371218919754028
actions speak louder than words,XCOMET-XL,marian,1.0
actions speak louder than words,ROUGE,meta,1.0
actions speak louder than words,BLEU,meta,0.4111336169005197
actions speak louder than words,BERTSCORE,meta,0.9352368712425232
actions speak louder than words,BLEURT,meta,0.9559045433998108
actions speak louder than words,COMET22,meta,0.9635085463523865
actions speak louder than words,KIWI-XL,meta,1.0899920463562012
actions speak louder than words,XCOMET-XL,meta,1.0
actions speak louder than words,ROUGE,mistral,0.8000000000000002
actions speak louder than words,BLEU,mistral,0.5081327481546147
actions speak louder than words,BERTSCORE,mistral,0.9258788824081421
actions speak louder than words,BLEURT,mistral,0.7346614599227905
actions speak louder than words,COMET22,mistral,0.9483016133308411
actions speak louder than words,KIWI-XL,mistral,1.097124695777893
actions speak louder than words,XCOMET-XL,mistral,1.0
actions speak louder than words,ROUGE,qwen,1.0
actions speak louder than words,BLEU,qwen,0.668740304976422
actions speak louder than words,BERTSCORE,qwen,1.0000001192092896
actions speak louder than words,BLEURT,qwen,1.1064563989639282
actions speak louder than words,COMET22,qwen,0.9661417007446289
actions speak louder than words,KIWI-XL,qwen,1.0476759672164917
actions speak louder than words,XCOMET-XL,qwen,1.0
cutting corners,ROUGE,gemini,0.0
cutting corners,BLEU,gemini,0.0
cutting corners,BERTSCORE,gemini,0.7198439836502075
cutting corners,BLEURT,gemini,-1.1017831563949585
cutting corners,COMET22,gemini,0.4800775945186615
cutting corners,KIWI-XL,gemini,0.3237912654876709
cutting corners,XCOMET-XL,gemini,0.7909049987792969
cutting corners,ROUGE,gemma3,0.0
cutting corners,BLEU,gemma3,0.0
cutting corners,BERTSCORE,gemma3,0.6624301671981812
cutting corners,BLEURT,gemma3,-1.6774708032608032
cutting corners,COMET22,gemma3,0.35118839144706726
cutting corners,KIWI-XL,gemma3,-0.03196122869849205
cutting corners,XCOMET-XL,gemma3,0.24408285319805145
cutting corners,ROUGE,gemmaX,0.5
cutting corners,BLEU,gemmaX,0.0
cutting corners,BERTSCORE,gemmaX,0.9403963088989258
cutting corners,BLEURT,gemmaX,0.8235499858856201
cutting corners,COMET22,gemmaX,0.8846967816352844
cutting corners,KIWI-XL,gemmaX,0.4954524040222168
cutting corners,XCOMET-XL,gemmaX,0.9843111038208008
cutting corners,ROUGE,gpt,0.5
cutting corners,BLEU,gpt,0.0
cutting corners,BERTSCORE,gpt,0.9403963088989258
cutting corners,BLEURT,gpt,0.8235499858856201
cutting corners,COMET22,gpt,0.9001752734184265
cutting corners,KIWI-XL,gpt,0.22658884525299072
cutting corners,XCOMET-XL,gpt,0.9715313911437988
cutting corners,ROUGE,llama,0.0
cutting corners,BLEU,llama,0.0
cutting corners,BERTSCORE,llama,0.7628066539764404
cutting corners,BLEURT,llama,-0.15189923346042633
cutting corners,COMET22,llama,0.6629133820533752
cutting corners,KIWI-XL,llama,0.08024083077907562
cutting corners,XCOMET-XL,llama,0.8620471954345703
cutting corners,ROUGE,marian,1.0
cutting corners,BLEU,marian,0.0
cutting corners,BERTSCORE,marian,1.0
cutting corners,BLEURT,marian,1.028105616569519
cutting corners,COMET22,marian,0.9799292683601379
cutting corners,KIWI-XL,marian,0.5080862045288086
cutting corners,XCOMET-XL,marian,0.9984304904937744
cutting corners,ROUGE,meta,0.0
cutting corners,BLEU,meta,0.0
cutting corners,BERTSCORE,meta,0.7959442734718323
cutting corners,BLEURT,meta,-0.36937859654426575
cutting corners,COMET22,meta,0.606737494468689
cutting corners,KIWI-XL,meta,0.7685685753822327
cutting corners,XCOMET-XL,meta,0.984964907169342
cutting corners,ROUGE,mistral,0.0
cutting corners,BLEU,mistral,0.0
cutting corners,BERTSCORE,mistral,0.8209754228591919
cutting corners,BLEURT,mistral,-0.5462832450866699
cutting corners,COMET22,mistral,0.6257904767990112
cutting corners,KIWI-XL,mistral,-0.06968098878860474
cutting corners,XCOMET-XL,mistral,0.7927862405776978
cutting corners,ROUGE,qwen,0.5
cutting corners,BLEU,qwen,0.0
cutting corners,BERTSCORE,qwen,0.9403963088989258
cutting corners,BLEURT,qwen,0.8235499858856201
cutting corners,COMET22,qwen,0.9239737391471863
cutting corners,KIWI-XL,qwen,0.4921865165233612
cutting corners,XCOMET-XL,qwen,0.9656471014022827
cost an arm and a leg,ROUGE,gemini,0.923076923076923
cost an arm and a leg,BLEU,gemini,0.6803749333171202
cost an arm and a leg,BERTSCORE,gemini,0.9330500960350037
cost an arm and a leg,BLEURT,gemini,0.787636399269104
cost an arm and a leg,COMET22,gemini,0.8421253561973572
cost an arm and a leg,KIWI-XL,gemini,-0.22159451246261597
cost an arm and a leg,XCOMET-XL,gemini,0.9191786050796509
cost an arm and a leg,ROUGE,gemma3,1.0
cost an arm and a leg,BLEU,gemma3,0.6147881529512643
cost an arm and a leg,BERTSCORE,gemma3,0.9611566662788391
cost an arm and a leg,BLEURT,gemma3,1.0941368341445923
cost an arm and a leg,COMET22,gemma3,0.9046543836593628
cost an arm and a leg,KIWI-XL,gemma3,-0.2071952521800995
cost an arm and a leg,XCOMET-XL,gemma3,0.95235276222229
cost an arm and a leg,ROUGE,gemmaX,1.0
cost an arm and a leg,BLEU,gemmaX,1.0
cost an arm and a leg,BERTSCORE,gemmaX,1.0
cost an arm and a leg,BLEURT,gemmaX,1.0787416696548462
cost an arm and a leg,COMET22,gemmaX,0.9728193879127502
cost an arm and a leg,KIWI-XL,gemmaX,0.7188631296157837
cost an arm and a leg,XCOMET-XL,gemmaX,0.992431640625
cost an arm and a leg,ROUGE,gpt,1.0
cost an arm and a leg,BLEU,gpt,1.0
cost an arm and a leg,BERTSCORE,gpt,1.0
cost an arm and a leg,BLEURT,gpt,1.0787416696548462
cost an arm and a leg,COMET22,gpt,0.9700376391410828
cost an arm and a leg,KIWI-XL,gpt,-0.04006437584757805
cost an arm and a leg,XCOMET-XL,gpt,0.9495055675506592
cost an arm and a leg,ROUGE,llama,0.923076923076923
cost an arm and a leg,BLEU,llama,0.6803749333171202
cost an arm and a leg,BERTSCORE,llama,0.9330500960350037
cost an arm and a leg,BLEURT,llama,0.787636399269104
cost an arm and a leg,COMET22,llama,0.8699092268943787
cost an arm and a leg,KIWI-XL,llama,0.7192522883415222
cost an arm and a leg,XCOMET-XL,llama,0.9669504165649414
cost an arm and a leg,ROUGE,marian,1.0
cost an arm and a leg,BLEU,marian,1.0
cost an arm and a leg,BERTSCORE,marian,1.0
cost an arm and a leg,BLEURT,marian,1.0787416696548462
cost an arm and a leg,COMET22,marian,0.9810124039649963
cost an arm and a leg,KIWI-XL,marian,0.8462818264961243
cost an arm and a leg,XCOMET-XL,marian,0.9990140199661255
cost an arm and a leg,ROUGE,meta,0.15384615384615383
cost an arm and a leg,BLEU,meta,0.0
cost an arm and a leg,BERTSCORE,meta,0.7756336331367493
cost an arm and a leg,BLEURT,meta,-0.854301393032074
cost an arm and a leg,COMET22,meta,0.5650660395622253
cost an arm and a leg,KIWI-XL,meta,0.6226381063461304
cost an arm and a leg,XCOMET-XL,meta,0.9132303595542908
cost an arm and a leg,ROUGE,mistral,0.2
cost an arm and a leg,BLEU,mistral,0.0
cost an arm and a leg,BERTSCORE,mistral,0.8440460562705994
cost an arm and a leg,BLEURT,mistral,0.5022403001785278
cost an arm and a leg,COMET22,mistral,0.6186856031417847
cost an arm and a leg,KIWI-XL,mistral,-0.005811870098114014
cost an arm and a leg,XCOMET-XL,mistral,0.956646203994751
cost an arm and a leg,ROUGE,qwen,1.0
cost an arm and a leg,BLEU,qwen,0.7598356856515925
cost an arm and a leg,BERTSCORE,qwen,1.0
cost an arm and a leg,BLEURT,qwen,1.0787416696548462
cost an arm and a leg,COMET22,qwen,0.9367102980613708
cost an arm and a leg,KIWI-XL,qwen,0.013709645718336105
cost an arm and a leg,XCOMET-XL,qwen,0.9516875743865967
a far cry,ROUGE,gemini,0.3333333333333333
a far cry,BLEU,gemini,0.0
a far cry,BERTSCORE,gemini,0.7469383478164673
a far cry,BLEURT,gemini,-0.5561196208000183
a far cry,COMET22,gemini,0.7508097887039185
a far cry,KIWI-XL,gemini,1.064475655555725
a far cry,XCOMET-XL,gemini,0.9197211265563965
a far cry,ROUGE,gemma3,0.0
a far cry,BLEU,gemma3,0.0
a far cry,BERTSCORE,gemma3,0.7140044569969177
a far cry,BLEURT,gemma3,-1.0268886089324951
a far cry,COMET22,gemma3,0.5266390442848206
a far cry,KIWI-XL,gemma3,0.9120454788208008
a far cry,XCOMET-XL,gemma3,0.9088590145111084
a far cry,ROUGE,gemmaX,0.6666666666666666
a far cry,BLEU,gemmaX,0.0
a far cry,BERTSCORE,gemmaX,0.9082742929458618
a far cry,BLEURT,gemmaX,0.666589617729187
a far cry,COMET22,gemmaX,0.8107305765151978
a far cry,KIWI-XL,gemmaX,1.1012108325958252
a far cry,XCOMET-XL,gemmaX,0.919709324836731
a far cry,ROUGE,gpt,0.3333333333333333
a far cry,BLEU,gpt,0.0
a far cry,BERTSCORE,gpt,0.8063612580299377
a far cry,BLEURT,gpt,-0.7420341968536377
a far cry,COMET22,gpt,0.6565688848495483
a far cry,KIWI-XL,gpt,1.0204533338546753
a far cry,XCOMET-XL,gpt,0.9418274164199829
a far cry,ROUGE,llama,0.25
a far cry,BLEU,llama,0.0
a far cry,BERTSCORE,llama,0.6901891827583313
a far cry,BLEURT,llama,-0.1711125522851944
a far cry,COMET22,llama,0.5765612721443176
a far cry,KIWI-XL,llama,0.6075170040130615
a far cry,XCOMET-XL,llama,0.9479663372039795
a far cry,ROUGE,marian,0.6666666666666666
a far cry,BLEU,marian,0.0
a far cry,BERTSCORE,marian,0.9201475977897644
a far cry,BLEURT,marian,0.3785884976387024
a far cry,COMET22,marian,0.7637917995452881
a far cry,KIWI-XL,marian,1.1142650842666626
a far cry,XCOMET-XL,marian,0.9668418169021606
a far cry,ROUGE,meta,0.0
a far cry,BLEU,meta,0.0
a far cry,BERTSCORE,meta,0.665720522403717
a far cry,BLEURT,meta,-1.4908784627914429
a far cry,COMET22,meta,0.4030255973339081
a far cry,KIWI-XL,meta,0.8724579215049744
a far cry,XCOMET-XL,meta,0.4489232003688812
a far cry,ROUGE,mistral,0.3333333333333333
a far cry,BLEU,mistral,0.0
a far cry,BERTSCORE,mistral,0.7673311829566956
a far cry,BLEURT,mistral,-0.4708276093006134
a far cry,COMET22,mistral,0.6787226796150208
a far cry,KIWI-XL,mistral,0.7586020231246948
a far cry,XCOMET-XL,mistral,0.8396639823913574
a far cry,ROUGE,qwen,0.25
a far cry,BLEU,qwen,0.0
a far cry,BERTSCORE,qwen,0.6996405720710754
a far cry,BLEURT,qwen,-0.939236044883728
a far cry,COMET22,qwen,0.6303845643997192
a far cry,KIWI-XL,qwen,0.7120566964149475
a far cry,XCOMET-XL,qwen,0.8241833448410034
carry the torch,ROUGE,gemini,0.3333333333333333
carry the torch,BLEU,gemini,0.0
carry the torch,BERTSCORE,gemini,0.8483558893203735
carry the torch,BLEURT,gemini,-0.7808440327644348
carry the torch,COMET22,gemini,0.6499829888343811
carry the torch,KIWI-XL,gemini,0.9391130208969116
carry the torch,XCOMET-XL,gemini,0.9586642384529114
carry the torch,ROUGE,gemma3,1.0
carry the torch,BLEU,gemma3,0.0
carry the torch,BERTSCORE,gemma3,0.9281231760978699
carry the torch,BLEURT,gemma3,1.0625203847885132
carry the torch,COMET22,gemma3,0.880835235118866
carry the torch,KIWI-XL,gemma3,0.32214242219924927
carry the torch,XCOMET-XL,gemma3,0.9836915731430054
carry the torch,ROUGE,gemmaX,0.6666666666666666
carry the torch,BLEU,gemmaX,0.0
carry the torch,BERTSCORE,gemmaX,0.8854990005493164
carry the torch,BLEURT,gemmaX,-0.1548781543970108
carry the torch,COMET22,gemmaX,0.7358154058456421
carry the torch,KIWI-XL,gemmaX,0.714381217956543
carry the torch,XCOMET-XL,gemmaX,0.9609041213989258
carry the torch,ROUGE,gpt,1.0
carry the torch,BLEU,gpt,0.0
carry the torch,BERTSCORE,gpt,1.0000001192092896
carry the torch,BLEURT,gpt,1.0447860956192017
carry the torch,COMET22,gpt,0.971929132938385
carry the torch,KIWI-XL,gpt,0.882222056388855
carry the torch,XCOMET-XL,gpt,1.0
carry the torch,ROUGE,llama,0.3333333333333333
carry the torch,BLEU,llama,0.0
carry the torch,BERTSCORE,llama,0.7851935625076294
carry the torch,BLEURT,llama,-1.0567623376846313
carry the torch,COMET22,llama,0.7265907526016235
carry the torch,KIWI-XL,llama,0.11743912845849991
carry the torch,XCOMET-XL,llama,0.9652507305145264
carry the torch,ROUGE,marian,0.4
carry the torch,BLEU,marian,0.0
carry the torch,BERTSCORE,marian,0.7596333622932434
carry the torch,BLEURT,marian,-0.5408744215965271
carry the torch,COMET22,marian,0.7060220837593079
carry the torch,KIWI-XL,marian,0.8409110903739929
carry the torch,XCOMET-XL,marian,0.9700415134429932
carry the torch,ROUGE,meta,0.4
carry the torch,BLEU,meta,0.0
carry the torch,BERTSCORE,meta,0.7420257925987244
carry the torch,BLEURT,meta,-1.2651053667068481
carry the torch,COMET22,meta,0.6945316195487976
carry the torch,KIWI-XL,meta,0.7254869937896729
carry the torch,XCOMET-XL,meta,0.9460864067077637
carry the torch,ROUGE,mistral,0.6666666666666666
carry the torch,BLEU,mistral,0.0
carry the torch,BERTSCORE,mistral,0.8577415347099304
carry the torch,BLEURT,mistral,0.46259382367134094
carry the torch,COMET22,mistral,0.7895044088363647
carry the torch,KIWI-XL,mistral,0.7035489082336426
carry the torch,XCOMET-XL,mistral,0.9482437968254089
carry the torch,ROUGE,qwen,0.8571428571428571
carry the torch,BLEU,qwen,0.0
carry the torch,BERTSCORE,qwen,0.9240832924842834
carry the torch,BLEURT,qwen,0.697955310344696
carry the torch,COMET22,qwen,0.8918672204017639
carry the torch,KIWI-XL,qwen,0.698946475982666
carry the torch,XCOMET-XL,qwen,0.9683163166046143
chew the fat,ROUGE,gemini,0.0
chew the fat,BLEU,gemini,0.0
chew the fat,BERTSCORE,gemini,0.6416895985603333
chew the fat,BLEURT,gemini,-1.302933692932129
chew the fat,COMET22,gemini,0.455423504114151
chew the fat,KIWI-XL,gemini,-0.0851365253329277
chew the fat,XCOMET-XL,gemini,0.645986795425415
chew the fat,ROUGE,gemma3,0.0
chew the fat,BLEU,gemma3,0.0
chew the fat,BERTSCORE,gemma3,0.6865538954734802
chew the fat,BLEURT,gemma3,-1.1232470273971558
chew the fat,COMET22,gemma3,0.5220072865486145
chew the fat,KIWI-XL,gemma3,0.7342844009399414
chew the fat,XCOMET-XL,gemma3,0.5717145204544067
chew the fat,ROUGE,gemmaX,1.0
chew the fat,BLEU,gemmaX,0.0
chew the fat,BERTSCORE,gemmaX,1.0000001192092896
chew the fat,BLEURT,gemmaX,1.0059250593185425
chew the fat,COMET22,gemmaX,0.9736513495445251
