indice,ingles_original,portugues_traduzido,label,dataset,modelo,prompt,score_combinado,xcomet_xl,comet22,kiwi_xl
653,She went to the gym for a workout.,Ela foi à academia para se exercitar.,0,manual_data,gemma3,prompt2,0.9955,1.0,0.9229349493980408,1.0635461807250977
654,dropping like flies,caindo como moscas,1,manual_data,gpt,prompt2,0.91,0.9611977338790894,0.8986467123031616,0.8702709674835205
655,a taste of freedom,um gosto de liberdade,1,manual_data,gemmaX,sem_prompt,1.0252,1.0,0.9796101450920105,1.0960321426391602
656,hold your horses,"Calma aí!
",1,manual_data,gemini,prompt2,0.8346,0.9062539339065552,0.5722691416740417,1.0253982543945312
657,The weather is very cold today.,"O tempo está muito frio hoje.
",0,manual_data,gemini,prompt2,1.0193,1.0,0.9781306385993958,1.0796711444854736
658,blood runs cold,o sangue corre frio,1,manual_data,gemmaX,sem_prompt,0.96,0.9559899568557739,0.973750114440918,0.950354278087616
659,don't cry over spilled milk,Não chore por leite derramado.,1,manual_data,gemma3,prompt2,0.9906,1.0,0.9289409518241882,1.04298996925354
660,back to basics,de volta ao básico,1,manual_data,gpt,prompt2,1.0243,1.0,0.9681246280670166,1.1048632860183716
662,carved in stone,"Esculpido em pedra
",1,manual_data,gemini,prompt2,0.9884,1.0,0.9725804924964905,0.9926647543907166
663,She brushed her teeth before bed.,Ela escovou os dentes antes de dormir.,0,manual_data,gemma3,prompt2,1.0219,1.0,0.9803842902183533,1.0854326486587524
664,chip off the old block,Cópia fiel do pai.,1,manual_data,gemma3,prompt2,0.7548,0.7867976427078247,0.45281559228897095,1.0248115062713623
665,cat nap,soneca de gato,1,manual_data,gpt,prompt2,0.7108,0.963101863861084,0.9849133491516113,0.18444287776947021
666,chip on your shoulder,"Complexo de inferioridade.
",1,manual_data,gemma3,prompt2,0.7994,0.9117522835731506,0.39352908730506897,1.0929086208343506
667,as gentle as a lamb,"Tão dócil quanto um cordeiro.
",1,manual_data,gemini,prompt2,0.9325,0.9764727354049683,0.9107967615127563,0.9102985262870789
668,They went to a theme park for the day.,"Eles foram a um parque temático passar o dia.
",0,manual_data,gemini,prompt2,1.0065,0.9911526441574097,0.9765046238899231,1.051748275756836
669,burn the midnight oil,queimar a vela da meia-noite,1,manual_data,gpt,prompt2,0.7572,0.974212646484375,0.9507768750190735,0.34674760699272156
670,blind leading the blind,Cego guiando o cego,1,manual_data,gemmaX,sem_prompt,0.9401,0.9697701930999756,0.9415172934532166,0.909001350402832
671,blue in the face,azul na face,1,manual_data,gpt,prompt2,0.8414,0.9977095127105713,0.9813928008079529,0.5452415943145752
672,She is taking a picture of the flowers in the garden.,Ela está tirando uma foto das flores no jardim.,0,manual_data,gemmaX,sem_prompt,1.0057,1.0,0.960108757019043,1.0571050643920898
673,They are having a barbecue in the garden.,Eles estão fazendo um churrasco no jardim.,0,manual_data,gpt,prompt2,1.0156,1.0,0.979587733745575,1.0673025846481323
675,They are walking through the city streets.,"Eles estão caminhando pelas ruas da cidade.
",0,manual_data,gemini,prompt2,0.9874,1.0,0.9765517711639404,0.9857152104377747
676,She reads a book every night.,Ela lê um livro todas as noites.,0,manual_data,gpt,prompt2,1.0313,1.0,0.9822731614112854,1.111493468284607
677,chained to the desk,acorrentado à secretária,1,manual_data,gemmaX,sem_prompt,0.8794,0.9390276074409485,0.8833898901939392,0.8157281875610352
678,He did some gardening in the afternoon.,Ele fez um pouco de jardinagem à tarde.,0,manual_data,gemmaX,sem_prompt,0.9825,1.0,0.9727361798286438,0.9748086929321289
679,They enjoyed a picnic in the park.,Eles fizeram um piquenique no parque.,0,manual_data,gemma3,prompt2,1.0052,1.0,0.9444157481193542,1.0710480213165283
680,dive in headfirst,"Mergulhar de cabeça
",1,manual_data,gemini,prompt2,0.8122,0.9314778447151184,0.8878081440925598,0.6174224615097046
681,have the upper hand,ter a vantagem,1,manual_data,gpt,prompt4,0.9123,0.9873676300048828,0.9791616201400757,0.7704965472221375
682,She is ironing her clothes.,"Ela está passando suas roupas.
",0,manual_data,gemini,prompt2,1.0031,0.9988720417022705,0.9763264060020447,1.0341509580612183
683,He plays soccer every weekend.,"Ele joga futebol todo fim de semana.
",0,manual_data,gemini,prompt2,1.0145,1.0,0.9869911074638367,1.056413173675537
684,at the drop of a hat,"Imediatamente
",1,manual_data,gemini,prompt4,0.8557,0.9842139482498169,0.9078994989395142,0.674952507019043
685,have a heart of stone,"Ter um coração de pedra.
",1,manual_data,gemma3,prompt2,0.9891,0.9830069541931152,0.9100934267044067,1.0742372274398804
686,He worked on his computer for hours.,Ele trabalhou no computador dele por horas.,0,manual_data,gemma3,prompt2,0.9958,1.0,0.983274519443512,1.004115343093872
687,airing dirty laundry,lavagem de roupa suja,1,manual_data,gemmaX,sem_prompt,0.8985,0.9774892926216125,0.6822975277900696,1.0356712341308594
689,another string to your bow,mais uma corda ao seu arco,1,manual_data,gpt,prompt4,0.8947,0.9772104024887085,0.9703002572059631,0.7366556525230408
690,"easy come, easy go","Fácil vem, fácil vai.
",1,manual_data,gemini,prompt2,0.9517,0.9770402908325195,0.9612589478492737,0.9167485237121582
692,bolt from the blue,relâmpago do céu azul,1,manual_data,gpt,prompt2,0.8705,0.9820412397384644,0.7728488445281982,0.8567354679107666
693,dropping the ball,"Deixar a peteca cair
",1,manual_data,gemini,prompt2,0.8781,0.9705367684364319,0.8485752940177917,0.8152245283126831
694,born with a silver spoon,nascido com uma colher de prata,1,manual_data,gemmaX,sem_prompt,0.9424,0.9980698823928833,0.9729882478713989,0.8559954166412354
695,as plain as day,claro como o dia,1,manual_data,gemmaX,sem_prompt,0.9241,0.9912000298500061,0.922724187374115,0.858484148979187
696,like a fish to water,Como um peixe na água.,1,manual_data,gemma3,prompt2,0.983,0.9914244413375854,0.8800850510597229,1.0774067640304565
697,change your tune,mude sua melodia,1,manual_data,gemmaX,sem_prompt,0.9635,1.0,0.990568995475769,0.9000017046928406
698,adding fuel to the fire,Acrescentando combustível ao fogo,1,manual_data,gemmaX,sem_prompt,0.9829,1.0,0.9419369101524353,1.0068496465682983
699,They are playing board games in the living room.,Eles estão jogando jogos de tabuleiro na sala de estar.,0,manual_data,gpt,prompt2,1.0159,1.0,0.9752779603004456,1.0723434686660767
700,dying to know,morrendo de vontade de saber,1,manual_data,gemmaX,sem_prompt,0.9178,0.9941670894622803,0.9822102189064026,0.7769821286201477
701,She is making a smoothie for breakfast.,Ela está fazendo um smoothie para o café da manhã.,0,manual_data,gpt,prompt2,1.0237,1.0,0.9780049920082092,1.0932444334030151
702,in the same boat,no mesmo barco,1,manual_data,gemmaX,sem_prompt,0.982,1.0,0.9854409098625183,0.9606395959854126
703,better late than never,"Antes tarde do que nunca.
",1,manual_data,gemini,prompt2,1.0231,0.9981635808944702,0.969385027885437,1.1016407012939453
704,frog in your throat,sapo na sua garganta,1,manual_data,gemmaX,sem_prompt,0.94,0.9810354709625244,0.9614179134368896,0.8774528503417969
705,down in the dumps,desanimado,1,manual_data,gpt,prompt2,0.6836,0.9365810751914978,0.4097433388233185,0.7043805718421936
706,blood is thicker than water,"Sangue é mais espesso que água.
",1,manual_data,gemini,prompt2,1.0327,1.0,0.9753132462501526,1.122857928276062
707,as high as a kite,alto como uma pipa,1,manual_data,gpt,prompt2,0.9145,0.9937022924423218,0.9791175127029419,0.7707512974739075
708,foot in the door,"Pé na porta
",1,manual_data,gemini,prompt2,0.9229,0.9640083312988281,0.951873242855072,0.852774441242218
709,crying over spilled milk,Chorando por causa do leite derramado,1,manual_data,gemmaX,sem_prompt,0.9754,0.9972620010375977,0.9556913375854492,0.9733110666275024
710,He is studying for his exams.,Ele está estudando para os exames dele.,0,manual_data,gpt,prompt2,0.9969,1.0,0.9743900299072266,1.0162912607192993
711,darkest before dawn,"A noite mais escura antes do amanhecer.
",1,manual_data,gemma3,prompt2,0.9869,0.9888126850128174,0.9064921140670776,1.065359115600586
712,They are taking a family vacation.,Eles estão fazendo férias em família.,0,manual_data,gpt,prompt2,1.0065,1.0,0.9548322558403015,1.064677357673645
715,bird's eye view,visão de pássaro,1,manual_data,gpt,prompt2,0.9885,0.9912000298500061,0.9607680439949036,1.0136783123016357
716,by a long shot,por uma grande margem,1,manual_data,gemmaX,sem_prompt,0.8037,0.9928665161132812,0.7603220343589783,0.6579774022102356
717,add insult to injury,Adicionar insulto à lesão.,1,manual_data,gpt,prompt2,0.9212,0.9937961101531982,0.919050931930542,0.8508395552635193
