ingles_original,portugues_traduzido,ingles_traduzido,modelo_prompt,XCOMET-XL
North Korean Ballistic Missile Accidentally Hit A Local Town – Infinite Unknown,Um míssil balístico norcoreano acidentemente atingiu uma pequena cidade local - Infindáveis Incógnitas,A ballistic missile from North Korea accidentally struck a nearby small city - Infinite Incognitas,qwen/prompt1,0.868792653083801
North Korean Ballistic Missile Accidentally Hit A Local Town – Infinite Unknown,"""Missel balístico norte-coreano atinge acidentalmente uma cidade local – Infinito Desconhecido""","""North Korean ballistic missile accidentally hits a local city – Unknown Infinite""",gpt/prompt1,0.8825941681861871
North Korean Ballistic Missile Accidentally Hit A Local Town – Infinite Unknown,Míssil balístico norte-coreano atinge acidentalmente uma cidade local – Desconhecido Infinito,North Korean ballistic missile accidentally hits local city – Unknown Infinity,gemma3/prompt1,0.8864609003067011
North Korean Ballistic Missile Accidentally Hit A Local Town – Infinite Unknown,Míssil balístico norte-coreano atinge acidentalmente uma cidade local – Desconhecido Infinito,North Korean ballistic missile accidentally hits local city – Unknown Infinity,gemma3/prompt2,0.8864609003067011
North Korean Ballistic Missile Accidentally Hit A Local Town – Infinite Unknown,Míssil de Alcance Intermediário da Coreia do Norte Acidentalmente Acerta Uma Cidade Local – Desconhecido,Missile from North Korea Accidentally Hits Local City – Unknown,mistral/prompt2,0.887544333934783
North Korean Ballistic Missile Accidentally Hit A Local Town – Infinite Unknown,Acidente de Míssil Balístico Norte-Coreano Atinge Acidentalmente uma Cidade Local – Infinito Desconhecido.,"""North Korean Ballistic Missile Accidentally Strikes Local City – Infinite Unknown.""",gpt/prompt3,0.8924975991249081
North Korean Ballistic Missile Accidentally Hit A Local Town – Infinite Unknown,Mísseis balísticos da Coreia do Norte acidentalmente atingiu uma cidade local – Infinito Desconhecido,North Korea ballistic missiles accidentally hit a local city – Infinite Unknown,marian/,0.9498537778854371
North Korean Ballistic Missile Accidentally Hit A Local Town – Infinite Unknown,Um míssil balístico da Coreia do Norte Acidentalmente Atingiu um Povoado Local – Infinito desconhecido,A ballistic missile from North Korea Accidentally Hit a Nearby Village – Infinite Unknown,qwen/prompt2,0.95412278175354
North Korean Ballistic Missile Accidentally Hit A Local Town – Infinite Unknown,Míssil Balístico Norte-Coreano Acidentalmente Atingiu uma Cidade Local – Infinite Unknown,North Korean Ballistic Missile Accidentally Hit a Local City – Infinite Unknown,gemini/prompt2,0.9623077511787411
North Korean Ballistic Missile Accidentally Hit A Local Town – Infinite Unknown,Mísseis balísticos da Coreia do Norte acidentalmente atingiram uma cidade local – Infinite Unknown.,"""North Korea's ballistic missiles accidentally hit a local town – Infinite Unknown.""",llama/prompt2,0.9700659513473511
North Korean Ballistic Missile Accidentally Hit A Local Town – Infinite Unknown,Míssil balístico norte-coreano acidentalmente atingiu um povoado local - Infinite Unknown,North Korean ballistic missile accidentally hit a local village - Infinite Unknown,llama/prompt1,0.97926378250122
North Korean Ballistic Missile Accidentally Hit A Local Town – Infinite Unknown,Mísseis balísticos norte-coreanos atingiram acidentalmente uma cidade local – Infinite Unknown,North Korean ballistic missiles accidentally hit a local city – Infinite Unknown,gemmaX/,0.9937802553176881
North Korean Ballistic Missile Accidentally Hit A Local Town – Infinite Unknown,"Míssil balístico norte-coreano atinge acidentalmente cidade local – Infinite Unknown
",North Korean ballistic missile accidentally hits local city - Infinite Unknown,gemini/prompt1,0.9968564510345451
John McCain Goes ‘Maverick’ Again; Makes Anti-Trump Military Announcement Like A Real Leader,"John McCain volta a ser ""Fora da Curva""; Faz Declaração Militar Anti-Trump Como Um Verdadeiro Líder.",John McCain Rides Again as an “Outlaw”; Drops Military Broadside Against Trump Like a True Maverick.,gemma3/prompt4,0.5658771991729731
John McCain Goes ‘Maverick’ Again; Makes Anti-Trump Military Announcement Like A Real Leader,"John McCain Exibe Novamente seu ""Desafio""; Faz Anúncio Militar Crítico contra o Trump Como um Líder Verdadeiro","""John McCain Once Again Shows His 'Challenge'; Makes a Critical Military Announcement against Trump as a True Leader""",qwen/prompt3,0.706916213035583
John McCain Goes ‘Maverick’ Again; Makes Anti-Trump Military Announcement Like A Real Leader,John McCain Vai de 'Maverick' Novamente; Faz Anúncio Anti-Trump sobre o Militar como Um Verdadeiro Líder,"John McCain becomes a ""Maverick"" Again; Announces Anti-Trump Statement about a Real Military Leader",mistral/prompt2,0.7306631207466121
John McCain Goes ‘Maverick’ Again; Makes Anti-Trump Military Announcement Like A Real Leader,"John McCain, o ""rebelde"" de novo; solta comunicado anti-Trump sobre os militares, como um verdadeiro líder.
","John McCain, the ""maverick"" again; unleashes an anti-Trump broadside on the military, like a true statesman.",gemini/prompt4,0.732627034187316
John McCain Goes ‘Maverick’ Again; Makes Anti-Trump Military Announcement Like A Real Leader,"John McCain volta a ser ""forasteiro""; faz anúncio militar contra Trump com a postura de um verdadeiro líder.","John McCain reprises his role as a “statesman” with a military-toned rebuke of Trump, embodying the gravitas of a true leader.",gemma3/prompt3,0.7519600391387941
John McCain Goes ‘Maverick’ Again; Makes Anti-Trump Military Announcement Like A Real Leader,"John McCain, o ""Lobo Solitário"" renascido; anuncia, como um verdadeiro comandante, um posicionamento militar anti-Trump.
","John McCain, the reborn ""Maverick;"" barks, as a true commander, a military stance against Trump.",gemini/prompt3,0.7660387754440301
John McCain Goes ‘Maverick’ Again; Makes Anti-Trump Military Announcement Like A Real Leader,"John McCain Vai ""Maverick"" Novamente; faz Anúncio Anti-Trump Militar como um Líder de Verdade","John McCain to Go ""Maverick"" Again; Makes Anti-Trump Military Ad as Leader of Truth",llama/prompt3,0.7778663635253901
John McCain Goes ‘Maverick’ Again; Makes Anti-Trump Military Announcement Like A Real Leader,"""John McCain volta a ser 'independente'; faz anúncio militar anti-Trump como um verdadeiro líder.""","""John McCain returns to 'independent'; makes anti-Trump military announcement as a true leader.""",llama/prompt2,0.7836276888847351
John McCain Goes ‘Maverick’ Again; Makes Anti-Trump Military Announcement Like A Real Leader,John McCain Vai de 'Maverick' Denovo; Faz Anúncio Militar Anti-Trump Como Um Líder de Verdade.,John McCain To Rides Again as Maverick; Makes Anti-Trump Military Announcement As True Leader,llama/prompt4,0.7926560044288631
John McCain Goes ‘Maverick’ Again; Makes Anti-Trump Military Announcement Like A Real Leader,"John McCain Age de Forma 'Independente' Novamente; Faz Anúncio Militar Anti-Trump como um Verdadeiro Líder
","John McCain Acts 'Independent' Again; Makes Anti-Trump Military Announcement as a True Leader
",gemini/prompt2,0.7950052022933961
John McCain Goes ‘Maverick’ Again; Makes Anti-Trump Military Announcement Like A Real Leader,John McCain de Novo Assume sua Postura Maverick; Faz Anunciação Militar Anti-Trump Como um Líder Verdadeiro,John McCain Renewed Assumes His Maverick Stance; Announces Military Policy Against Trump as a True Leader,qwen/prompt4,0.8501984477043151
John McCain Goes ‘Maverick’ Again; Makes Anti-Trump Military Announcement Like A Real Leader,"John McCain Age de Forma ""Independente"" Novamente; Faz Anúncio Militar Anti-Trump Como um Verdadeiro Líder.
","John McCain ""Acts Independently"" Again; Makes Anti-Trump Military Announcement Like a True Leader.",gemini/prompt1,0.8650016188621521
John McCain Goes ‘Maverick’ Again; Makes Anti-Trump Military Announcement Like A Real Leader,">>pt<<John McCain faz outra vez um Maverick, faz anúncio anti-trump militar como um verdadeiro líder","♪ John McCain again doing a Maverick, makes anti-trump military announcement like a real leader",meta/,0.8828073740005491
John McCain Goes ‘Maverick’ Again; Makes Anti-Trump Military Announcement Like A Real Leader,"John McCain volta a ser um ""outsider""; faz anúncio militar anti-Trump como um verdadeiro líder.","John McCain returns to being an ""outsider""; makes a military announcement anti-Trump as a true leader.",gemma3/prompt2,0.8967478275299071
John McCain Goes ‘Maverick’ Again; Makes Anti-Trump Military Announcement Like A Real Leader,John McCain Volta a Ser 'O Maverick'; Faz Anúncio Contra Trump no Exercito como Um Verdadeiro Líder,'John McCain Makes a Comeback as 'The Maverick'; Makes an Announcement against Trump in the Army as a True Leader',mistral/prompt4,0.8968429565429681
John McCain Goes ‘Maverick’ Again; Makes Anti-Trump Military Announcement Like A Real Leader,John McCain vai ‘Maverick ; outra vez; faz Anúncio Militar Anti-Trump como um verdadeiro líder,John McCain goes ‘Maverick; again; makes Military Anti-Trump Announcement as a true leader,marian/,0.9054433703422541
John McCain Goes ‘Maverick’ Again; Makes Anti-Trump Military Announcement Like A Real Leader,John McCain Retorna à Postura de 'Maverick'; Faz Anúncio Militar contra Trump Como um Líder Real,"""John McCain Returns to Maverick Stance; Announces Military Policy Against Trump as a Genuine Leader""",qwen/prompt2,0.913912177085876
John McCain Goes ‘Maverick’ Again; Makes Anti-Trump Military Announcement Like A Real Leader,John McCain Volta a Ser 'Maverick'; Faz Anúncio Militar Antitrump Como Um Verdadeiro Líder.,"""John McCain Becomes a 'Maverick' Again; Makes Anti-Trump Military Announcement Like a True Leader.""",gpt/prompt3,0.9147289395332331
John McCain Goes ‘Maverick’ Again; Makes Anti-Trump Military Announcement Like A Real Leader,"John McCain volta a ser um ""outsider""; faz anúncio militar contra Trump como um verdadeiro líder.","John McCain returns to being an ""outsider""; makes a military announcement against Trump as a true leader.",gemma3/prompt1,0.9194695949554441
John McCain Goes ‘Maverick’ Again; Makes Anti-Trump Military Announcement Like A Real Leader,John McCain Volta a Ser ‘Maverick’; Faz Anúncio Militar Anti-Trump Como Um Verdadeiro Líder.,John McCain Returns as a 'Maverick'; Makes Military Announcement Against Trump Like a True Leader.,gpt/prompt4,0.9228125810623161
John McCain Goes ‘Maverick’ Again; Makes Anti-Trump Military Announcement Like A Real Leader,John McCain vai de 'Maverick' novamente; faz anúncio militar anti-Trump como um verdadeiro líder.,"""John McCain goes 'Maverick' again; makes an anti-Trump military announcement like a true leader.""",gpt/prompt2,0.9411686062812801
John McCain Goes ‘Maverick’ Again; Makes Anti-Trump Military Announcement Like A Real Leader,John McCain vai de 'Maverick' novamente; faz anúncio militar anti-Trump como um verdadeiro líder.,John McCain goes 'Maverick' again; makes an anti-Trump military announcement as a true leader.,gpt/prompt1,0.951151251792907
John McCain Goes ‘Maverick’ Again; Makes Anti-Trump Military Announcement Like A Real Leader,"""John McCain assume o papel de 'Maverick' novamente; faz anúncio militar anti-Trump como um verdadeiro líder.""","""John McCain resumes his role as 'Maverick'; delivers an anti-Trump military announcement as a true leader.""",mistral/prompt3,0.958919286727905
John McCain Goes ‘Maverick’ Again; Makes Anti-Trump Military Announcement Like A Real Leader,"John McCain volta a ser um ""Maverick""; faz um anúncio militar anti-Trump como um verdadeiro líder","John McCain is a ""Maverick"" again; he makes an anti-Trump military ad like a real leader",gemmaX/,0.9601854681968681
John McCain Goes ‘Maverick’ Again; Makes Anti-Trump Military Announcement Like A Real Leader,John McCain volta a ser ‘Maverick’; faz anúncio militar contra o Trump como um verdadeiro líder,John McCain returns to being ‘Maverick’; announces military measure against Trump as a true leader,qwen/prompt1,0.9647769927978511
John McCain Goes ‘Maverick’ Again; Makes Anti-Trump Military Announcement Like A Real Leader,John McCain é um 'Maverick' outra vez; faz um anúncio contra Trump de uma maneira que um líder de verdade faria.,John McCain is a 'Maverick' again; he makes an announcement against Trump in a way a true leader would.,mistral/prompt1,0.9695298671722411
John McCain Goes ‘Maverick’ Again; Makes Anti-Trump Military Announcement Like A Real Leader,"O senador John McCain volta a agir como ""maverick""; Anuncia medidas anti-Trump no Exército, como um verdadeiro líder.","Senator John McCain acts again as a ""maverick""; Announces anti-Trump measures in the Army, like a true leader.",llama/prompt1,0.971891999244689
Fobus Holster Announces Launch of its Summer Carry Giveaway,A Cintura do Fobus Anuncia a Lançamento de seu Sorteio de Portagem no Verão,"""The Belt of Phobos Proclaims the Summer Tolls Collection Launch""",qwen/prompt3,0.49754604697227406
Fobus Holster Announces Launch of its Summer Carry Giveaway,Fobus Holster Anuncia Lançamento do Suação Leve de Presentes,Fobus Holster Announces Launch of Breath of Fresh Presents,qwen/prompt4,0.6472203731536861
Fobus Holster Announces Launch of its Summer Carry Giveaway,Fobus Anuncia o Lançamento do Sorteio Estival de Carregadores para a Aventura.,Fobus Unveils the Summer Quest: A Magazine Giveaway for the Adventurer's Arsenal.,gemma3/prompt3,0.673996329307556
Fobus Holster Announces Launch of its Summer Carry Giveaway,Fobus Holster Anuncia o Lançamento do seu Concurso de Carregamento de Verão.,**Fearless Holster Unveils its Summer Loading Contest.**,mistral/prompt3,0.72386485338211
Fobus Holster Announces Launch of its Summer Carry Giveaway,"Fobus Holster anuncia o lançamento da sua ""Chuva de Verão"" de brindes para porte.
","Fobus Holster unveils its ""Summer Shower"" of carry-gear giveaways.",gemini/prompt3,0.7335355877876281
Fobus Holster Announces Launch of its Summer Carry Giveaway,"""Fobus Holster Anuncia o Lançamento do Sorteio de Verão para Cinto de Carregamento""","""Fobus Holster Announces the Summer Raffle for Charge Belt Launch""",mistral/prompt4,0.7427983283996581
Fobus Holster Announces Launch of its Summer Carry Giveaway,"Fobus Holster Anuncia o Lançamento de Sua Rifaina de Verão.
",Fobus Holster Unveils Its Summer Arsenal.,gemini/prompt4,0.752651453018188
Fobus Holster Announces Launch of its Summer Carry Giveaway,Fobus Holster Anuncia o Lançamento do Seu Sorteio de Verão para Levar Pra Casa.,"Fobus Holster Reveals the Launch of Its Summer Giveaway, A Chance to Pocket a Prize.",gemma3/prompt4,0.766430974006652
Fobus Holster Announces Launch of its Summer Carry Giveaway,Fobus Holster anuncia o lançamento do seu Carry Giveaway Verão,Fobus Holster launches the summer Carry Giveaway - is it there?,meta/,0.777864515781402
Fobus Holster Announces Launch of its Summer Carry Giveaway,A Fobus Anuncia Lançamento do Seu Sorteio de Carregamento de Verão.,Fobus Announces the Launch of Their Summer Load Draw.,llama/prompt2,0.8012197017669671
Fobus Holster Announces Launch of its Summer Carry Giveaway,Fobus Holster Annuncia Lançamento de Sua Promoção de Verão de Levar em Consigo.,Fobus Holster Announces Take-It-On Summer Promotion.,llama/prompt4,0.8024734854698181
Fobus Holster Announces Launch of its Summer Carry Giveaway,"""Fobus Holster Anuncia o Lançamento do seu Sorteio de Carregamento de Verão""","""Fobus Holster Announces the Launch of Its Summer Load Car Giveaway""",mistral/prompt1,0.8359663486480711
Fobus Holster Announces Launch of its Summer Carry Giveaway,Fobus Holster Anuncia o Lançamento da sua Sorteira de Verão para Carregar.,"""FOBUS Holster Announces the Launch of its Summer Draw for Carry.""",llama/prompt3,0.83673095703125
Fobus Holster Announces Launch of its Summer Carry Giveaway,Fobus Holster anuncia o lançamento de seu sorteio de verão para porte de arma.,Fobus Holster announces the launch of its summer gun-carrying giveaway.,gemma3/prompt1,0.8623642921447751
Fobus Holster Announces Launch of its Summer Carry Giveaway,Fobus Holster anuncia o lançamento de seu sorteio de verão para porte de armas.,Fobus Holster announces the launch of its summer giveaway for concealed carry.,gemma3/prompt2,0.862950682640075
Fobus Holster Announces Launch of its Summer Carry Giveaway,Fobus Holster Anuncia Lançamento de Sua Promoção de Transporte do Verão,Fobus Holster Announces Launch of Its Summer Transportation Promotion,qwen/prompt1,0.8734334111213681
Fobus Holster Announces Launch of its Summer Carry Giveaway,Fobus Holster Anuncia Lançamento de seu Giveaway de Carga de Verão,Fobus Holster Announces the Launch of its Summer Reload Giveaway.,llama/prompt1,0.873576402664184
Fobus Holster Announces Launch of its Summer Carry Giveaway,Fobus Holster Anuncia o Lançamento de seu Sorteio de Verão para Transporte.,"""Fobus Holster Announces the Launch of its Summer Transport Giveaway.""",gpt/prompt3,0.8752245903015131
Fobus Holster Announces Launch of its Summer Carry Giveaway,A Fobus Holster Anuncia o Lançamento de seu Sorteio de Verão.,Fobus Holster Announces the Launch of its Summer Raffle.,gpt/prompt2,0.8761103153228761
Fobus Holster Announces Launch of its Summer Carry Giveaway,Fobus Holster Anuncia Lançamento de Sua Promoção de Transporte Verão,Fobus Holster Announces Launch of Its Summer Transportation Promotion,qwen/prompt2,0.895972788333892
Fobus Holster Announces Launch of its Summer Carry Giveaway,Fobus Holster Anuncia o Lançamento de seu Sorteio de Verão para Porte,Fobus Holster Announces the Launch of its Summer Carry Giveaway,gemini/prompt2,0.9024158716201781
Fobus Holster Announces Launch of its Summer Carry Giveaway,Fobus Holster Anuncia Lançamento do Seu Sorteio de Verão,Fobus Holster Announces Summer Giveaway Launch,mistral/prompt2,0.925419449806213
Fobus Holster Announces Launch of its Summer Carry Giveaway,"Fobus Holster Anuncia o Lançamento do Sorteio de Verão
",Fobus Holster Announces Summer Giveaway Launch,gemini/prompt1,0.9320992231369011
Fobus Holster Announces Launch of its Summer Carry Giveaway,Fobus Holster anuncia o lançamento de seu Summer Carry Giveaway,Fobus Holster Announces Release of their Summer Carry Giveaway,marian/,0.9351930618286131
Fobus Holster Announces Launch of its Summer Carry Giveaway,Fobus Holster Anuncia o Lançamento de seu Sorteio de Verão.,Fobus Holster Announces the Launch of its Summer Giveaway.,gpt/prompt4,0.936089754104614
Fobus Holster Announces Launch of its Summer Carry Giveaway,Fobus Holster anuncia o lançamento da sua oferta de verão,Fobus Holster announces the launch of its summer offer,gemmaX/,0.9700571298599241
Fobus Holster Announces Launch of its Summer Carry Giveaway,A Fobus Holster anuncia o lançamento de seu sorteio de verão.,Fobus Holster announces the launch of its summer giveaway.,gpt/prompt1,0.975473880767822
Families of Captive French Islamic State Jihadis Sue to Bring them Back to Europe,Famílias de Jihadistas Francês Serei Sequestrado Sues para Tirá-los De Volta à Europa,"""French Jihadist Families will be Suited Up (em trajes de esquimó) to Abduct Them Back to Europe""",llama/prompt4,0.249967813491821
Families of Captive French Islamic State Jihadis Sue to Bring them Back to Europe,Famílias de Jihadistas Francos Islâmicos do Estado Presos Sucedem para Levá-los de Volta para a Europa,Families of Metaforical French Islamic Jihadi Fighters in Custody Succumb to Bringing Them Back to Europe,qwen/prompt4,0.466116577386856
Families of Captive French Islamic State Jihadis Sue to Bring them Back to Europe,"""Grupos de jihadistas da França no Estado Islâmico, que estão detidos, processam para serem trazidos de volta à Europa""","""Parisian jihadist cells in the Islamic State, currently incarcerated, are seeking to return to Europe.""",mistral/prompt4,0.48146808147430403
Families of Captive French Islamic State Jihadis Sue to Bring them Back to Europe,Famílias de cativeiros franceses do Islã Estado processam para resgatar-lhes o retorno à Europa.,French families held by the Islamic State navigate a perilous passage towards a European homecoming.,gemma3/prompt3,0.5130286812782281
Families of Captive French Islamic State Jihadis Sue to Bring them Back to Europe,Famílias de Jihadistas Francos Capturados pelo Estado Islâmico Processam para_os Retornar_A Europa,"""Jihadist Frank Families Captured by the Islamic State Sue to_Return Them to_Europe""",qwen/prompt3,0.586864233016967
Families of Captive French Islamic State Jihadis Sue to Bring them Back to Europe,"Famílias de jihadistas franceses cativos do Estado Islâmico acendem a tocha da esperança na Europa, movendo ações para repatriá-los.
","French jihadist families, held captive by ISIS, ignite a beacon of hope in Europe, sparking a push for their repatriation.",gemini/prompt3,0.728736519813537
Families of Captive French Islamic State Jihadis Sue to Bring them Back to Europe,"Famílias de combatentes jihadistas islâmicos franceses cativos processam para trazê-los de volta à Europa.
",French families of jihadist Islamic fighters held captive are mounting a legal bid to bring them home.,gemma3/prompt4,0.7955210208892821
Families of Captive French Islamic State Jihadis Sue to Bring them Back to Europe,Famílias de Jihadistas Francês do Estado Islâmico Presos Sustentam Ações para Trazê-los de Volta para a Europa,Families of French Jihadists from ISIS Detained Sustain Efforts to Bring Them Back to Europe,qwen/prompt2,0.81093406677246
Families of Captive French Islamic State Jihadis Sue to Bring them Back to Europe,Famílias de Jundis Islâmicos Francês Capturados na Estado Islâmico Processam para Trazá-los de Volta para a Europa,Families of French Islamic Families Captured by ISIS Sue to Bring Them Back to Europe,qwen/prompt1,0.8335629701614381
Families of Captive French Islamic State Jihadis Sue to Bring them Back to Europe,'Famílias de Cativos do Estado Islâmico Francês Processam para Trazê-los de Volta para a Europa',"""Families of ISIS Captives from France Sue to Bring Them Home""",mistral/prompt1,0.8459499478340141
Families of Captive French Islamic State Jihadis Sue to Bring them Back to Europe,Famílias de presidiários franceses do Estado Islâmico buscam por meio judicial reencontrar reféns na Europa.,Families of French inmates from the Islamic State seeking through legal means to reunite with captives in Europe.,mistral/prompt3,0.8713108897209161
Families of Captive French Islamic State Jihadis Sue to Bring them Back to Europe,Famílias do Estado Islâmico Francês Cativo Jihadis Sue para trazê-los de volta à Europa,Families of the French Islamic State Captive Jihadis Sue to bring them back to Europe,marian/,0.913756251335144
Families of Captive French Islamic State Jihadis Sue to Bring them Back to Europe,Famílias de Jihadistas Franceses Cativos do Estado Islâmico Processam para Tê-los de Volta na Europa.,"""Families of French ISIS Hostages Sue to Have Them Returned to Europe.""",llama/prompt1,0.922856509685516
Families of Captive French Islamic State Jihadis Sue to Bring them Back to Europe,"Parentes de jihadistas franceses do Estado Islâmico, cativos, movem ação para trazê-los de volta à Europa.
","The families of French ISIS jihadists, held captive, are mounting a campaign to bring them back to Europe.",gemini/prompt4,0.9289495944976801
Families of Captive French Islamic State Jihadis Sue to Bring them Back to Europe,"Famílias de jihadistas franceses do Estado Islâmico capturados processam para trazê-los de volta à Europa.
",French families of Islamic State jihadists captured seek legal action to bring them back to Europe.,gemma3/prompt1,0.9317945837974541
Families of Captive French Islamic State Jihadis Sue to Bring them Back to Europe,Famílias de Jihadistas Islâmicos Franceses Aprisionados Buscam Trazer Seus Filhos de Volta à Europa.,Families of Imprisoned French Islamic Jihadists Seek to Bring Their Children Back to Europe.,gpt/prompt3,0.9441585540771481
Families of Captive French Islamic State Jihadis Sue to Bring them Back to Europe,Famílias de jihadistas franceses do Estado Islâmico sequestrados processam para trazê-los de volta à Europa.,Families of French ISIS jihadists kidnapped seek to bring them back to Europe.,gpt/prompt4,0.9496682882308961
Families of Captive French Islamic State Jihadis Sue to Bring them Back to Europe,Famílias de jihadistas do Estado Islâmico capturados na França processam para libertá-los e trazê-los de volta à Europa,"""Families of ISIS militants captured in France push for their release and return to Europe""",llama/prompt3,0.9658479690551751
Families of Captive French Islamic State Jihadis Sue to Bring them Back to Europe,Famílias de jihadistas franceses do Estado Islâmico capturados processam para trazê-los de volta à Europa.,French families of ISIS jihadists captured are suing to bring them back to Europe.,gemma3/prompt2,0.9727617502212521
Families of Captive French Islamic State Jihadis Sue to Bring them Back to Europe,"Famílias de jihadistas franceses do Estado Islâmico detidos processam para trazê-los de volta à Europa.
",Families of detained French ISIS jihadists are suing to bring them back to Europe.,gemini/prompt1,0.97438907623291
Families of Captive French Islamic State Jihadis Sue to Bring them Back to Europe,Famílias de jihadistas franceses do Estado Islâmico detidos processam para trazê-los de volta à Europa.,Families of detained French ISIS jihadists are suing to bring them back to Europe.,gemini/prompt2,0.976129055023193
Families of Captive French Islamic State Jihadis Sue to Bring them Back to Europe,"""Famílias de jihadistas franceses da Organização Estatal Islâmica cativas processam para trazê-los de volta para a Europa.""","""Families of French ISIS fighters held abroad sue to bring them back to Europe.""",llama/prompt2,0.9786882996559141
Families of Captive French Islamic State Jihadis Sue to Bring them Back to Europe,Famílias de jihadistas franceses do Estado Islâmico capturados processam para trazê-los de volta à Europa.,Families of French Islamic State jihadists captured are suing to bring them back to Europe.,gpt/prompt1,0.981014013290405
Families of Captive French Islamic State Jihadis Sue to Bring them Back to Europe,Famílias de jihadistas do Estado Islâmico francês capturados processam para trazê-los de volta à Europa.,Families of captured French Islamic State jihadists are suing to bring them back to Europe.,gpt/prompt2,0.984409987926483
Families of Captive French Islamic State Jihadis Sue to Bring them Back to Europe,Familiares dos jihadistas do Estado Islâmico prisioneiros francesos reclamam para os trazer de volta para a Europa,Families of French ISIS prisoners seek to be brought back to Europe,meta/,0.9926687479019161
Families of Captive French Islamic State Jihadis Sue to Bring them Back to Europe,"""Famílias de Francês Presos do Estado Islâmico processam para que sejam trazidos de volta para a Europa.""","""Families of French ISIS prisoners sue to have them brought back to Europe.""",mistral/prompt2,0.996947169303894
Families of Captive French Islamic State Jihadis Sue to Bring them Back to Europe,Famílias de jihadistas franceses cativos do Estado Islâmico pedem para trazê-los de volta para a Europa,Families of French jihadists held by Islamic State ask to bring them back to Europe,gemmaX/,1.0
ELEY Makes Significant Investment in Competition Segment Within the USA,ELEY faz investimento significativo no segmento concorrencial nos Estados Unidos.,Ele faz um grande golpe no mercado concorrencial nos Estados Unidos.,llama/prompt4,0.542554438114166
ELEY Makes Significant Investment in Competition Segment Within the USA,ELEY investe significativamente no setor competitivo dos EUA,"""He invests significantly in the competitive arena of the U.S.""",mistral/prompt3,0.738821566104888
ELEY Makes Significant Investment in Competition Segment Within the USA,"""ELEY realiza investimento significativo no segmento de competições nos Estados Unidos""","""ELEVATE makes significant investment in the competitions segment in the United States""",qwen/prompt2,0.7656097412109371
ELEY Makes Significant Investment in Competition Segment Within the USA,"ELEY Fortalece sua Aposta no Ringue Competitivo Americano.
",ELEY Doubles Down on its Bet in the American Fighting Ring.,gemma3/prompt3,0.7694203853607171
ELEY Makes Significant Investment in Competition Segment Within the USA,"A ELEY finca bandeira com pujança no solo competitivo americano.
",ELEY plants its flag with vigor in the American competitive landscape.,gemini/prompt3,0.787615954875946
ELEY Makes Significant Investment in Competition Segment Within the USA,Eley Investe Consideravelmente no Nicho de Concorrência nos Estados Unidos,"""Ele Investe Consideravelmente na Niche dos Concorrentes nos Estados Unidos""",qwen/prompt3,0.8118047714233391
ELEY Makes Significant Investment in Competition Segment Within the USA,ELEY Investe Consideravelmente no Segmento de Competição nos Estados Unidos,ELEY Investe Extensivamente na Category de Concorrência nos EUA,qwen/prompt4,0.812454402446746
ELEY Makes Significant Investment in Competition Segment Within the USA,ELEY Mergulha com Força no Ringue da Concorrência nos EUA.,ELEY Leaps into the Fray in the U.S. Arena.,gemma3/prompt4,0.8185427188873291
ELEY Makes Significant Investment in Competition Segment Within the USA,Ele faz um investimento significativo no segmento da concorrência dentro dos EUA,Ele faz um investimento significativo no segmento da concorrência dentro dos EUA,mistral/prompt4,0.8263827562332151
ELEY Makes Significant Investment in Competition Segment Within the USA,A ELEY fez uma aposta significativa em segmento de competição dentro dos EUA.,"""A ELEY placed a sizeable bet on competition segment within the US.""",llama/prompt3,0.881953954696655
ELEY Makes Significant Investment in Competition Segment Within the USA,A ELEY faz investimento significativo em segmento de competição no interior dos Estados Unidos.,The ELEY makes a significant investment in the competitive segment in the US interior.,llama/prompt2,0.9086204767227171
ELEY Makes Significant Investment in Competition Segment Within the USA,"A ELEY aposta alto no mercado de competição nos EUA.
",ELEY is going all-in on the US competition market.,gemini/prompt4,0.9307651519775391
ELEY Makes Significant Investment in Competition Segment Within the USA,'ELEY Faz Investimento Sustentável no Segmento de Competição Dentro dos EUA'.,ELEY Makes Sustainable Investment in the Competitive Segment Within the USA.,mistral/prompt2,0.940026879310607
ELEY Makes Significant Investment in Competition Segment Within the USA,"A ELEY faz um investimento significativo no segmento de competição nos EUA.
",ELEY makes a significant investment in the competitive shooting segment in the US.,gemini/prompt1,0.9604504108428951
ELEY Makes Significant Investment in Competition Segment Within the USA,A ELEY Investe Significativamente no Segmento de Competição nos EUA.,ELEY Makes a Significant Investment in the Competitions Segment in the USA.,llama/prompt1,0.9618875384330751
ELEY Makes Significant Investment in Competition Segment Within the USA,A ELEY realiza um significativo investimento no segmento de concorrência nos EUA,ELEY makes significant investments in the US Competition segment,meta/,0.9735437631607051
ELEY Makes Significant Investment in Competition Segment Within the USA,A ELEY faz um investimento significativo no segmento de competição dentro dos EUA.,ELEY makes a substantial investment in the competitive arena within the U.S.,gpt/prompt3,0.9808239936828611
ELEY Makes Significant Investment in Competition Segment Within the USA,ELEY faz um investimento significativo no segmento de concorrência nos EUA.,ELEY makes a significant investment in the competition arena in the USA.,gpt/prompt4,0.9843970537185661
