indice,dataset,tipo_label,ingles_original,melhor_trad,melhor_modelo,melhor_prompt,outro_modelo,outro_prompt,outra_trad,parascore
1847,newsmet,literais,Voters trust Jimmy Kimmel over GOP on health care: poll,A saúde na corda bamba: eleitores preferem Jimmy Kimmel ao partido republicano.,gemini,prompt4,gemma3,prompt4,Eleitores confiam mais em Jimmy Kimmel do que no GOP quando se trata de saúde: pesquisa.,0.8884
1847,newsmet,literais,Voters trust Jimmy Kimmel over GOP on health care: poll,A saúde na corda bamba: eleitores preferem Jimmy Kimmel ao partido republicano.,gemini,prompt4,gemmaX,sem_prompt,Eleitores confiam mais em Jimmy Kimmel do que no Partido Republicano sobre cuidados de saúde: sondagem,0.8961
1848,newsmet,literais,Justice Department Agrees To Pay Tea Party Victims In Obama IRS Targeting Scandal,Departamento de Justiça Concorda em Pagar às Vítimas do Chá na Polêmica de Direcionamento do IRS de Obama.,gpt,prompt4,gpt,prompt2,Departamento de Justiça Concorda em Pagar Vítimas do Tea Party no Escândalo de Mira do IRS de Obama,0.9549
1848,newsmet,literais,Justice Department Agrees To Pay Tea Party Victims In Obama IRS Targeting Scandal,Departamento de Justiça Concorda em Pagar às Vítimas do Chá na Polêmica de Direcionamento do IRS de Obama.,gpt,prompt4,gemini,prompt2,Departamento de Justiça Concorda em Pagar Vítimas do Tea Party no Escândalo de Perseguição do IRS de Obama,0.9548
1848,newsmet,literais,Justice Department Agrees To Pay Tea Party Victims In Obama IRS Targeting Scandal,Departamento de Justiça Concorda em Pagar às Vítimas do Chá na Polêmica de Direcionamento do IRS de Obama.,gpt,prompt4,gemini,prompt4,O Departamento de Justiça cede e indeniza vítimas do Tea Party no escândalo da Receita Federal de Obama.,0.9144
1848,newsmet,literais,Justice Department Agrees To Pay Tea Party Victims In Obama IRS Targeting Scandal,Departamento de Justiça Concorda em Pagar às Vítimas do Chá na Polêmica de Direcionamento do IRS de Obama.,gpt,prompt4,gemma3,prompt2,Departamento de Justiça Concorda em Pagar Vítimas do Tea Party no Escândalo de Alvo do IRS na Era Obama.,0.9564
1848,newsmet,literais,Justice Department Agrees To Pay Tea Party Victims In Obama IRS Targeting Scandal,Departamento de Justiça Concorda em Pagar às Vítimas do Chá na Polêmica de Direcionamento do IRS de Obama.,gpt,prompt4,gemma3,prompt4,Ministério da Justiça Cede e Paga às Vítimas do Tea Party no Escândalo de Alvos do IRS na Era Obama.,0.9369
1848,newsmet,literais,Justice Department Agrees To Pay Tea Party Victims In Obama IRS Targeting Scandal,Departamento de Justiça Concorda em Pagar às Vítimas do Chá na Polêmica de Direcionamento do IRS de Obama.,gpt,prompt4,gemmaX,sem_prompt,Ministério da Justiça concorda em pagar às vítimas do Tea Party no escândalo da IRS de Obama,0.9272
1850,newsmet,literais,‘He drank the Kool-Aid’: Homeland Chief Kelly ripped for lying at his hearing — then pushing Trump agenda,Ele engoliu a cartilha.,gemma3,prompt4,gpt,prompt2,"""Ele bebeu o Kool-Aid"": O chefe da Homeland, Kelly, criticado por mentir em sua audiência — e depois empurrando a agenda de Trump.",0.8025
1850,newsmet,literais,‘He drank the Kool-Aid’: Homeland Chief Kelly ripped for lying at his hearing — then pushing Trump agenda,Ele engoliu a cartilha.,gemma3,prompt4,gpt,prompt4,Ele comprou a ideia: Chefe de Homeland Kelly criticado por mentir em sua audiência — e depois empurrar a agenda de Trump.,0.8173
1850,newsmet,literais,‘He drank the Kool-Aid’: Homeland Chief Kelly ripped for lying at his hearing — then pushing Trump agenda,Ele engoliu a cartilha.,gemma3,prompt4,gemini,prompt2,"""Ele 'comprou a ideia': Chefe da Segurança Interna, Kelly, criticado por mentir em audiência — e depois impulsionar a agenda de Trump""",0.7995
1850,newsmet,literais,‘He drank the Kool-Aid’: Homeland Chief Kelly ripped for lying at his hearing — then pushing Trump agenda,Ele engoliu a cartilha.,gemma3,prompt4,gemini,prompt4,"Ele bebeu da cartilha: Chefe da Segurança Interna, Kelly, criticado por mentir na audiência — e depois defender a agenda de Trump.",0.8189
1850,newsmet,literais,‘He drank the Kool-Aid’: Homeland Chief Kelly ripped for lying at his hearing — then pushing Trump agenda,Ele engoliu a cartilha.,gemma3,prompt4,gemma3,prompt2,“Ele bebeu o Kool-Aid”: Diretor de Segurança Interna Kelly criticado por mentir em sua audiência — e depois promover a agenda de Trump.,0.807
1850,newsmet,literais,‘He drank the Kool-Aid’: Homeland Chief Kelly ripped for lying at his hearing — then pushing Trump agenda,Ele engoliu a cartilha.,gemma3,prompt4,gemmaX,sem_prompt,"""Ele bebeu o Kool-Aid"": Kelly, chefe da Homeland, criticado por mentir na sua audiência e por promover a agenda de Trump",0.803
1852,newsmet,literais,"Major Islamic Terrorists Declare This Order For Muslim Terrorists To Kill Christians: “Blow Up Their Churches And Monasteries, Kill Their Priests And Monks, Do Not Show Mercy Toward Any Christian For ","O Alcorão da Morte proclama: ""Transformem suas igrejas em ruínas, seus monges em silêncio eterno, e que o fogo da ira consuma os cristãos, sem um pingo de piedade.""",gemini,prompt4,gpt,prompt2,"Principais terroristas islâmicos declaram esta ordem para terroristas muçulmanos matarem cristãos: ""Explodam suas igrejas e mosteiros, matam seus padres e monges, não mostrem misericórdia para com nenhum cristão.""",0.8803
1852,newsmet,literais,"Major Islamic Terrorists Declare This Order For Muslim Terrorists To Kill Christians: “Blow Up Their Churches And Monasteries, Kill Their Priests And Monks, Do Not Show Mercy Toward Any Christian For ","O Alcorão da Morte proclama: ""Transformem suas igrejas em ruínas, seus monges em silêncio eterno, e que o fogo da ira consuma os cristãos, sem um pingo de piedade.""",gemini,prompt4,gpt,prompt4,"Principais terroristas islâmicos declaram esta ordem para terroristas muçulmanos matarem cristãos: “Explodam suas igrejas e mosteiros, matem seus padres e monges, não tenham misericórdia nenhuma por qualquer cristão.”",0.8845
1852,newsmet,literais,"Major Islamic Terrorists Declare This Order For Muslim Terrorists To Kill Christians: “Blow Up Their Churches And Monasteries, Kill Their Priests And Monks, Do Not Show Mercy Toward Any Christian For ","O Alcorão da Morte proclama: ""Transformem suas igrejas em ruínas, seus monges em silêncio eterno, e que o fogo da ira consuma os cristãos, sem um pingo de piedade.""",gemini,prompt4,gemini,prompt2,"Terroristas islâmicos proeminentes declaram esta ordem para terroristas muçulmanos: ""Explodam suas igrejas e mosteiros, matem seus padres e monges, não mostrem misericórdia a nenhum cristão"".",0.8817
1852,newsmet,literais,"Major Islamic Terrorists Declare This Order For Muslim Terrorists To Kill Christians: “Blow Up Their Churches And Monasteries, Kill Their Priests And Monks, Do Not Show Mercy Toward Any Christian For ","O Alcorão da Morte proclama: ""Transformem suas igrejas em ruínas, seus monges em silêncio eterno, e que o fogo da ira consuma os cristãos, sem um pingo de piedade.""",gemini,prompt4,gemma3,prompt2,"Principais terroristas islâmicos declaram esta ordem para terroristas muçulmanos matarem cristãos: “Explodam suas igrejas e mosteiros, matem seus padres e monges, não mostrem misericórdia para com nenhum cristão”.",0.8811
1852,newsmet,literais,"Major Islamic Terrorists Declare This Order For Muslim Terrorists To Kill Christians: “Blow Up Their Churches And Monasteries, Kill Their Priests And Monks, Do Not Show Mercy Toward Any Christian For ","O Alcorão da Morte proclama: ""Transformem suas igrejas em ruínas, seus monges em silêncio eterno, e que o fogo da ira consuma os cristãos, sem um pingo de piedade.""",gemini,prompt4,gemma3,prompt4,"Grandes Arautos do Terror Islâmico Decretam Esta Ordem Para Terroristas Muçulmanos Matarem Cristãos: ""Arrasem Suas Igrejas e Mosteiros, Abatam Seus Padres e Monges, Não Demonstrem Piedade Para com Nenhum Cristão.""",0.87
1852,newsmet,literais,"Major Islamic Terrorists Declare This Order For Muslim Terrorists To Kill Christians: “Blow Up Their Churches And Monasteries, Kill Their Priests And Monks, Do Not Show Mercy Toward Any Christian For ","O Alcorão da Morte proclama: ""Transformem suas igrejas em ruínas, seus monges em silêncio eterno, e que o fogo da ira consuma os cristãos, sem um pingo de piedade.""",gemini,prompt4,gemmaX,sem_prompt,"Terroristas islâmicos importantes declaram esta ordem para terroristas muçulmanos matarem cristãos: “Explodam suas igrejas e monastérios, matem seus padres e monges, não mostrem misericórdia para nenhum cristão por",0.8737
1853,newsmet,literais,"Egypt: Christians pelted with rocks, four churches closed as government treats prayer “as a crime”","Egito: Cristãos apedrejados, quatro igrejas fechadas enquanto o governo trata a oração ""como um crime"".",gpt,prompt4,gpt,prompt2,"Egito: Cristãos apedrejados, quatro igrejas fechadas enquanto o governo trata a oração “como um crime”.",0.9532
1853,newsmet,literais,"Egypt: Christians pelted with rocks, four churches closed as government treats prayer “as a crime”","Egito: Cristãos apedrejados, quatro igrejas fechadas enquanto o governo trata a oração ""como um crime"".",gpt,prompt4,gemini,prompt2,"Egito: Cristãos apedrejados, quatro igrejas fechadas enquanto o governo trata oração “como um crime”.",0.9551
1853,newsmet,literais,"Egypt: Christians pelted with rocks, four churches closed as government treats prayer “as a crime”","Egito: Cristãos apedrejados, quatro igrejas fechadas enquanto o governo trata a oração ""como um crime"".",gpt,prompt4,gemini,prompt4,"No Egito, cristãos apedrejados, quatro igrejas silenciadas, enquanto o governo transforma a oração em crime.",0.9516
1853,newsmet,literais,"Egypt: Christians pelted with rocks, four churches closed as government treats prayer “as a crime”","Egito: Cristãos apedrejados, quatro igrejas fechadas enquanto o governo trata a oração ""como um crime"".",gpt,prompt4,gemma3,prompt2,"Egito: Cristãos são atacados com pedras, quatro igrejas fechadas enquanto o governo trata a oração “como um crime”.",0.9582
1853,newsmet,literais,"Egypt: Christians pelted with rocks, four churches closed as government treats prayer “as a crime”","Egito: Cristãos apedrejados, quatro igrejas fechadas enquanto o governo trata a oração ""como um crime"".",gpt,prompt4,gemma3,prompt4,"Egito: Cristãos bombardeados por pedras, quatro igrejas lacradas enquanto o governo trata a oração como um delito.",0.9533
1853,newsmet,literais,"Egypt: Christians pelted with rocks, four churches closed as government treats prayer “as a crime”","Egito: Cristãos apedrejados, quatro igrejas fechadas enquanto o governo trata a oração ""como um crime"".",gpt,prompt4,gemmaX,sem_prompt,"Egito: Cristãos atacados com pedras, quatro igrejas fechadas enquanto o governo trata a oração “como um crime”",0.9588
1856,newsmet,literais,Pokemon Go' datamine reveals anti cheat measures & PTC improvements,As entranhas do Pokémon Go revelam defesas contra trapaças e aprimoramentos no toque para jogar.,gemma3,prompt4,gpt,prompt2,A datamine de 'Pokemon Go' revela medidas anti-trapaça e melhorias no PTC.,0.8769
1856,newsmet,literais,Pokemon Go' datamine reveals anti cheat measures & PTC improvements,As entranhas do Pokémon Go revelam defesas contra trapaças e aprimoramentos no toque para jogar.,gemma3,prompt4,gpt,prompt4,"""Datamine de Pokémon Go revela medidas anti-trapaça e melhorias no PTC.""",0.8874
1856,newsmet,literais,Pokemon Go' datamine reveals anti cheat measures & PTC improvements,As entranhas do Pokémon Go revelam defesas contra trapaças e aprimoramentos no toque para jogar.,gemma3,prompt4,gemini,prompt2,Vazamentos de dados de Pokémon Go revelam medidas anti-trapaça e melhorias no PTC.,0.9164
1856,newsmet,literais,Pokemon Go' datamine reveals anti cheat measures & PTC improvements,As entranhas do Pokémon Go revelam defesas contra trapaças e aprimoramentos no toque para jogar.,gemma3,prompt4,gemini,prompt4,"Pokémon GO: garimpo de dados revela ""toda a artilharia"" contra trapaças e aprimoramentos no Clube de Treinadores Pokémon.",0.9003
1856,newsmet,literais,Pokemon Go' datamine reveals anti cheat measures & PTC improvements,As entranhas do Pokémon Go revelam defesas contra trapaças e aprimoramentos no toque para jogar.,gemma3,prompt4,gemma3,prompt2,Mineração de dados do Pokémon Go revela medidas anti-trapaça e melhorias de PTC.,0.9044
1856,newsmet,literais,Pokemon Go' datamine reveals anti cheat measures & PTC improvements,As entranhas do Pokémon Go revelam defesas contra trapaças e aprimoramentos no toque para jogar.,gemma3,prompt4,gemmaX,sem_prompt,Datamine do Pokemon Go revela medidas anti-fraude e melhorias do PTC,0.8866
1857,newsmet,literais,How a Radical Left-Wing Historian Birthed the Anti-Columbus Crusade,Como um Historiador Radical da Esquerda Deu à Luz à Cruzada Anti-Colombo.,gemma3,prompt4,gpt,prompt2,"""Como um historiador radical de esquerda deu origem à cruzada anti-Colombo.""",0.8816
1857,newsmet,literais,How a Radical Left-Wing Historian Birthed the Anti-Columbus Crusade,Como um Historiador Radical da Esquerda Deu à Luz à Cruzada Anti-Colombo.,gemma3,prompt4,gpt,prompt4,Como um historiador radical de esquerda gerou a cruzada anti-Colombo.,0.8983
1857,newsmet,literais,How a Radical Left-Wing Historian Birthed the Anti-Columbus Crusade,Como um Historiador Radical da Esquerda Deu à Luz à Cruzada Anti-Colombo.,gemma3,prompt4,gemini,prompt2,Como um historiador radical de esquerda gerou a cruzada anti-Colombo.,0.8983
1857,newsmet,literais,How a Radical Left-Wing Historian Birthed the Anti-Columbus Crusade,Como um Historiador Radical da Esquerda Deu à Luz à Cruzada Anti-Colombo.,gemma3,prompt4,gemini,prompt4,Como um historiador radical de esquerda pariu a cruzada anti-Colombo.,0.9023
1857,newsmet,literais,How a Radical Left-Wing Historian Birthed the Anti-Columbus Crusade,Como um Historiador Radical da Esquerda Deu à Luz à Cruzada Anti-Colombo.,gemma3,prompt4,gemma3,prompt2,Como uma historiadora de esquerda radical deu origem à campanha anti-Colombo.,0.9103
1857,newsmet,literais,How a Radical Left-Wing Historian Birthed the Anti-Columbus Crusade,Como um Historiador Radical da Esquerda Deu à Luz à Cruzada Anti-Colombo.,gemma3,prompt4,gemmaX,sem_prompt,Como um historiador de esquerda radical deu origem à cruzada anti-Colombo,0.9194
1858,newsmet,literais,Hospitals Are Killing Thousands From ‘Climate Change’ Each Year Or Something,Hospitais Estão Levando Milhares Para O Além Por Conta da ‘Mudança Climática’ Ou Algo Assim.,gemma3,prompt4,gpt,prompt2,"""Os hospitais estão matando milhares por 'mudanças climáticas' a cada ano ou algo assim.""",0.9147
1858,newsmet,literais,Hospitals Are Killing Thousands From ‘Climate Change’ Each Year Or Something,Hospitais Estão Levando Milhares Para O Além Por Conta da ‘Mudança Climática’ Ou Algo Assim.,gemma3,prompt4,gpt,prompt4,"Os hospitais estão levando milhares à morte por 'mudanças climáticas' a cada ano, ou algo assim.",0.9153
1858,newsmet,literais,Hospitals Are Killing Thousands From ‘Climate Change’ Each Year Or Something,Hospitais Estão Levando Milhares Para O Além Por Conta da ‘Mudança Climática’ Ou Algo Assim.,gemma3,prompt4,gemini,prompt2,"Hospitais estão matando milhares por 'mudanças climáticas' a cada ano, ou algo assim.",0.9339
1858,newsmet,literais,Hospitals Are Killing Thousands From ‘Climate Change’ Each Year Or Something,Hospitais Estão Levando Milhares Para O Além Por Conta da ‘Mudança Climática’ Ou Algo Assim.,gemma3,prompt4,gemini,prompt4,"Hospitais contabilizam milhares de vítimas anuais da ""mudança climática"", ou coisa parecida.",0.925
1858,newsmet,literais,Hospitals Are Killing Thousands From ‘Climate Change’ Each Year Or Something,Hospitais Estão Levando Milhares Para O Além Por Conta da ‘Mudança Climática’ Ou Algo Assim.,gemma3,prompt4,gemma3,prompt2,Hospitais estão matando milhares por causa da ‘mudança climática’ a cada ano ou algo assim.,0.9412
1858,newsmet,literais,Hospitals Are Killing Thousands From ‘Climate Change’ Each Year Or Something,Hospitais Estão Levando Milhares Para O Além Por Conta da ‘Mudança Climática’ Ou Algo Assim.,gemma3,prompt4,gemmaX,sem_prompt,"Hospitais estão matando milhares por causa da “mudança climática” todos os anos, ou algo assim",0.9365
1862,newsmet,literais,"Trump disillusioned with Congress, 'regrets' making Obamacare repeal his first effort","Trump, desiludido com o Congresso, ""lamenta"" ter feito da revogação do Obamacare sua primeira batalha.",gemini,prompt4,gpt,prompt2,"Trump desiludido com o Congresso, 'regrets' ter feito a revogação do Obamacare seu primeiro esforço.",0.9437
1862,newsmet,literais,"Trump disillusioned with Congress, 'regrets' making Obamacare repeal his first effort","Trump, desiludido com o Congresso, ""lamenta"" ter feito da revogação do Obamacare sua primeira batalha.",gemini,prompt4,gpt,prompt4,"Trump desiludido com o Congresso, 'se arrepende' de fazer a revogação do Obamacare seu primeiro esforço.",0.9527
1862,newsmet,literais,"Trump disillusioned with Congress, 'regrets' making Obamacare repeal his first effort","Trump, desiludido com o Congresso, ""lamenta"" ter feito da revogação do Obamacare sua primeira batalha.",gemini,prompt4,gemini,prompt2,"Trump desiludido com o Congresso, 'lamenta' ter feito a revogação do Obamacare sua primeira prioridade.",0.9462
1862,newsmet,literais,"Trump disillusioned with Congress, 'regrets' making Obamacare repeal his first effort","Trump, desiludido com o Congresso, ""lamenta"" ter feito da revogação do Obamacare sua primeira batalha.",gemini,prompt4,gemma3,prompt2,"Trump desiludido com o Congresso, 'lamenta' ter feito a revogação do Obamacare sua primeira tentativa.",0.9425
1862,newsmet,literais,"Trump disillusioned with Congress, 'regrets' making Obamacare repeal his first effort","Trump, desiludido com o Congresso, ""lamenta"" ter feito da revogação do Obamacare sua primeira batalha.",gemini,prompt4,gemma3,prompt4,"Desiludido com o Congresso, Trump 'arrependido' de ter feito a revogação do Obamacare sua primeira batalha.",0.9486
1862,newsmet,literais,"Trump disillusioned with Congress, 'regrets' making Obamacare repeal his first effort","Trump, desiludido com o Congresso, ""lamenta"" ter feito da revogação do Obamacare sua primeira batalha.",gemini,prompt4,gemmaX,sem_prompt,"Trump desiludido com o Congresso, ""arrepender-se-ia"" de ter feito da revogação do Obamacare o seu primeiro esforço",0.9236
1863,newsmet,literais,How abstinence-only sex ed keeps some people from reporting their sexual assaults,Como a educação sexual que só fala de abstinência mantém algumas pessoas presas ao silêncio sobre seus agredimentos sexuais.,gemma3,prompt4,gpt,prompt2,"""Como a educação sexual apenas com abstinência impede algumas pessoas de relatarem suas agressões sexuais.""",0.9407
1863,newsmet,literais,How abstinence-only sex ed keeps some people from reporting their sexual assaults,Como a educação sexual que só fala de abstinência mantém algumas pessoas presas ao silêncio sobre seus agredimentos sexuais.,gemma3,prompt4,gpt,prompt4,Como a educação sexual apenas com abstinência impede algumas pessoas de denunciarem suas agressões sexuais.,0.9576
1863,newsmet,literais,How abstinence-only sex ed keeps some people from reporting their sexual assaults,Como a educação sexual que só fala de abstinência mantém algumas pessoas presas ao silêncio sobre seus agredimentos sexuais.,gemma3,prompt4,gemini,prompt2,Como a educação sexual focada apenas na abstinência impede algumas pessoas de denunciarem agressões sexuais.,0.953
1863,newsmet,literais,How abstinence-only sex ed keeps some people from reporting their sexual assaults,Como a educação sexual que só fala de abstinência mantém algumas pessoas presas ao silêncio sobre seus agredimentos sexuais.,gemma3,prompt4,gemini,prompt4,A educação sexual que só prega a abstinência amordaça alguns em seus relatos de agressão sexual.,0.9332
1863,newsmet,literais,How abstinence-only sex ed keeps some people from reporting their sexual assaults,Como a educação sexual que só fala de abstinência mantém algumas pessoas presas ao silêncio sobre seus agredimentos sexuais.,gemma3,prompt4,gemma3,prompt2,Como a educação sexual que apenas enfatiza a abstinência impede que algumas pessoas denunciem agressões sexuais.,0.9453
1863,newsmet,literais,How abstinence-only sex ed keeps some people from reporting their sexual assaults,Como a educação sexual que só fala de abstinência mantém algumas pessoas presas ao silêncio sobre seus agredimentos sexuais.,gemma3,prompt4,gemmaX,sem_prompt,Como a educação sexual que apenas ensina a abstinência impede algumas pessoas de denunciarem as suas agressões sexuais,0.9521
1865,newsmet,literais,"Verlander, Altuve lead Astros to Game 1 route of Red Sox in 2017 ALDS",Verlander e Altuve conduzem os Astros a uma vitória arrasadora sobre os Red Sox no Jogo 1 da ALDS de 2017.,gpt,prompt4,gpt,prompt2,Verlander e Altuve levam os Astros a uma vitória esmagadora sobre os Red Sox no Jogo 1 da ALDS de 2017.,0.9539
1865,newsmet,literais,"Verlander, Altuve lead Astros to Game 1 route of Red Sox in 2017 ALDS",Verlander e Altuve conduzem os Astros a uma vitória arrasadora sobre os Red Sox no Jogo 1 da ALDS de 2017.,gpt,prompt4,gemini,prompt2,Verlander e Altuve lideram Astros em vitória categórica sobre Red Sox no Jogo 1 da ALDS de 2017.,0.943
1865,newsmet,literais,"Verlander, Altuve lead Astros to Game 1 route of Red Sox in 2017 ALDS",Verlander e Altuve conduzem os Astros a uma vitória arrasadora sobre os Red Sox no Jogo 1 da ALDS de 2017.,gpt,prompt4,gemini,prompt4,Verlander e Altuve lideram os Astros à vitória estrondosa sobre o Red Sox no Jogo 1 da ALDS de 2017.,0.9486
1865,newsmet,literais,"Verlander, Altuve lead Astros to Game 1 route of Red Sox in 2017 ALDS",Verlander e Altuve conduzem os Astros a uma vitória arrasadora sobre os Red Sox no Jogo 1 da ALDS de 2017.,gpt,prompt4,gemma3,prompt2,Verlander e Altuve lideram os Astros na vitória esmagadora sobre os Red Sox no primeiro jogo da ALDS de 2017.,0.9544
1865,newsmet,literais,"Verlander, Altuve lead Astros to Game 1 route of Red Sox in 2017 ALDS",Verlander e Altuve conduzem os Astros a uma vitória arrasadora sobre os Red Sox no Jogo 1 da ALDS de 2017.,gpt,prompt4,gemma3,prompt4,Verlander e Altuve guiam os Astros à vitória estrondosa do Jogo 1 contra os Red Sox nas ALDS de 2017.,0.9708
1865,newsmet,literais,"Verlander, Altuve lead Astros to Game 1 route of Red Sox in 2017 ALDS",Verlander e Altuve conduzem os Astros a uma vitória arrasadora sobre os Red Sox no Jogo 1 da ALDS de 2017.,gpt,prompt4,gemmaX,sem_prompt,Verlander e Altuve levam os Astros para a vitória no jogo 1 contra os Red Sox na ALDS de 2017,0.9761
1866,newsmet,literais,in the past they died more readily and then at that point they are not posing a risk.,"No passado, eles partiam com mais facilidade e, nesse momento, não representam mais um risco.",gpt,prompt4,gpt,prompt2,"""No passado, eles morriam mais facilmente e, naquele momento, não estavam representando um risco.""",0.9573
1866,newsmet,literais,in the past they died more readily and then at that point they are not posing a risk.,"No passado, eles partiam com mais facilidade e, nesse momento, não representam mais um risco.",gpt,prompt4,gemini,prompt2,"No passado, morriam mais facilmente e, nesse ponto, não representam mais um risco.",0.9569
1866,newsmet,literais,in the past they died more readily and then at that point they are not posing a risk.,"No passado, eles partiam com mais facilidade e, nesse momento, não representam mais um risco.",gpt,prompt4,gemini,prompt4,"No passado, eles se foram mais facilmente e, a partir daí, deixaram de representar perigo.",0.9332
1866,newsmet,literais,in the past they died more readily and then at that point they are not posing a risk.,"No passado, eles partiam com mais facilidade e, nesse momento, não representam mais um risco.",gpt,prompt4,gemma3,prompt2,"No passado, eles morriam mais facilmente e, nesse ponto, não representavam mais um risco.",0.9507
1866,newsmet,literais,in the past they died more readily and then at that point they are not posing a risk.,"No passado, eles partiam com mais facilidade e, nesse momento, não representam mais um risco.",gpt,prompt4,gemma3,prompt4,"No passado, a vida esvaía-se mais facilmente e, então, a ameaça desaparecia com ela.",0.9088
1866,newsmet,literais,in the past they died more readily and then at that point they are not posing a risk.,"No passado, eles partiam com mais facilidade e, nesse momento, não representam mais um risco.",gpt,prompt4,gemmaX,sem_prompt,"No passado, morriam mais facilmente e, nesse ponto, não representavam um risco.",0.9561
1872,newsmet,literais,"DUDE, really? Tim Kaine plays dumb about AntiFa, tweeps point to this PAINFUL (related!) source","Sério, cara? Tim Kaine faz o bobo sobre o AntiFa, e os internautas apontam para essa fonte (relacionada!) de ANGÚSTIA.",gemma3,prompt4,gpt,prompt2,"""CARACA, sério? Tim Kaine finge não saber sobre o AntiFa, os tweeps apontam para essa fonte DOLOROSA (relacionada!)""",0.9341
1872,newsmet,literais,"DUDE, really? Tim Kaine plays dumb about AntiFa, tweeps point to this PAINFUL (related!) source","Sério, cara? Tim Kaine faz o bobo sobre o AntiFa, e os internautas apontam para essa fonte (relacionada!) de ANGÚSTIA.",gemma3,prompt4,gpt,prompt4,"Cara, sério? Tim Kaine finge de bobo sobre o AntiFa, os twitteiros apontam para esta fonte dolorosa (relacionada)!",0.9528
1872,newsmet,literais,"DUDE, really? Tim Kaine plays dumb about AntiFa, tweeps point to this PAINFUL (related!) source","Sério, cara? Tim Kaine faz o bobo sobre o AntiFa, e os internautas apontam para essa fonte (relacionada!) de ANGÚSTIA.",gemma3,prompt4,gemini,prompt2,"CARA, sério? Tim Kaine se faz de desentendido sobre a AntiFa, e a galera do Twitter aponta para esta fonte SOFRÍVEL (relacionada!).",0.935
1872,newsmet,literais,"DUDE, really? Tim Kaine plays dumb about AntiFa, tweeps point to this PAINFUL (related!) source","Sério, cara? Tim Kaine faz o bobo sobre o AntiFa, e os internautas apontam para essa fonte (relacionada!) de ANGÚSTIA.",gemma3,prompt4,gemini,prompt4,"Cara, sério? Tim Kaine se faz de sonso sobre a AntiFa, e os tweeps apontam pra essa fonte INSUPORTÁVEL (e relacionada!).",0.9319
1872,newsmet,literais,"DUDE, really? Tim Kaine plays dumb about AntiFa, tweeps point to this PAINFUL (related!) source","Sério, cara? Tim Kaine faz o bobo sobre o AntiFa, e os internautas apontam para essa fonte (relacionada!) de ANGÚSTIA.",gemma3,prompt4,gemma3,prompt2,"Cara, sério? Tim Kaine faz-se de desentendido em relação à AntiFa, e internautas apontam para essa fonte (relacionada!) dolorosa.",0.95
1872,newsmet,literais,"DUDE, really? Tim Kaine plays dumb about AntiFa, tweeps point to this PAINFUL (related!) source","Sério, cara? Tim Kaine faz o bobo sobre o AntiFa, e os internautas apontam para essa fonte (relacionada!) de ANGÚSTIA.",gemma3,prompt4,gemmaX,sem_prompt,"CARAS, sério? Tim Kaine finge não saber sobre o AntiFa, os tuítes apontam para essa fonte DÓLIDA (relacionada!)",0.9359
1873,newsmet,literais,Whistleblower: FBI Informant Says ‘Secret Society’ Held Secret Meetings Off Site,Aviso: Informante do FBI revela que 'sociedade secreta' realizava reuniões clandestinas fora da sede.,gemini,prompt4,gpt,prompt2,"""Denunciante: Informante do FBI diz que 'sociedade secreta' realizou reuniões secretas fora do local.""",0.9625
1873,newsmet,literais,Whistleblower: FBI Informant Says ‘Secret Society’ Held Secret Meetings Off Site,Aviso: Informante do FBI revela que 'sociedade secreta' realizava reuniões clandestinas fora da sede.,gemini,prompt4,gpt,prompt4,Informante do FBI diz que 'sociedade secreta' realizava reuniões clandestinas fora do local.,0.9683
1873,newsmet,literais,Whistleblower: FBI Informant Says ‘Secret Society’ Held Secret Meetings Off Site,Aviso: Informante do FBI revela que 'sociedade secreta' realizava reuniões clandestinas fora da sede.,gemini,prompt4,gemini,prompt2,Denunciante: Informante do FBI diz que ‘sociedade secreta’ realizava reuniões secretas fora do local,0.9665
1873,newsmet,literais,Whistleblower: FBI Informant Says ‘Secret Society’ Held Secret Meetings Off Site,Aviso: Informante do FBI revela que 'sociedade secreta' realizava reuniões clandestinas fora da sede.,gemini,prompt4,gemma3,prompt2,Denunciante: Informante do FBI diz que'sociedade secreta' realizou reuniões secretas fora do local.,0.9672
1873,newsmet,literais,Whistleblower: FBI Informant Says ‘Secret Society’ Held Secret Meetings Off Site,Aviso: Informante do FBI revela que 'sociedade secreta' realizava reuniões clandestinas fora da sede.,gemini,prompt4,gemma3,prompt4,Denunciante: Confidente do FBI Revela que 'Sociedade Secreta' Realizava Reuniões Clandestinas Fora do Radar.,0.8983
1873,newsmet,literais,Whistleblower: FBI Informant Says ‘Secret Society’ Held Secret Meetings Off Site,Aviso: Informante do FBI revela que 'sociedade secreta' realizava reuniões clandestinas fora da sede.,gemini,prompt4,gemmaX,sem_prompt,"Informante: Informante do FBI diz que ""sociedade secreta"" realizou reuniões secretas fora do local",0.9843
1875,newsmet,literais,Republican donor sues GOP for fraud over ObamaCare repeal failure,Doador republicano processa o GOP por fraude diante do fracasso na derrubada do ObamaCare.,gemma3,prompt4,gpt,prompt2,Donor republicano processa o GOP por fraude devido à falha na revogação do ObamaCare.,0.9458
