ingles_original,portugues_traduzido,ingles_traduzido,modelo_prompt,XCOMET-XL
break a leg,Boa sorte!,Good luck!,mistral/prompt1,0.9647383689880371
break a leg,quebre a perna,break your leg,qwen/prompt1,0.966312885284423
break a leg,Rompê a perna.,'Break a leg.',mistral/prompt4,0.969156622886657
break a leg,quebre a perna,break the leg,qwen/prompt4,0.979863286018371
break a leg,Quebrar uma perna,Breaking a leg,gemmaX/,0.9855719804763791
break a leg,>> fr << romper uma perna,• to break a leg,meta/,0.9887641668319701
break a leg,quebrar uma perna,Break a leg,marian/,0.9912000298500061
break a leg,Quebra uma perna,Break a leg,qwen/prompt2,0.9912000298500061
break a leg,Quebrar a perna.,Break a leg.,gpt/prompt3,0.994758129119873
break a leg,Quebrar a perna.,Break a leg.,gpt/prompt4,0.994758129119873
break a leg,Quebre a perna.,Break a leg.,gpt/prompt2,0.9951310157775871
break a leg,quebre um galho,break a leg,qwen/prompt3,0.996455907821655
break a leg,Quebra a perna,Break a leg,gpt/prompt1,0.9980301856994621
chase your tail,*São dois a ganhar.*,¶¶ There's two more coming ¶¶,meta/,0.296784609556198
chase your tail,perder o tempo tentando resolver algo que na realidade é uma ilusão ou problema pessoal, kick the bucket in vain trying to solve something that is actually an illusion or personal issue,qwen/prompt4,0.485632538795471
chase your tail,perder o tempo se remexendo no mesmo assunto,"""Spending time digging through the same old topics""",qwen/prompt3,0.737631201744079
chase your tail,persegui-lo em torno do rabo.,Chase after him around the tail.,llama/prompt1,0.7947651147842401
chase your tail,Correr em círculos.,Running in circles.,gpt/prompt4,0.7981653213500971
chase your tail,Perseguir um fantasma.,"""Chasing a ghost.""",llama/prompt3,0.820430517196655
chase your tail,Perseguir seu rabo.,To chase your tail.,llama/prompt2,0.8688719868659971
chase your tail,persegui-lo mesmo,to pursue him anyway,qwen/prompt1,0.8736793994903561
chase your tail,Persegue a tua cauda.,Go after your tail.,marian/,0.8857988715171811
chase your tail,Perseguir o seu rabo.,Chase one's tail.,llama/prompt4,0.900622606277465
chase your tail,"Correr atrás do próprio rabo
","Chasing your tail
",gemini/prompt1,0.936306476593017
chase your tail,"Correr atrás do próprio rabo
","Chasing your tail
",gemini/prompt2,0.936306476593017
chase your tail,Correr atrás do próprio rabo.,Chasing one's tail.,gemma3/prompt4,0.938733696937561
chase your tail,correr atrás do próprio rabo,'chase one's own tail',mistral/prompt4,0.9407663345336911
chase your tail,"Correr atrás do próprio rabo.
",Chasing one's tail.,gemini/prompt4,0.941380620002746
chase your tail,"Correr atrás do próprio rabo.
",Chasing your tail.,gemini/prompt3,0.9423786401748651
chase your tail,Corra atrás do seu rabo,Run after your tail.,mistral/prompt1,0.9425333738327021
chase your tail,"Perseguir o próprio rabo.
",Chasing one's tail.,gemma3/prompt3,0.9431295394897461
chase your tail,Perseguir o próprio rabo,Chase its tail,mistral/prompt2,0.9445500373840331
chase your tail,Correr atrás da própria cauda.,"""Chasing one's own tail""",mistral/prompt3,0.9510203599929811
chase your tail,correr atrás do próprio rabo,To chase one's own tail,qwen/prompt2,0.9568380117416381
chase your tail,Correr atrás do próprio rabo.,Chasing your own tail.,gemma3/prompt2,0.960057258605957
chase your tail,persiga seu rabo,chase your tail,gemmaX/,0.9623908996582031
chase your tail,Correr atrás do próprio rabo,Chasing your own tail,gemma3/prompt1,0.974336266517639
chase your tail,perseguir o próprio rabo,chasing one's own tail,gpt/prompt3,0.9768551588058471
chase your tail,perseguir o próprio rabo,chasing one's own tail,gpt/prompt1,0.9840792417526241
chase your tail,perseguir o próprio rabo,chasing one's own tail,gpt/prompt2,0.9840792417526241
burnt out,* * * * * * * *,♪ The whole lot of you ♪,meta/,0.34980797767639105
burnt out,"""Esgotado""",Exhausted,mistral/prompt3,0.8966504931449891
burnt out,"Esgotado da alma.
",Worn to the bone.,gemma3/prompt4,0.9005998373031611
burnt out,"Esgotado como um carvão.
",Burned-out as coal.,gemma3/prompt3,0.90137231349945
burnt out,queimar até o osso,burn to the bone,mistral/prompt4,0.9045437574386591
burnt out,Queimado ao fim,"""Reduced to Ashes""",llama/prompt3,0.9331703186035151
burnt out,Esgotado(a),Sold out,gemma3/prompt1,0.9362473487854001
burnt out,Esgotado(a).,Sold out.,gemma3/prompt2,0.9378302097320551
burnt out,"Esgotado
","Out of stock
",gemini/prompt1,0.9401854872703551
burnt out,"Esgotado
","Out of stock
",gemini/prompt2,0.9401854872703551
burnt out,"Esgotado.
",Wiped out.,gemini/prompt4,0.9452104568481441
burnt out,Queimado.,Burnt at the stake,llama/prompt4,0.9463695883750911
burnt out,Esgotado.,Worn out.,gpt/prompt3,0.9620695114135741
burnt out,queimado,burnt,gpt/prompt4,0.9629712104797361
burnt out,queimado,burnt,mistral/prompt2,0.964853644371032
burnt out,estourado,blown up,qwen/prompt4,0.96686840057373
burnt out,Exaurido.,Exhausted.,llama/prompt2,0.968865573406219
burnt out,Exausto,Exhausted,mistral/prompt1,0.9709010124206541
burnt out,queimado,burned,marian/,0.9725840687751771
burnt out,queimado,burned,gemmaX/,0.9725841283798211
burnt out,esticado,stretched,qwen/prompt3,0.9733650088310241
burnt out,Queimado.,Burnt.,llama/prompt1,0.98087477684021
burnt out,"Esgotado.
",Burned out.,gemini/prompt3,0.983189821243286
burnt out,exaurido,exhausted,gpt/prompt1,0.9851874113082881
burnt out,Queimado por dentro,Burned from the inside,qwen/prompt2,0.9893497228622431
burnt out,esgotado,exhausted,gpt/prompt2,0.9903817176818841
burnt out,esgotado,sold out,qwen/prompt1,1.0
cat got your tongue,Não fale bobagens.,Don't talk nonsense.,mistral/prompt2,0.545564532279968
cat got your tongue,Tirou a língua do gato,Bateu o bico.,llama/prompt4,0.5755038261413571
cat got your tongue,"Ficou sem fala?
","Lost for words?
",gemini/prompt2,0.634751141071319
cat got your tongue,"Perdeu as palavras?
",Lost for words?,gemma3/prompt4,0.662533223628997
cat got your tongue,Calou você,You whispered.,qwen/prompt1,0.6813441514968871
cat got your tongue,Bocca de lobo.,Wolf's mouth.,gpt/prompt4,0.709386110305786
cat got your tongue,Você ficou mudo?,"""Have you gone mute?""",qwen/prompt3,0.7686225175857541
cat got your tongue,Você perdeu as palavras?,Have you lost your words?,qwen/prompt4,0.804311633110046
cat got your tongue,Caiu a sua língua?,"""Did your tongue fall?""",gpt/prompt2,0.833897352218627
cat got your tongue,A gata levou a sua língua.,The cat carried off its tongue.,llama/prompt1,0.8375666141510011
cat got your tongue,♪ O gato conseguiu a sua língua ♪,♪ The cat got his tongue ♪,meta/,0.853404283523559
cat got your tongue,Cat got your tongue,You've lost your words.,mistral/prompt4,0.8594200015068051
cat got your tongue,O gato pegou sua língua,The cat got its tongue,qwen/prompt2,0.879238486289978
cat got your tongue,O gato se agarrou à sua língua.,The cat caught its tongue.,llama/prompt2,0.9326453208923341
cat got your tongue,"Comeu a língua?
",Cat got your tongue?,gemini/prompt3,0.9438309669494621
cat got your tongue,"O gato comeu sua língua.
",Cat got your tongue?,gemini/prompt4,0.9450402259826661
cat got your tongue,O gato pegou sua língua.,The cat caught its tongue.,llama/prompt3,0.945977210998535
cat got your tongue,O gato tem a sua língua,The cat has his tongue,marian/,0.9485446214675901
cat got your tongue,"O gato comeu sua língua?
","Cat got your tongue?
",gemini/prompt1,0.9495296478271481
cat got your tongue,Gato comeu sua língua.,Cat got your tongue.,gpt/prompt3,0.9514440298080441
cat got your tongue,O gato pegou sua língua.,The cat caught its tongue.,mistral/prompt1,0.9611772298812861
cat got your tongue,O gato comeu sua língua?,Has your tongue been swallowed by a cat?,gemma3/prompt3,0.9617654085159301
cat got your tongue,"""Sua língua foi apanhada por um gato.""","""Your tongue was caught by a cat.""",mistral/prompt3,0.9780412912368771
cat got your tongue,O gato comeu-lhe a língua,The cat ate his tongue,gemmaX/,0.9790294170379631
cat got your tongue,O gato comeu sua língua?,Did the cat eat your tongue?,gemma3/prompt1,0.9942845106124871
cat got your tongue,O gato comeu sua língua?,Did the cat eat your tongue?,gemma3/prompt2,0.9942845106124871
cat got your tongue,cachorro comeu sua língua,The dog ate your tongue.,gpt/prompt1,0.99952232837677
face the music,Ficas com o canto da mão,You'll take one hand,meta/,0.38138139247894204
face the music,Apanhar o que veio a ser.,Sweep what came your way.,llama/prompt2,0.560283422470092
face the music,Atrair o disco.,Spin to attract.,llama/prompt3,0.7634860277175901
face the music,pagar a conta,to foot the bill,qwen/prompt3,0.8162175416946411
face the music,"Arrumar a casa.
",To get one's house in order.,gemini/prompt3,0.834047198295593
face the music,Aceitar a realidade.,To accept reality.,llama/prompt1,0.860206007957458
face the music,Enfrentar a conta.,Face the reckoning.,gemma3/prompt3,0.8707528114318841
face the music,enfrentar as consequências,pay the piper,mistral/prompt4,0.888496577739715
face the music,Responder as chamadas.,Atender aos apelos.,llama/prompt4,0.89436936378479
face the music,"Arcar com as consequências.
",Face the music.,gemini/prompt4,0.9345895051956171
face the music,Enfrentar os fatos.,Face the music.,mistral/prompt3,0.959576845169067
face the music,Enfrente o som.,Face the noise.,mistral/prompt2,0.965664267539978
face the music,enfrentar a realidade,face reality,qwen/prompt2,0.968965053558349
face the music,enfrentar a realidade,face reality,gpt/prompt2,0.968965172767639
face the music,encarar as consequências,face the consequences,qwen/prompt4,0.971323251724243
face the music,Assumir as consequências.,Face the music.,gemma3/prompt4,0.9740409851074211
face the music,enfrentar as consequências,face the consequences,gpt/prompt1,0.976486563682556
face the music,encarar as consequências,face the consequences,qwen/prompt1,0.976486563682556
face the music,"Assumir as consequências.
",Face the consequences.,gemma3/prompt1,0.9766010046005241
face the music,"Assumir as consequências.
",Face the consequences.,gemma3/prompt2,0.9766011238098141
face the music,Enfrentar as consequências.,Face the consequences.,mistral/prompt1,0.9766011238098141
face the music,face à música,facing the music,gemmaX/,0.9802914857864381
face the music,Enfrentar a realidade.,Face the music.,gpt/prompt3,0.9810019731521601
face the music,"Arque com as consequências.
","Face the consequences.
",gemini/prompt1,0.987040519714355
face the music,Enfrentem a música,♪ Face the music ♪,marian/,0.9899991750717161
face the music,Encarar a realidade.,Face the music.,gpt/prompt4,0.9932248592376701
face the music,"Assumir as consequências
","Face the consequences.
",gemini/prompt2,0.995840549468994
get out of hand,"Sair do controle.
",To go off the rails.,gemini/prompt3,0.7604241967201231
get out of hand,Sair das mãos,Get the upper hand,llama/prompt2,0.8434119224548341
get out of hand,Ficas sem controle,You 're getting out of control .,meta/,0.864165782928466
get out of hand,"Sair do controle.
",To spin out of control.,gemini/prompt4,0.868182957172393
get out of hand,Derrubar o controle,Overthrow the controls,llama/prompt4,0.8805267810821531
get out of hand,Sair do controle,To get out of control,gemma3/prompt1,0.8976480960845941
get out of hand,Perdido de vista,Out of sight,mistral/prompt3,0.9044805169105531
get out of hand,sair do controle,slip out of hand,gpt/prompt4,0.9061070680618281
get out of hand,"Escapar do controle.
",Breaking free from the reins.,gemma3/prompt3,0.922375917434692
get out of hand,"Sair do controle
","Out of control
",gemini/prompt1,0.925078511238098
get out of hand,Saia da mão.,Get out of your hand.,marian/,0.9273046255111691
get out of hand,Escapar do controle.,Breaking free from the reins.,gemma3/prompt4,0.92906504869461
get out of hand,Descontrolar.,"To lose control.
",gemma3/prompt2,0.93891429901123
get out of hand,saiu do controle,got out of hand,gpt/prompt3,0.9497517347335811
get out of hand,sair do controle,slip out of control,gpt/prompt2,0.9521487951278681
get out of hand,"Sair do controle
","Lose control
",gemini/prompt2,0.9540712833404541
get out of hand,Sair do controle.,Loss of control.,llama/prompt3,0.9572197198867791
get out of hand,sair do controle,out of control,gpt/prompt1,0.9577327370643611
get out of hand,ficar descontrolado,'Perder o controle',mistral/prompt4,0.9640927314758301
get out of hand,Ficar fora de controle,Go out of control,mistral/prompt1,0.9662403464317321
get out of hand,Perder o controle,Lose control.,llama/prompt1,0.968405187129974
get out of hand,perder o controle,lose control,qwen/prompt1,0.9726432561874391
get out of hand,Perder o controle,Lose control,mistral/prompt2,0.9733169078826901
get out of hand,perder o controle,lose control,qwen/prompt3,0.9748270511627191
get out of hand,perder o controle,lose control,qwen/prompt4,0.9748270511627191
get out of hand,ficar fora de controle,get out of control,gemmaX/,0.9912000298500061
get out of hand,saír do controle,get out of control,qwen/prompt2,0.9912000298500061
call a spade a spade,"Dizer a verdade sem rodeios, sem eufemismos, sem rodeios.","Dizer a verdade sem cortar pelo sinal, sem redação, sem rodeios, sem tapinha nos ombros.",llama/prompt3,0.261203527450561
call a spade a spade,vir as caras,show their faces,qwen/prompt4,0.412070214748382
call a spade a spade,Dizer a verdade em face,Speak one's mind straight,llama/prompt4,0.549430012702941
call a spade a spade,Falar o que está escrito na cara.,Speak what is written on one's face.,llama/prompt2,0.557798981666564
call a spade a spade,"Dizer tudo na cara.
",To lay it all on the table.,gemma3/prompt3,0.6144189834594721
call a spade a spade,"Chamar o pão pão.
","Call bread bread.
",gemini/prompt1,0.703126907348632
call a spade a spade,"Chamar o pão pão.
","To call bread bread.
",gemini/prompt2,0.7166588306427001
call a spade a spade,"Chamar o pão pão.
",Call a spade a spade.,gemini/prompt4,0.8710465431213371
call a spade a spade,"Chamar o pão pão.
",To call a spade a spade.,gemini/prompt3,0.880009591579437
call a spade a spade,Chamar os bois pelos nomes.,Call the cows by their names.,gpt/prompt2,0.887327790260314
call a spade a spade,chamar a uma espada uma espada,call a sword a sword,gemmaX/,0.915948033332824
call a spade a spade,"Chamar as coisas pelos seus nomes.
",Calling a spade a spade.,gemma3/prompt4,0.916847169399261
call a spade a spade,diga a verdade直截了当地说,"""say it with blunt honesty""",qwen/prompt3,0.9206712245941161
call a spade a spade,Chame uma pica uma pica,Call a spade a spade,marian/,0.9206749796867371
call a spade a spade,Chamar os bois pelos nomes.,Call a spade a spade.,gpt/prompt3,0.926856756210327
call a spade a spade,chamar uma pá uma pá,call a spade a spade,qwen/prompt1,0.9333220720291131
call a spade a spade,Falar francamente.,Speak frankly.,gpt/prompt4,0.9440950751304621
call a spade a spade,Chamar os bois pelos nomes.,Call a spade a spade.,gpt/prompt1,0.9493891000747681
call a spade a spade,chamar as coisas pelo nome,call a spade a spade,qwen/prompt2,0.9496069550514221
call a spade a spade,Chamar as coisas pelo nome,Call a spade a spade,mistral/prompt4,0.9510782957077021
call a spade a spade,Chamar um spade por spade.,Call a spade a spade.,mistral/prompt2,0.958206892013549
call a spade a spade,Digo as coisas como são,I only speak the truth,meta/,0.972583293914794
call a spade a spade,chamar as coisas pelo nome,Call things by their right names,mistral/prompt3,0.9729785919189451
call a spade a spade,Chamar uma coisa pelo seu nome.,To call a spade a spade.,llama/prompt1,0.973218917846679
call a spade a spade,Chamar as coisas pelos seus nomes.,Calling things by their names.,gemma3/prompt1,0.9786188602447511
call a spade a spade,Chamar as coisas pelos seus nomes.,Calling things by their names.,gemma3/prompt2,0.9786189794540401
call a spade a spade,Chamar as coisas pelo nome.,Call things by their names.,mistral/prompt1,0.9886571168899531
call it a night,"- Não, não, não, não, não, não, não, não, não, não, não, não, não, não, não, não, não, não, não, não, não, não, não, não, não, não, não, não, não, não, não, não, não, não, não, não, não, não, não, não, não, não, não, não, não, não, não, não, não, não.","- No, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no.",marian/,0.159830272197723
call it a night,"Leia a noite

Esse é um resultado de IA, que pode ajudar a gerar novas ideias, mas não é o texto original. O texto original é “call it a night”, que pode ser traduzido como “Leia a noite”, mantendo o sentido metafórico.",It's time to call it a night,mistral/prompt3,0.6098309755325311
call it a night,Chamar o dia de quitar,"""Call the day to collect""",mistral/prompt2,0.7431427240371701
call it a night,Chamar a noite.,"""Call the night"" translates to ""Summon the night.""",mistral/prompt4,0.7513240575790401
call it a night,Vou dar o pé.,I'm going to leave.,meta/,0.8548834323883051
call it a night,Chamar a noite de boa.,Goodnight.,mistral/prompt1,0.8819410800933831
call it a night,Dar por encerrado o dia,Closing out the day.,llama/prompt1,0.8902875185012811
call it a night,dê uma trégua,call a truce,qwen/prompt4,0.904076933860778
call it a night,Chamar a onda de noite.,Summon the tide at night.,llama/prompt4,0.9089480042457581
call it a night,Vou chamar o fim da noite.,"""I'm going to call the end of night.""",llama/prompt3,0.910735011100769
call it a night,"Apagar as luzes.
",Draw the curtains.,gemma3/prompt4,0.9229857921600341
call it a night,Chamemos de noite.,Let's call it night.,gpt/prompt3,0.9630982875823971
call it a night,Chamar o dia para acabar.,Call the day to an end.,llama/prompt2,0.9681378602981561
call it a night,Dar um tempo.,Take a break.,gpt/prompt4,0.9706336259841911
call it a night,chamemos isso de outro dia,Let's call this another day.,qwen/prompt3,0.9719461798667901
call it a night,Vamos encerrar a noite.,Let's wrap up the night.,gpt/prompt2,0.9771709442138671
call it a night,Encerrar o dia,To call it a day,qwen/prompt2,0.978384375572204
call it a night,Apague as luzes.,Dim the lights.,gemma3/prompt3,0.9896557331085201
call it a night,chamemos para o fim do dia,let's call it quits for the day,qwen/prompt1,0.9901324510574341
call it a night,"Vamos parar por hoje.
","Let's call it a day.
",gemini/prompt1,0.9905018806457521
call it a night,"Vamos parar por hoje.
","Let's call it a day.
",gemini/prompt2,0.9905019998550411
call it a night,Vamos encerrar a noite.,Let's end the night.,gpt/prompt1,0.9912000298500061
call it a night,chame-lhe uma noite,call it a night,gemmaX/,0.9980273246765131
call it a night,"Vamos encerrar a noite.
",Let's call it a night.,gemini/prompt3,0.9992796182632441
call it a night,"Encerrar a noite.
",Call it a night.,gemini/prompt4,1.0
call it a night,"Vamos dar por encerrada a noite.
",Let's call it a night.,gemma3/prompt1,1.0
call it a night,Vamos dar por encerrada a noite.,Let's call it a night.,gemma3/prompt2,1.0
in hot water,"Sofrer uma crise, estar em maus lençóis","Ter um grande problema. Ter os pés afundados no lama. 

(Notavelmente ""to be knee-deep in the muck"" usa uma semelhança semelhante de estar 'de joelhos' na sujeira)",llama/prompt4,0.200280368328094
in hot water,"de um método alternativo, a ser utilizada pela equipa, para","alternative method, to be used by the crew for,",meta/,0.403331100940704
in hot water,"Em maus lençóis
","In deep trouble
",gemini/prompt2,0.5652416944503781
in hot water,Em apuros.,Up the creek without a paddle.,gemma3/prompt4,0.619431972503662
in hot water,"Estar em maus lençóis.
",To be in a tight spot.,gemini/prompt4,0.6311373710632321
in hot water,em apuros,in a bind,gpt/prompt3,0.700220167636871
in hot water,"Em apuros.
",In trouble.,gemma3/prompt1,0.70248007774353
in hot water,"Em maus lençóis.
",In a tight spot.,gemini/prompt3,0.714035868644714
in hot water,em apuros,in trouble,gpt/prompt1,0.725232720375061
in hot water,em apuros,in trouble,gpt/prompt2,0.725232720375061
in hot water,em apuros,in trouble,gpt/prompt4,0.73638892173767
in hot water,Em apuros,In trouble,gemma3/prompt2,0.7655833959579461
in hot water,Em apuros,In trouble,mistral/prompt2,0.7655836939811701
in hot water,"Em maus lençóis
","In dire straits
",gemini/prompt1,0.7978625893592831
in hot water, Em água ferve,When the pot boils,qwen/prompt1,0.9436794519424431
in hot water,Em águas quentes,In waters warm,qwen/prompt3,0.9620786309242241
in hot water,Em um calor insuportável,Baking in the blazing heat,mistral/prompt3,0.9677681922912591
in hot water,Em águas paradas,"""Stagnant Waters""",llama/prompt3,0.9679625630378721
in hot water,estar em apuros,be in hot water,qwen/prompt4,0.9725286960601801
in hot water,Estar na água quente.,To be in hot water.,mistral/prompt4,0.986291289329528
in hot water,em água quente,in hot water,gemmaX/,0.9912000298500061
in hot water,Em água quente.,In warm water.,llama/prompt1,0.9912000298500061
in hot water,Em águas fétidas.,In putrid waters.,llama/prompt2,0.9912000298500061
in hot water,em água quente,in hot water,marian/,0.9912000298500061
in hot water,em águas quentes,in hot water,qwen/prompt2,0.9912000298500061
in hot water,Em água quente.,In hot water.,gemma3/prompt3,1.0
in hot water,Dentro da água fervente,In the boiling water,mistral/prompt1,1.0
broad strokes,"- ""Não bater o livrete"" 
- ""Estourar como uma balança""
- ""Ter um pé no túmulo""
- ""Ter o bicho de pé""
- ""Dar uma de tolo""
- ""Ficar de calças encolhidas""
- ""Levantar a poeira""
- ""Despontar""
- ""Ter o diabo ao rabo""
- ""Ter a mão pesada""
- ""Ser o grande chefe""
- ""Desmontar""
- ""Dar os pontos mortos""","- ""Não bater o libreto"" -> ""Não perder a página""
- ""Estourar como uma balança"" -> ""Explodir em peso""
- ""Ter um pé no túmulo"" -> ""Ter o pé na sepultura""
- ""Ter o bicho de pé"" -> ""Ter a criatura no encalço""
- ""Dar uma de tolo"" -> ""Dar um de bufão""
- ""Ficar de calças encolhidas"" -> ""Ficar com as calças encolhidas""
- ""Levantar a poeira"" -> ""Levantar poeira""
- ""Despontar"" -> ""Desaparecer no horizonte""
- ""Ter o diabo ao rabo"" -> ""Ter o diabo no encalço""
- ""Ter a mão pesada"" -> ""Ter as mãos pesadas""
- ""Ser o grande chefe",llama/prompt4,0.096617795526981
broad strokes,"""kick the bucket"" -> ""bater as botas""","""bater as botas"" -> ""to buy the farm""",mistral/prompt4,0.25576403737068104
broad strokes,> c p e p p e p p p e,E s u r t y the m a r i n,meta/,0.5142188072204591
broad strokes,"Beleza.
",Radiance.,gemma3/prompt4,0.7195935249328611
broad strokes,Em linhas gerais.,"In general.
",gemma3/prompt2,0.756780207157135
broad strokes,Grandes traços.,Grand outlines.,mistral/prompt1,0.7604271769523621
broad strokes,"Em linhas gerais
","Generally speaking
",gemini/prompt2,0.829086363315582
broad strokes,"Traços gerais
","General features
",gemini/prompt1,0.855074405670166
broad strokes,pinceladas largas,long brush strokes,qwen/prompt1,0.8598412275314331
broad strokes,Vastas paletas,Elevated ranges,llama/prompt3,0.8631486892700191
broad strokes,Linhas gerais,Main points,llama/prompt1,0.86509758234024
broad strokes,pinceladas gerais,broad brushstrokes,qwen/prompt2,0.8832098245620721
broad strokes,dar as grandes linhas,give the broad strokes,qwen/prompt4,0.896269559860229
broad strokes, pinceladas largas,Wide brushstrokes,mistral/prompt3,0.91749370098114
broad strokes,Pinceladas largas,Broad brushstrokes.,llama/prompt2,0.9212539196014401
broad strokes,Grossas pinceladas,Bold strokes,mistral/prompt2,0.93092656135559
broad strokes,linhas gerais,general lines,gpt/prompt1,0.958611845970153
broad strokes,linhas gerais,overall guidelines,qwen/prompt3,0.9655178785324091
broad strokes,traços amplos,broad strokes,gpt/prompt4,0.966623902320861
broad strokes,"Grandes traços.
",Big strokes.,gemini/prompt3,0.9729506969451901
broad strokes,traços largos,broad traits,marian/,0.975301623344421
broad strokes,De forma geral,Generally speaking,gemma3/prompt1,0.9776480197906491
broad strokes,traços amplos,broad strokes,gpt/prompt2,0.9801964759826661
broad strokes,traços largos,wide strokes,gemmaX/,0.981625080108642
broad strokes,"Grandes traços
",Broad strokes.,gemini/prompt4,0.9853690862655641
broad strokes,Traços amplos.,Broad strokes.,gpt/prompt3,0.990475177764892
broad strokes,Traços amplos.,Broad strokes.,gemma3/prompt3,0.9904752373695371
spill the beans,soltar os granéis,let the cats out of the bag,qwen/prompt4,0.452307343482971
spill the beans,Desabafar.,Unburden.,llama/prompt1,0.516306400299072
spill the beans,"Contar tudo
","Tell all
",gemini/prompt2,0.550708293914794
spill the beans,contar tudo,to tell all,qwen/prompt2,0.5738307237625121
spill the beans,"Contar tudo.
","Tell everything.
",gemma3/prompt2,0.6836833953857421
spill the beans,Derramar a farta,Drown one's sorrows,llama/prompt4,0.715575575828552
spill the beans,"Abrir o bico
",To open your beak,gemini/prompt4,0.716402351856231
spill the beans,"Contar tudo
","Tell everything
",gemini/prompt1,0.81844139099121
spill the beans,revelar o jogo.,to reveal the game,gpt/prompt4,0.8341403007507321
spill the beans,Soltar a pulga no pote.,To stir the pot.,gemma3/prompt3,0.8441634178161621
spill the beans,"Contar tudo
",Tell everything.,gemma3/prompt1,0.8835862278938291
spill the beans,Derramar os feijões,"""Spill the beans.""",mistral/prompt4,0.8840648531913751
spill the beans,Deixar cair o cacho de feijão.,Let the bean drop.,llama/prompt2,0.9014700651168821
spill the beans,derramar os segredos,spill the secrets,gemmaX/,0.902956485748291
spill the beans,divulgar segredos,to disclose secrets,qwen/prompt1,0.9080044627189631
spill the beans,"Esse conceito pode ser traduzido de forma criativa como ""descarregar o feijão"".","You can creatively translate this concept as ""offload the beans.""",mistral/prompt3,0.9098521471023561
spill the beans,Revelar o jogo.,"""Reveal the game.""",gpt/prompt3,0.9120715856552121
spill the beans,"""Vazar o segredo"".","""Leak the secret""",llama/prompt3,0.9155895709991451
spill the beans,"- ""Deseche mais""?",You want more?,meta/,0.9168448448181151
spill the beans,Cuspir os feijões,Spitting the beans,mistral/prompt1,0.9309912919998161
spill the beans,"Contar tudo.
",Spill the beans.,gemini/prompt3,0.9363582134246821
spill the beans,diga tudo, spill the beans,qwen/prompt3,0.943483114242553
spill the beans,Soltar a língua.,Spill the beans.,gemma3/prompt4,0.9556744098663331
spill the beans,derramar os feijões,spill the beans,marian/,0.971154451370239
spill the beans,revelar o segredo,reveal the secret,gpt/prompt1,0.9748604297637941
spill the beans,revelar o segredo,reveal the secret,gpt/prompt2,0.9748604297637941
spill the beans,Falar a verdade.,Speak the truth.,mistral/prompt2,0.9759104251861571
early bird catches the worm,A madrugada vai.,"""Dawn is coming.""",mistral/prompt1,0.382688581943511
early bird catches the worm,"""É a manhã que acaba, logo a vida""","""Tomorrow is the end, life follows"".",meta/,0.462446361780166
early bird catches the worm,"Deus ajuda quem cedo madruga.
","God helps those who help themselves.
",gemini/prompt1,0.47165679931640603
early bird catches the worm,"Deus ajuda quem cedo madruga.
","God helps those who help themselves.
",gemini/prompt2,0.47165679931640603
early bird catches the worm,Pica-pau tem as frutas mais suculentas.,"""The woodpecker has the juiciest fruits.""",llama/prompt3,0.47821310162544206
early bird catches the worm,o pássaro cedo enche as garras da mosca,"""The bird early fills its claws with the fly""",qwen/prompt3,0.526332736015319
early bird catches the worm,Alvorada capta o verme,"""Alvorada capta o verme"" traduzido para o inglês: ""Dawn captures the worm.""",mistral/prompt4,0.684495449066162
early bird catches the worm,O segredo é acordar cedo.,The secret is to rise with the dawn.,gpt/prompt3,0.692338466644287
early bird catches the worm,cigarra matinal atrai o verme,morning cicada attracts the worm,qwen/prompt1,0.811478376388549
early bird catches the worm,pequeno pássaro atrai o verme,small bird draws the worm,qwen/prompt4,0.8184683918952941
early bird catches the worm,Quem acorda cedo pode pegar a lufada.,Early riser gets the windfall.,llama/prompt2,0.822674989700317
early bird catches the worm,O pássaro das primeiras horas da manhã pega a minhoca.,"O pássaro da madrugada agarra a minhocinha.

Nota: Traduzi'minhocinha' e não'minhoca' para manter a integridade metafórica da frase.",llama/prompt4,0.8274258375167841
early bird catches the worm,"Quem madruga, aproveita.","Who rises early, gains.",qwen/prompt2,0.8494678735733031
early bird catches the worm,"Quem madruga, Deus ajuda.
",The early bird catches the worm.,gemma3/prompt2,0.8527666330337521
early bird catches the worm,"Quem madruga, Deus ajuda.",The early bird catches the worm.,gpt/prompt4,0.8599336147308351
early bird catches the worm,"Deus ajuda quem cedo madruga.
",The early bird catches the worm.,gemini/prompt3,0.8635872602462761
early bird catches the worm,"Deus ajuda quem cedo madruga.
",The early bird catches the worm.,gemini/prompt4,0.8635872602462761
early bird catches the worm,O peixe que madruga pega a minhoca.,The early fish catches the worm.,gpt/prompt1,0.865533471107482
early bird catches the worm,"""Deus ajuda quem cedo madruga.""","""God helps those who wake up early.""",gpt/prompt2,0.870362877845764
