indice,ingles_original,melhor_trad,outra_trad,melhor_modelo,melhor_prompt,outro_modelo,outro_prompt,parascore
2274,Art Exhibit in Poland Shows Auschwitz Through Inmates’ Eyes,Exposição de Arte na Polônia Mostra Auschwitz Através dos Olhos dos Detentos.,Exposição na Polônia revela Auschwitz pelos olhos dos que a habitavam.,gpt,prompt2,gemini,prompt4,0.9154
2257,"We Are the Democratic Party, How Can We Help You?","Somos o Partido Democrata, como podemos ajudar você?","Somos o partido que te atende, em que posso ser útil?",gemma3,prompt2,gemini,prompt4,0.9153
925,75 Percent of Reishi Supplements Don’t Actually Contain Reishi Mushroom,"""75% dos suplementos de Reishi na verdade não contêm cogumelo Reishi.""","Setenta e cinco por cento dos suplementos de Reishi não carregam, na verdade, o cogumelo Reishi.",gpt,prompt2,gemma3,prompt4,0.9152
1201,Why I’ve decided to unfollow the president on Twitter,Por que decidi deixar de seguir o presidente no Twitter.,Por que decidi dar um *unfollow* no presidente no Twitter.,gemmaX,sem_prompt,gemini,prompt4,0.9152
2564,This math puzzle will help you plan your next party,Este quebra-cabeça matemático ajudará você a planejar sua próxima festa.,Este enigma matemático será seu mapa para a próxima celebração memorável.,gemmaX,sem_prompt,gemma3,prompt4,0.9152
306,Fracking Has Cut More CO2 Emissions Than All Renewable Energy Combined,O fracking reduziu mais emissões de CO2 do que toda a energia renovável combinada.,"O fracking, qual foice, ceifou mais emissões de CO2 do que toda a energia renovável somada.",gemma3,prompt2,gemini,prompt4,0.9151
1692,Brad refuses Angelina Jolie's invitation to trick-or-treat with the kids,Brad recusa o convite de Angelina Jolie para comemorar o Dia das Bruxas com as crianças.,Brad recusa convite de Angelina Jolie para ir às casas a assustar com as crianças,gpt,prompt2,gemmaX,sem_prompt,0.9151
2358,Photogallery - Kevin Durant says LeBron James will finish his career with the Cavaliers,Fotogaleria - Kevin Durant diz que LeBron James terminará a sua carreira com os Cavaliers.,Kevin Durant prevê que LeBron James vai pendurar as chuteiras pelos Cavs.,gemmaX,sem_prompt,gemini,prompt4,0.9151
955,Fired TV Reporter: I’ve Received Thousands of ‘Sexual and Violent’ Threats,"Repórter de TV despedida: recebi milhares de ameaças ""sexuais e violentas.""",Repórter de TV demitido: Recebi milhares de ameaças 'sexuais e violentas'.,gemmaX,sem_prompt,gpt,prompt4,0.915
2215,Trump Administration Says States May Impose Work Requirements for Medicaid,Administração Trump diz que os estados podem impor requisitos de trabalho para o Medicaid.,Administração Trump Abre Mão para que Estados Condicionem o Medicaid ao Trabalho.,gemmaX,sem_prompt,gemma3,prompt4,0.9148
2469,Tropical Storm Nate Expected to Hit Gulf Coast as a Hurricane,Espera-se que a tempestade tropical Nate atinja a Costa do Golfo como um furacão.,A Tempestade Tropical Nate Deve Dar um Olé na Costa do Golfo como um Furacão.,gemmaX,sem_prompt,gpt,prompt4,0.9147
445,Researchers Restore Consciousness In Man Who Spent 15 Years In Vegetative State,Pesquisadores Restabelecem a Consciência em Homem que Passou 15 Anos em Estado Vegetativo.,Pesquisadores restauram a consciência em homem que passou 15 anos em estado vegetativo.,gemini,prompt2,gpt,prompt2,0.9146
1135,Republican Collins Wants More Middle Income Help in U.S. Senate Tax Bill,Republicana Collins quer mais ajuda para a classe média no projeto de lei de impostos do Senado dos EUA.,Republicana Collins Quer Mais Ajuda para a Classe Média no Projeto de Lei Tributário do Senado Americano: **Republicana Collins Busca Fortalecer a Classe Média no Pacote Fiscal do Senado.**,gemini,prompt2,gemma3,prompt4,0.9146
1110,"SpaceX’s Big Rocket, the Falcon Heavy, Finally Reaches the Launchpad","O grande foguete da SpaceX, o Falcon Heavy, finalmente chega à plataforma de lançamento.","O Foguete Gigante da SpaceX, o Falcon Heavy, Chega Finalmente à Rampa de Lançamento.",gemma3,prompt2,gemini,prompt4,0.9145
2184,Why is Amazon deleting negative reviews of Hillary Clinton’s new book?,Por que a Amazon está apagando avaliações negativas do novo livro de Hillary Clinton?,Por que a Amazônia está varrendo do mapa as críticas negativas ao novo livro de Hillary Clinton?,gemma3,prompt2,gemma3,prompt4,0.9145
2302,Why Five States Have Raised The Age For Buying Tobacco (VIDEO),Por que cinco estados aumentaram a idade para comprar tabaco (VÍDEO).,Cinco estados dão um chega pra lá no cigarro (VÍDEO),gemmaX,sem_prompt,gemini,prompt4,0.9145
1599,Big Government and Environmentalists Are Causing Massive Fires in Western States,"""O Grande Governo e os Ambientalistas Estão Causando Incêndios Massivos nos Estados Ocidentais.""",Governo grande e ambientalistas estão causando incêndios massivos nos estados do oeste.,gpt,prompt2,gemma3,prompt2,0.9143
445,Researchers Restore Consciousness In Man Who Spent 15 Years In Vegetative State,Pesquisadores Restabelecem a Consciência em Homem que Passou 15 Anos em Estado Vegetativo.,Pesquisadores restauram a consciência de um homem que passou 15 anos em estado vegetativo,gemini,prompt2,gemmaX,sem_prompt,0.914
76,Pokemon Go' APK update reveals major boost to 'Pokemon Go Plus device,"A atualização do APK do Pokemon Go revela um grande impulso para o dispositivo ""Pokemon Go Plus.""",A atualização do APK do 'Pokemon Go' revela um grande impulso para o dispositivo 'Pokemon Go Plus'.,gemmaX,sem_prompt,gpt,prompt2,0.9139
419,Google Home Mini affected with bug that records conversations,Google Home Mini afetado por bug que grava conversas.,"Google Home Mini, vítima de escutas clandestinas.",gemini,prompt2,gemini,prompt4,0.9139
937,Bachelorette' star Chad Johnson reveals new woman in his life,"Estrela de ""The Bachelorette"", Chad Johnson revela nova mulher em sua vida.","O ex-participante de 'Bachelorette', Chad Johnson, apresenta a nova musa em sua vida.",gemini,prompt2,gpt,prompt4,0.9139
2431,Switch expected to outsell Wii U within a year,Switch deverá ultrapassar as vendas da Wii U no prazo de um ano.,Espera-se que o Switch deixe o Wii U comendo poeira em um ano.,gemmaX,sem_prompt,gemma3,prompt4,0.9139
1563,The Cryptocurrency Phenomenon - What You Need To Know Moving Forward,O Fenômeno das Criptomoedas - O Que Você Precisa Saber para Seguir em Frente.,O fenômeno das criptomoedas - o que você precisa saber para seguir em frente,gemini,prompt2,gemmaX,sem_prompt,0.9138
1053,How US Tries to Link Iran to Al Qaeda,Como os EUA Tentam Ligar o Irã à Al Qaeda.,Como os EUA tentam ligar o Irã à Al Qaeda,gemini,prompt2,gemma3,prompt2,0.9137
1385,Cowardly Republicans ban the Rev. William Barber from North Carolina legislative building,Republicanos covardes banem o Rev. William Barber do prédio legislativo da Carolina do Norte.,Republicanos covardes proíbem o Reverendo William Barber de entrar no edifício legislativo da Carolina do Norte,gemma3,prompt2,gemmaX,sem_prompt,0.9137
1636,Japanese Princess Mako leaves royal status after marrying a commoner,Princesa japonesa Mako deixa o estatuto real após casar com um plebeu.,A princesa Mako japonesa renuncia ao seu cetro para trilhar o caminho do amor com um homem de mundo.,gemmaX,sem_prompt,gemma3,prompt4,0.9137
2581,Edinburgh Student Who Ridiculed ISIS Online Investigated for Islamophobia,Aluna de Edimburgo que ridicularizou o ISIS online é investigada por islamofobia.,Estudante de Edimburgo que Ridicularizou o ISIS Online é Investigado por Islamofobia,gemmaX,sem_prompt,gemini,prompt2,0.9137
2562,Only two countries think Trump is doing a better job than Obama did,Apenas dois países acham que Trump está fazendo um trabalho melhor do que Obama.,Apenas dois países enxergam Trump superando Obama na régua.,gemmaX,sem_prompt,gemma3,prompt4,0.9135
1108,How a simple clerical error led to this DACA recipient losing her protections,"""Como um simples erro clerical levou essa beneficiária do DACA a perder suas proteções.""",Como uma simples falha burocrática ceifou a proteção dessa beneficiária do DACA.,gpt,prompt2,gemini,prompt4,0.9134
1162,"Trump has decided to end DACA, with 6-month delay","Trump decidiu encerrar o DACA, com um atraso de 6 meses.","Trump decidiu dar um xeque-mate no DACA, com seis meses de respiro.",gpt,prompt2,gemini,prompt4,0.9134
2170,Broncos' Brock Osweiler would be replacing Trevor Siemian as the starter,Brock Osweiler dos Broncos substituiria Trevor Siemian como titular.,Brock Osweiler herdaria o posto de titular de Trevor Siemian.,gemmaX,sem_prompt,gemma3,prompt4,0.9134
1115,Hurricane Nate Could Cause Nearly $$4 Billion In Damage Along Gulf Coast,Furacão Nate pode causar quase US$ 4 bilhões em danos ao longo da Costa do Golfo.,O Furacão Nate Pode Causar Quase 4 Bilhões de Dólares em Danos ao Longo da Costa do Golfo.,gemini,prompt2,gpt,prompt4,0.9133
1144,Metropolis at 90: You’ll Never See a Movie Like This Again,Metropolis aos 90: Você Nunca Mais Verá um Filme Como Este.,"Metrópolis, aos 90: você nunca mais verá um filme como este.",gemini,prompt2,gemma3,prompt4,0.9132
2323,Photogallery - Paradise Papers reveal how ultra rich avoid paying tax,Fotogaleria - Paradise Papers revelam como os ultra-ricos evitam pagar impostos.,Galeria de Fotos – Paraísos no Papel: Os Documentos Paradise revelam como os ultra-ricos driblam o imposto.,gemmaX,sem_prompt,gemma3,prompt4,0.9132
1043,Study Reveals Stunning Truth About The Environmental Impacts Of Tobacco,Estudo Revela Verdade Chocante Sobre os Impactos Ambientais do Tabaco.,Estudo revela verdade surpreendente sobre os impactos ambientais do tabaco.,gemini,prompt2,gpt,prompt2,0.9131
2281,"Cigarette smoking has negative physical, emotional, and financial effects.","Fumar cigarros tem efeitos negativos físicos, emocionais e financeiros.","Fumar é um trágico investimento na ruína física, emocional e financeira.",gemma3,prompt2,gemini,prompt4,0.9129
2316,"Apple Watch may soon introduce boxing, surfing, pilates workouts and more","O Apple Watch pode em breve introduzir treinos de boxe, surfe, pilates e mais.","O Apple Watch em breve subirá ao ringue, pegará a prancha, entrará no estúdio de pilates e muito mais.",gpt,prompt2,gemini,prompt4,0.9129
700,How We Used VR to Explore What Music Feels Like to a Deaf Person,Como Usamos VR para Explorar o Que a Música Parece para uma Pessoa Surda.,Como Desvendamos a Alma da Música com a Realidade Virtual para Quem Não a Ouve.,gemini,prompt2,gemma3,prompt4,0.9128
2338,Photogallery - Samsung to pay you for finding vulnerabilities in their devices,Galeria de fotos - Samsung pagará você por encontrar vulnerabilidades em seus dispositivos.,Samsung vai te dar um dinheirão por achar brechas nos seus aparelhos.,gemma3,prompt2,gemini,prompt4,0.9127
955,Fired TV Reporter: I’ve Received Thousands of ‘Sexual and Violent’ Threats,"Repórter de TV despedida: recebi milhares de ameaças ""sexuais e violentas.""","Repórter de TV Demitido: Recebi milhares de ameaças ""sexuais e violentas""",gemmaX,sem_prompt,gemini,prompt2,0.9126
375,Paul Kagame Appears Set for Victory in Rwanda Vote,Paul Kagame parece destinado à vitória nas eleições em Ruanda.,"Kagame, na Rwanda, vê a vitória no horizonte.",gemmaX,sem_prompt,gemini,prompt4,0.9125
679,Steve Bannon told Ivanka Trump: You don’t know what you’re doing,Steve Bannon disse a Ivanka Trump: Você não sabe o que está fazendo.,Você está se perdendo no labirinto.,gpt,prompt2,gemma3,prompt4,0.9125
2549,Politicians Could Learn a Lot From Greg Kraut Campaign,Políticos Poderiam Aprender Muito com a Campanha de Greg Kraut.,Os políticos poderiam aprender muito com a campanha de Greg Kraut.,gemini,prompt2,gpt,prompt2,0.9125
2549,Politicians Could Learn a Lot From Greg Kraut Campaign,Políticos Poderiam Aprender Muito com a Campanha de Greg Kraut.,Os políticos poderiam aprender muito com a campanha de Greg Kraut.,gemini,prompt2,gpt,prompt4,0.9125
2549,Politicians Could Learn a Lot From Greg Kraut Campaign,Políticos Poderiam Aprender Muito com a Campanha de Greg Kraut.,Os políticos poderiam aprender muito com a campanha de Greg Kraut.,gemini,prompt2,gemma3,prompt2,0.9125
2549,Politicians Could Learn a Lot From Greg Kraut Campaign,Políticos Poderiam Aprender Muito com a Campanha de Greg Kraut.,Os políticos poderiam aprender muito com a campanha de Greg Kraut.,gemini,prompt2,gemma3,prompt4,0.9125
400,"Arrow' Season 6 features time jump, features a new Oliver","A 6ª temporada de ""Arrow"" apresenta um salto temporal e um novo Oliver.","Arrow Temporada 6: Um salto no tempo, um novo Oliver.",gemini,prompt2,gemini,prompt4,0.9123
1120,Kim Kardashian flaunts her weight loss success in a bikini,Kim Kardashian ostenta o seu sucesso na perda de peso num biquíni.,Kim Kardashian exibe a vitória contra a balança em trajes mínimos.,gemmaX,sem_prompt,gemini,prompt4,0.9123
1486,News About Malia Obama – Barack Did it to Her!,Notícias sobre Malia Obama – Barack fez isso com ela!,Notícias Sobre Malia Obama – Barack A Fez Florescer!,gemma3,prompt2,gemini,prompt4,0.9123
1509,Facebook is going to release 3000 ads used by Russians,Facebook vai divulgar 3000 anúncios usados pelos russos.,O Facebook vai desmascarar 3000 anúncios que os russos usaram para fisgar incautos.,gemmaX,sem_prompt,gemini,prompt4,0.9123
2161,Philadelphia Mom Who Wanted To Join ISIS Sentenced To Eight Years In Jail,Mãe de Filadélfia que queria juntar-se ao ISIS condenada a oito anos de prisão.,Mãe da Filadélfia que Queria se Juntar ao ISIS é Condenada a Oito Anos de Prisão,gemmaX,sem_prompt,gemini,prompt2,0.9123
82,Stunning Interactive 3-D Graphic Tells 2016 Election Story in A Single Image…,Gráfica 3-D interativa impressionante conta a história da eleição de 2016 em uma única imagem….,Gráfico 3D Interativo e Impressionante Conta a História da Eleição de 2016 em Uma Única Imagem…,gpt,prompt2,gemini,prompt2,0.9122
2474,How and Why You Should Try a Sugar Detox,Como e Por que Você Deveria Tentar uma Desintoxicação de Açúcar.,"Como e Por Que Você Deveria Experimentar a Desintoxicação do Açúcar

Como e por que você deveria se livrar da doçura.

Como e por que você deveria dar um chega pra lá no açúcar.

Como e por que você deveria abandonar o vício açucarado.",gemini,prompt2,gemma3,prompt4,0.9121
1091,ISIS threatens Britain’s Prince George on messaging app Telegram,ISIS ameaça o príncipe George da Grã-Bretanha na aplicação de mensagens Telegram.,O ISIS lança uma sombra sobre o pequeno príncipe George em canais obscuros do Telegram.,gemmaX,sem_prompt,gemma3,prompt4,0.912
1170,Watch EyeSwoon’s Athena Calderone Make Her Favorite Fall Recipe,"Assista Athena Calderone, do EyeSwoon, preparar sua receita favorita de outono.",Os Olhos Atentos de Watch Swoon Revelam a Receita de Outono Favorita de Athena Calderone.,gemini,prompt2,gemma3,prompt4,0.912
2552,If You are a John Mellencamp fan there is a article @Salon you might want to read.,"Se você é fã de John Mellencamp, há um artigo no Salon que você pode querer ler.","Se você é fã de John Mellencamp, há um artigo na @Salon que você pode querer ler.",gemini,prompt2,gpt,prompt2,0.912
1043,Study Reveals Stunning Truth About The Environmental Impacts Of Tobacco,Estudo Revela Verdade Chocante Sobre os Impactos Ambientais do Tabaco.,Estudo revela uma verdade impressionante sobre os impactos ambientais do tabaco,gemini,prompt2,gemmaX,sem_prompt,0.9119
1710,Fox News host: Trump family 'has done more for this country than any Democratic elected official',"Apresentador da Fox News: ""A família Trump fez mais por este país do que qualquer oficial eleito Democrata.""",A família Trump fincou a bandeira mais fundo no solo da pátria do que qualquer figura democrata eleita.,gemma3,prompt2,gemini,prompt4,0.9119
82,Stunning Interactive 3-D Graphic Tells 2016 Election Story in A Single Image…,Gráfica 3-D interativa impressionante conta a história da eleição de 2016 em uma única imagem….,Gráfica 3-D Interativa Impressionante Conta a História da Eleição de 2016 em Uma Única Imagem...,gpt,prompt2,gpt,prompt4,0.9118
646,E.U. to Trump: 'We're Not Renegotiating Iran Nuclear Deal',"UE a Trump: ""Não estamos a renegociar o acordo nuclear com o Irão.""",Não vamos passar a boiada do acordo nuclear iraniano.,gemmaX,sem_prompt,gemini,prompt4,0.9118
2262,Does Anyone Actually Go Diving With a Dive Watch?,Alguém realmente vai mergulhar com um relógio de mergulho?,Alguém Realmente Mergulha com um Relógio de Mergulho?,gpt,prompt2,gemma3,prompt4,0.9117
2428,Photogallery - Can Dominic Thiem be considered a title contender at the 2017 US Open?,Fotogaleria - Dominic Thiem pode ser considerado um candidato ao título no US Open de 2017?,Fotogaleria - Dominic Thiem no US Open de 2017: Um leão na jaula ou um predador à solta?,gemmaX,sem_prompt,gemini,prompt4,0.9117
1046,"Days of Our Lives' spoilers: Ben returns, reveals stunning news about Will",Days of Our Lives: Ben regressa e revela notícias surpreendentes sobre Will.,"Ben ressurge, desvendando uma revelação estonteante sobre Will.",gemmaX,sem_prompt,gemma3,prompt4,0.9113
2357,VIDEO PROOF: There Were At Least 7 Different Shooters During The Las Vegas Massacre,PROVA EM VÍDEO: Houve Pelo Menos 7 Atiradores Diferentes no Massacre de Las Vegas.,Evidência em Vídeo: Pelo Menos Sete Mãos Armadas na Chacina de Las Vegas.,gemma3,prompt2,gemma3,prompt4,0.9113
2500,Gene Therapy Creates Replacement Skin to Save a Dying Boy,Terapia genética cria pele de substituição para salvar um menino que estava morrendo.,Terapia gênica tece nova pele para salvar um menino à beira do abismo.,gemmaX,sem_prompt,gemini,prompt4,0.9113
2187,Exxon Fined $$2 Million For Violating Russia Sanctions While Tillerson Was CEO,Exxon multada em 2 milhões de dólares por violar sanções contra a Rússia quando Tillerson era CEO.,Exxon Multada em 2 Milhões de Dólares por Desrespeitar Sanções à Rússia na Era Tillerson.,gemmaX,sem_prompt,gemma3,prompt4,0.9112
2154,Egypt censored newspaper on Israel offers to ‘buy Sinai’,"Egito censura jornal sobre oferta de Israel para ""comprar Sinai.""",O jornal egípcio censurado sobre Israel oferece ‘comprar o Sinai’.,gemmaX,sem_prompt,gpt,prompt4,0.9111
1431,DBS' has explained a mistake of 'Dragon Ball Z',"DBS explicou um erro de ""Dragon Ball Z"".",DBS expôs uma gafe de 'Dragon Ball Z'.,gemini,prompt2,gemini,prompt4,0.911
1475,Star Trek' Introduces Its First Gay Couple to the Universe,"""Star Trek"" apresenta o primeiro casal gay do universo.",Star Trek Revela ao Universo Seu Primeiro Casal Homossexual.,gemmaX,sem_prompt,gemma3,prompt4,0.911
2339,Billy Joel wears big Star of David onstage at Madison Square Garden to protest white supremacy,Billy Joel usa uma grande estrela de David no palco do Madison Square Garden para protestar contra a supremacia branca.,Billy Joel ostenta a Estrela de Davi no palco do Madison Square Garden para fustigar a supremacia branca.,gemmaX,sem_prompt,gemini,prompt4,0.911
78,or Why Tax Cuts for Wealthy Corporations Won't Create Jobs,ou Por que os cortes de impostos para corporações ricas não criam empregos.,Ou Por Que Cortes de Impostos para Corporações Ricas Não Criarão Empregos.,gemmaX,sem_prompt,gpt,prompt2,0.9109
2552,If You are a John Mellencamp fan there is a article @Salon you might want to read.,"Se você é fã de John Mellencamp, há um artigo no Salon que você pode querer ler.","Se você é fã de John Mellencamp, há um artigo no @Salon que você pode querer ler.",gemini,prompt2,gemmaX,sem_prompt,0.9109
1111,Democratic Senators Accepted Thousands From Tony Podesta For 2018 Campaigns,Senadores democratas aceitaram milhares de dólares de Tony Podesta para as campanhas de 2018.,Senadores Democratas Receberam Milhares de Tony Podesta para as Campanhas de 2018.,gemmaX,sem_prompt,gemma3,prompt4,0.9108
1195,These Naked Porn Stars Will Help You Understand Net Neutrality [NSFW],Estas estrelas porno nuas ajudar-vos-ão a compreender a neutralidade da Internet [NSFW].,Estas Estrelas Pornôs Nuas Vão Ajudá-lo a Entender a Neutralidade da Rede [NSFW],gemmaX,sem_prompt,gemini,prompt2,0.9108
2442,When To Use The ‘Tell Me About Yourself’ Pitch,"Quando usar a apresentação ""Conte-me sobre você.""",Quando usar o 'discurso da sua história',gemmaX,sem_prompt,gpt,prompt4,0.9108
617,Trump blames Obama again for Russian hacking — but still refuses to do anything about it,Trump culpa Obama novamente pela invasão russa — mas ainda se recusa a fazer qualquer coisa a respeito.,Trump bota a culpa em Obama mais uma vez pelo hack russo — mas continua de braços cruzados.,gemma3,prompt2,gemini,prompt4,0.9107
1626,Republicans blocked President Obama from telling the public about Russian actions to help Trump,Republicanos impediram o presidente Obama de informar o público sobre as ações russas para ajudar Trump.,Os republicanos ergueram uma muralha para impedir que Obama alertasse a população sobre o dedo russo na eleição de Trump.,gemini,prompt2,gemma3,prompt4,0.9107
335,Jimmy Kimmel adds his voice in support of the Children's Health Insurance Program,Jimmy Kimmel manifesta seu apoio ao Programa de Seguro de Saúde Infantil.,"Jimmy Kimmel empresta sua voz em defesa do Programa de Seguro Saúde Infantil, um escudo contra a tempestade que ameaça a saúde das nossas crianças.",gemini,prompt2,gemma3,prompt4,0.9106
1599,Big Government and Environmentalists Are Causing Massive Fires in Western States,"""O Grande Governo e os Ambientalistas Estão Causando Incêndios Massivos nos Estados Ocidentais.""",O governo e os ambientalistas estão a causar incêndios maciços nos estados ocidentais,gpt,prompt2,gemmaX,sem_prompt,0.9104
2385,Did Gardasil kill Colton Berrett? Biomedical scientific evidence says no.,Gardasil matou Colton Berrett? Evidências científicas biomédicas dizem que não.,"Gardasil ceifou a vida de Colton Berrett? A ciência biomédica, com sua lupa, responde que não.",gemini,prompt2,gemini,prompt4,0.9104
2257,"We Are the Democratic Party, How Can We Help You?","Somos o Partido Democrata, como podemos ajudar você?","Somos a Força da Democracia, em que podemos ser seu apoio?",gemma3,prompt2,gemma3,prompt4,0.9101
1663,Israel's Netanyahu Expresses Hope for US Peace Push in Middle East,Netanyahu de Israel expressa esperança por iniciativa de paz dos EUA no Oriente Médio.,Netanyahu de Israel Expressa Esperança na Iniciativa de Paz dos EUA no Oriente Médio.,gemini,prompt2,gpt,prompt4,0.9099
1564,Maintenance Man Recalls His Time On The 32nd Floor Before Las Vegas Shooting,"""O homem da manutenção recorda seu tempo no 32º andar antes do tiroteio em Las Vegas.""",O Zelador Recorda Seus Dias no 32º Andar Antes do Massacre em Las Vegas.,gpt,prompt2,gemini,prompt4,0.9098
2145,We Answered Your Questions About Writing for The Edit,"Respondemos às Suas Perguntas Sobre Escrever para ""The Edit"".","Nós respondemos às suas perguntas sobre como escrever para ""The Edit"".",gemini,prompt2,gemini,prompt4,0.9095
1471,White-Power Rock Bands Find Platform Online to Incite Hatred,Bandas de rock de extrema direita encontram plataforma online para incitar o ódio.,"Bandas de Rock ""White Power"" Encontram Palco Online para Incitar o Ódio.",gemmaX,sem_prompt,gemini,prompt4,0.9094
1643,Can I Test the Health of My Gut Microbiota?,Posso testar a saúde da minha microbiota intestinal?,Posso Sondar a Vitalidade do Meu Ecossistema Intestinal?,gemmaX,sem_prompt,gemma3,prompt4,0.9093
71,What Christian Artifacts of the Middle East Can Show Us About Tolerance,O que os artefatos cristãos do Oriente Médio podem nos mostrar sobre tolerância.,"""O que os Artefatos Cristãos do Oriente Médio Podem Nos Mostrar Sobre Tolerância""",gemmaX,sem_prompt,gpt,prompt2,0.9092
2211,The only county in America without an ACA plan voted 3-to-1 for Trump,O único condado da América sem um plano ACA votou 3-a-1 para Trump.,"O único condado nos EUA sem um plano do Obamacare dobrou a aposta em Trump, numa proporção de 3 para 1.",gemmaX,sem_prompt,gemini,prompt4,0.9092
699,Netflix renews 'House of Cards' for the sixth and final season,"Netflix renova ""House of Cards"" para a sexta e última temporada.",A Netflix concede um último sopro para 'Game of Thrones' em sua sexta e derradeira temporada.,gemmaX,sem_prompt,gemma3,prompt4,0.9091
2208,"Chinese hotel is fined £1,700 for accepting Muslim guests during political Congress",Hotel chinês é multado em £1.700 por aceitar hóspedes muçulmanos durante Congresso político.,"Um hotel chinês é multado em £1.700 por abrir as portas a muçulmanos durante um congresso político: atitude encarada como ""servir fogo em pote de pólvora"".",gpt,prompt2,gemini,prompt4,0.909
1127,Every Republican should know Dictionary.com's 2017 Word of the Year,Todo republicano deveria conhecer a Palavra do Ano de 2017 do Dictionary.com.,"Todo republicano deveria conhecer a Palavra do Ano de 2017 do Dictionary.com: **""Contraterra""**.",gemmaX,sem_prompt,gemma3,prompt4,0.9089
1481,Bulgaria Government Shocked To Discover It Owns $$3 Billion In Bitcoin,Governo da Bulgária fica chocado ao descobrir que possui US$ 3 bilhões em Bitcoin.,Governo da Bulgária Chocado ao Descobrir que Possui 3 Bilhões de Dólares em Bitcoin,gemmaX,sem_prompt,gemma3,prompt2,0.9089
1675,UK student receives 6-year sentence for planned school shooting spree,Estudante do Reino Unido recebe sentença de 6 anos por planejar tiroteio em escola.,Estudante britânico colhe seis anos de prisão por plantar sementes de carnificina escolar.,gemma3,prompt2,gemini,prompt4,0.9088
712,Donna Brazile: “I hope to God we find out who murdered Seth Rich”,"Donna Brazile: ""Eu espero que Deus revele quem assassinou Seth Rich.""",Tomara que Deus nos revele quem calou a voz de Seth Rich.,gemini,prompt2,gemini,prompt4,0.9087
1361,DARPA unveils gene editing infrastructure to build genetically engineered “super soldiers”,"DARPA revela infraestrutura de edição de genes para criar ""super soldados"" geneticamente modificados.","DARPA desvenda a infraestrutura de edição genética para forjar ""super-soldados"" geneticamente modificados.",gemmaX,sem_prompt,gemini,prompt4,0.9086
696,‘No Man’s Sky’ DLC: Update 1.3 to introduce a fourth race? What we know so far,"DLC de ""No Man""s Sky"": atualização 1.3 para introduzir uma quarta raça? O que sabemos até agora.","Céu Sem Homens, DLC: Atualização 1.3 para dar as boas-vindas a uma quarta etnia? O que sabemos até agora.",gemmaX,sem_prompt,gemini,prompt4,0.9085
2302,Why Five States Have Raised The Age For Buying Tobacco (VIDEO),Por que cinco estados aumentaram a idade para comprar tabaco (VÍDEO).,Por que Cinco Estados Apontaram o Dedinho para a Era da Bituca (VÍDEO),gemmaX,sem_prompt,gemma3,prompt4,0.9084
1585,Yankees Hope to Have Holliday and Castro Back Next Weekend,Os Yankees esperam ter Holliday e Castro de volta no próximo fim de semana.,Yankees esperam ter Holliday e Castro de volta no fim-de-semana,gemini,prompt2,gemmaX,sem_prompt,0.9081
1684,10 Ways My Wife And I Cut Our Grocery Bill By 75 Percent,10 maneiras pelas quais minha esposa e eu reduzimos nossa conta de supermercado em 75%.,10 Maneiras Como Minha Esposa e Eu Reduzimos Nossa Conta de Supermercado em 75 Por Cento,gemmaX,sem_prompt,gemma3,prompt2,0.9081
1367,Bob Marley Comes Alive in This Collection of Interviews With the People Who Knew Him Best,Bob Marley ganha vida nesta coleção de entrevistas com as pessoas que o conheceram melhor.,'Bob Marley ganha vida nesta coleção de entrevistas com as pessoas que o conheciam melhor.',gemma3,prompt2,gpt,prompt2,0.9077
1695,How universal background checks could have stopped Sutherland Springs,Como os controlos universais de antecedentes poderiam ter impedido Sutherland Springs.,Como uma verificação geral de antecedentes poderia ter evitado Sutherland Springs: Um grito silenciado pela fenda na lei.,gemmaX,sem_prompt,gemma3,prompt4,0.9075
1482,‘Game of Thrones’ deleted this important scene in Season 7 finale,"""Game of Thrones"" deletou esta cena importante no final da 7ª temporada.","""O Jogo dos Tronos enterrou essa cena crucial no final da sétima temporada.""",gemma3,prompt2,gemma3,prompt4,0.9073
1110,"SpaceX’s Big Rocket, the Falcon Heavy, Finally Reaches the Launchpad","O grande foguete da SpaceX, o Falcon Heavy, finalmente chega à plataforma de lançamento.","O Grande Foguete da SpaceX, o Falcon Heavy, Finalmente Chega ao Palco de Lançamento.",gemma3,prompt2,gpt,prompt4,0.9071
2446,The Plaza Loses Its Luster as a Real Estate Investment,O Plaza perde seu brilho como investimento imobiliário.,O Plaza Perde o Brilho como Investimento Imobiliário.,gemini,prompt2,gemma3,prompt4,0.907
1503,Rick and Morty' just killed off a fan favorite,Rick and Morty acabou de matar um personagem favorito dos fãs.,"""Rick and Morty"" acabou de matar um personagem favorito dos fãs",gemma3,prompt2,gemmaX,sem_prompt,0.9068
1564,Maintenance Man Recalls His Time On The 32nd Floor Before Las Vegas Shooting,"""O homem da manutenção recorda seu tempo no 32º andar antes do tiroteio em Las Vegas.""",O Zelador Recorda Seu Tempo No 32º Andar Antes do Tiroteio em Las Vegas,gpt,prompt2,gpt,prompt4,0.9068
1692,Brad refuses Angelina Jolie's invitation to trick-or-treat with the kids,Brad recusa o convite de Angelina Jolie para comemorar o Dia das Bruxas com as crianças.,Brad rejeitou o convite de Angelina Jolie para se juntar à molecada na pescaria de doces.,gpt,prompt2,gemma3,prompt4,0.9062
