indice,ingles_original,portugues_traduzido,label,modelo,prompt,score_combinado,xcomet_xl,comet22,kiwi_xl,quartil
2162,70 Percent Of Italians Think The Country Has Taken Too Many Migrants,70% dos italianos acham que o país recebeu migrantes demais.,0,gpt,prompt2,0.9988,1.0,0.8972914218902588,1.0990337133407593,Q1
2165,Starbucks Employees Will Reap The Benefits Of The Trump Tax Cuts,Funcionários da Starbucks colherão os benefícios das reduções de impostos de Trump,0,gemmaX,sem_prompt,0.9681,1.0,0.9155094623565674,0.9887784719467163,Q2
2170,Broncos' Brock Osweiler would be replacing Trevor Siemian as the starter,Brock Osweiler dos Broncos substituiria Trevor Siemian como titular,0,gemmaX,sem_prompt,0.9813,1.0,0.9055726528167725,1.0381875038146973,Q1
2173,"This is a Michigan story, or is it? We need more Guns in Bars , churches and schools.","Esta é uma história de Michigan, ou será? Precisamos de mais armas em bares, igrejas e escolas.",0,gemini,prompt2,0.9941,1.0,0.9352609515190125,1.0471065044403076,Q1
2178,Egypt isn’t the country with the most Pyramids in the world—Sudan has more than 250,O Egito não é o país com mais pirâmides no mundo — o Sudão tem mais de 250.,0,gemini,prompt2,1.0141,1.0,0.926017701625824,1.1163499355316162,Q1
2180,The Good Doctor' Spoilers: Dr. Shaun and Claire perform major operation,The Good Doctor: Spoilers: Dr. Shaun e Claire realizam uma grande operação,0,gemmaX,sem_prompt,0.9669,1.0,0.9073248505592346,0.9935144186019897,Q2
2181,Linda Weber calls out Rep. Lance to ask for Trump's Resignation,Linda Weber pede ao Deputado Lance que peça a renúncia de Trump.,0,gemini,prompt2,0.9664,1.0,0.9089698195457458,0.9902693033218384,Q2
2182,Al Franken Uses The Word ‘I’ 61 Times During Resignation Speech,Al Franken usa a palavra 'eu' 61 vezes durante o discurso de renúncia.,0,gpt,prompt2,0.9942,1.0,0.9047563672065735,1.0777677297592163,Q1
2183,Photogallery - Women quit their jobs in Google due to workplace culture,Galeria de fotos - Mulheres deixaram seus empregos no Google devido à cultura do local de trabalho.,0,gpt,prompt2,0.9817,1.0,0.9327744841575623,1.0122889280319214,Q1
2184,Why is Amazon deleting negative reviews of Hillary Clinton’s new book?,Por que a Amazon está apagando avaliações negativas do novo livro de Hillary Clinton?,0,gemma3,prompt2,1.0243,1.0,0.9746768474578857,1.098317265510559,Q1
2187,Exxon Fined $$2 Million For Violating Russia Sanctions While Tillerson Was CEO,Exxon multada em 2 milhões de dólares por violar sanções contra a Rússia quando Tillerson era CEO,0,gemmaX,sem_prompt,0.9666,0.9997942447662354,0.8964200019836426,1.003561019897461,Q2
2189,Brandon Reilly deserves a shot as a Buffalo Bills starter,Brandon Reilly merece uma chance como titular do Buffalo Bills.,0,gpt,prompt2,0.9689,1.0,0.933569610118866,0.9732499122619629,Q2
2193,Apple’s new ad shows how iPads are going to replace laptops,O novo anúncio da Apple mostra como os iPads vão substituir laptops.,0,gemma3,prompt2,0.9892,1.0,0.9584465026855469,1.0091781616210938,Q1
2195,They’re afraid of us': Immigrants aren't reporting domestic abuse to police,Eles têm medo de nós: os imigrantes não estão denunciando abusos domésticos à polícia.,0,gpt,prompt2,0.9669,0.9912000298500061,0.9026809930801392,1.0068179368972778,Q2
2196,"Trump-Endorsed GOP Senate Candidate In Alabama Accepted $$1,000 Donation From Nazi Group",Candidato ao Senado do Partido Republicano apoiado por Trump no Alabama aceitou uma doação de 1000 dólares de um grupo nazi,0,gemmaX,sem_prompt,0.9717,1.0,0.897944986820221,1.017168402671814,Q2
2197,Klondex Mines new open pit estimates confirm Fire Creek as “a world class property”,"Novas estimativas de poço aberto da Klondex Mines confirmam que Fire Creek é uma ""propriedade de classe mundial""",0,gemmaX,sem_prompt,0.9737,0.9994275569915771,0.9312036037445068,0.9903427362442017,Q2
2198,WATCH: Cuban Violinist Performs U.S. National Anthem at Trump Speech,ASSISTA: Violinista cubana toca o hino nacional dos EUA em discurso de Trump,0,gemma3,prompt2,0.9694,1.0,0.9206214547157288,0.987604022026062,Q2
2203,Bill Maher humiliates Donald Trump after threatening to nuke North Korea,Bill Maher humilha Donald Trump após ameaçar bombardear a Coreia do Norte.,0,gpt,prompt2,0.9747,1.0,0.9363307356834412,0.9877759218215942,Q2
2208,"Chinese hotel is fined £1,700 for accepting Muslim guests during political Congress",Hotel chinês é multado em £1.700 por aceitar hóspedes muçulmanos durante Congresso político.,0,gpt,prompt2,0.987,1.0,0.950639545917511,1.010278582572937,Q1
2209,Politicians who lie and knowingly effect laws that kill should be prosecuted,Políticos que mentem e conscientemente promulgam leis que matam deveriam ser processados.,0,gemini,prompt2,0.9832,1.0,0.9471617937088013,1.002487063407898,Q1
2210,The Founding Fathers designed impeachment for someone exactly like Donald Trump,Os Pais Fundadores projetaram o processo de impeachment para alguém exatamente como Donald Trump.,0,gemma3,prompt2,0.9889,1.0,0.9346433281898499,1.0320924520492554,Q1
2211,The only county in America without an ACA plan voted 3-to-1 for Trump,O único condado da América sem um plano ACA votou 3-a-1 para Trump,0,gemmaX,sem_prompt,1.015,1.0,0.9610573649406433,1.0839872360229492,Q1
2214,"Woman diagnosed with hematohidrosis, a rare disease that causes blood sweat","Mulher diagnosticada com hematidrose, uma doença rara que causa suor com sangue.",0,gemma3,prompt2,0.9822,1.0,0.9026695489883423,1.0440396070480347,Q1
2215,Trump Administration Says States May Impose Work Requirements for Medicaid,Administração Trump diz que os estados podem impor requisitos de trabalho para o Medicaid,0,gemmaX,sem_prompt,0.9761,1.0,0.9180782437324524,1.0103516578674316,Q2
2216,Media Literacy Student Challenge | Explore Your Relationship With News,Desafio Estudantil de Educação Midiática | Explore Sua Relação com as Notícias,0,gemini,prompt2,0.9822,0.9977413415908813,0.9656750559806824,0.9832975268363953,Q1
2218,Pregnant woman in a crop top denied service at Washington restaurant for ‘violating the health code’,Mulher grávida em um top cropped teve o serviço negado em restaurante de Washington por ‘violar o código de saúde’.,0,gpt,prompt2,0.967,1.0,0.9154043793678284,0.9856911301612854,Q2
2221,Kentuckians bring first suit against Trump's Medicaid work requirements,Kentuckianos entram com a primeira ação judicial contra os requisitos de trabalho do Medicaid de Trump.,0,gemma3,prompt2,0.9779,1.0,0.9437262415885925,0.9899335503578186,Q2
2225,Department of Homeland Security is Collecting Social Media Data on All Immigrants,O Departamento de Segurança Interna está coletando dados de mídia social de todos os imigrantes.,0,gpt,prompt2,0.9896,1.0,0.9268973469734192,1.0418955087661743,Q1
2226,Photogallery - Why Andy Murray tennis fans should not ignore Tim Henman's comments,Fotogaleria - Por que os fãs de tênis de Andy Murray não devem ignorar os comentários de Tim Henman,0,gemmaX,sem_prompt,0.9814,0.9851405024528503,0.9402486681938171,1.018769383430481,Q1
2230,Photogallery - LeBron James compliments Lonzo Ball after breaking his record,Fotogaleria - LeBron James elogia Lonzo Ball após quebrar o seu recorde,0,gemmaX,sem_prompt,0.967,1.0,0.942287266254425,0.9586620330810547,Q2
2231,Private School Teacher Teacher FIRED After A Father Discovered These Inappropriate Selfies [PHOTOS],Professora de escola privada demitida depois que um pai descobriu essas selfies inapropriadas [FOTOS],0,gemmaX,sem_prompt,0.9666,0.989997148513794,0.8822645545005798,1.0275791883468628,Q2
2234,How Much Can the Youth Vote Actually Help Democrats?,Quanto o voto da juventude pode realmente ajudar os democratas?,0,gpt,prompt2,0.976,1.0,0.924514889717102,1.0034708976745605,Q2
2235,CyberBerkut publishes email of Democrat plot to blame Russia for hacking 2016 election,CyberBerkut publica e-mail de trama Democrata para culpar a Rússia por hacking da eleição de 2016.,0,gemma3,prompt2,0.9673,1.0,0.9238203167915344,0.9781777858734131,Q2
2240,White supremacist terrorists are protected from the laws that affect Islamic terrorists,Terroristas supremacistas brancos são protegidos das leis que afetam terroristas islâmicos.,0,gemini,prompt2,0.9789,1.0,0.9414153695106506,0.995244562625885,Q2
2241,"Friends Provide Better Pain Relief Than Morphine, Oxford University Study Reveals","Amigos Oferecem Alívio da Dor Melhor Que Morfina, Revela Estudo da Universidade de Oxford.",0,gemini,prompt2,0.9672,0.9966633319854736,0.9360295534133911,0.969032883644104,Q2
2242,"As Critiques of UN Peacekeeping Missions Grow, Africa Seeks Peace on its own Terms","À medida que as críticas às missões de paz da ONU aumentam, África busca a paz em seus próprios termos.",0,gemini,prompt2,0.9711,1.0,0.9199254512786865,0.9932993650436401,Q2
2245,"Donald Trump Jr. says daddy wouldn't help him, made him talk to his assistant","Donald Trump Jr. diz que o pai não o ajudou, o obrigando a falar com seu assistente.",0,gemma3,prompt2,0.9799,1.0,0.9168111681938171,1.022740364074707,Q2
2246,"Trump Is Endangering Nuclear Deal, Says Iranian Foreign Minister","Trump está colocando em risco o acordo nuclear, diz o ministro das Relações Exteriores iraniano.",0,gemma3,prompt2,0.9749,1.0,0.9256816506385803,0.9991315603256226,Q2
2248,HBO posts Jorah's love letter to Daenerys in full,HBO publica a carta de amor de Jorah a Daenerys na íntegra,0,gemmaX,sem_prompt,1.007,1.0,0.9536238312721252,1.0673850774765015,Q1
2249,NFL's Chris Long will be donating all of his 2017 football salary to education charity,"Chris Long, jogador da NFL, doará todo o seu salário de futebol de 2017 para caridade de educação.",0,gemini,prompt2,0.974,0.999868631362915,0.9325438737869263,0.9896749258041382,Q2
2250,Joy and Austin Forsyth are announcing their first pregnancy,Joy e Austin Forsyth estão anunciando sua primeira gravidez.,0,gpt,prompt2,0.9809,1.0,0.9661766886711121,0.9765281081199646,Q1
2253,Facebook says Russian-based operation spent $$150K on ads leading up to 2016 election: report,O Facebook diz que operação com sede na Rússia gastou US$ 150 mil em anúncios antes da eleição de 2016: relatório.,0,gemma3,prompt2,0.9755,0.9835197925567627,0.944404125213623,0.9986832141876221,Q2
2255,Why I’m Traveling 710 Miles to Attend the March for Life,Por que estou viajando 710 milhas para participar da Marcha pela Vida,0,gemmaX,sem_prompt,0.9957,1.0,0.9253818392753601,1.0615935325622559,Q1
2256,Canada: Urbanite Finds Success Growing Organic Choy for Vancouver Market,Canadá: Cidade encontra sucesso cultivando choy orgânico para o mercado de Vancouver.,0,gpt,prompt2,0.9683,0.9910891056060791,0.8844844698905945,1.0292514562606812,Q2
2257,"We Are the Democratic Party, How Can We Help You?","Somos o Partido Democrata, como podemos ajudar você?",0,gemma3,prompt2,1.0339,1.0,0.9566197991371155,1.145009160041809,Q1
2259,Photogallery - Andy Murray will remain number one after Wimbledon 2017 concludes,Galeria de fotos - Andy Murray permanecerá número um após o término de Wimbledon 2017.,0,gemma3,prompt2,0.9808,1.0,0.9376491904258728,1.0047262907028198,Q1
2261,"Alabama sends a strong message: Democrats need to invest in black voters, not take them for granted","Alabama envia uma mensagem forte: os democratas precisam investir em eleitores negros, não considerá-los como garantidos",0,gemmaX,sem_prompt,0.9725,1.0,0.9698925018310547,0.9475946426391602,Q2
2262,Does Anyone Actually Go Diving With a Dive Watch?,Alguém realmente vai mergulhar com um relógio de mergulho?,0,gpt,prompt2,0.9676,0.9990147352218628,0.8360841274261475,1.067568063735962,Q2
2267,Russia rejects US demands for changes to Iran nuclear deal,Rússia rejeita exigências dos EUA por mudanças no acordo nuclear iraniano.,0,gemini,prompt2,1.0084,1.0,0.9609878659248352,1.06427800655365,Q1
2268,Prince Harry and Meghan Markle are planning their wedding their way,Príncipe Harry e Meghan Markle estão planejando o casamento do jeito deles.,0,gemma3,prompt2,1.0008,1.0,0.9540767669677734,1.048364520072937,Q1
2270,Donald Jr. violated Federal Law when coordinating with Wikileaks,Donald Jr. violou a lei federal ao coordenar com o Wikileaks.,0,gpt,prompt2,0.983,0.9912000298500061,0.952193558216095,1.005456566810608,Q1
2272,The project of the West has failed | Colonel Cassad,O projeto do Ocidente falhou | Coronel Cassad,0,gemmaX,sem_prompt,0.9995,1.0,0.9300535321235657,1.0685631036758423,Q1
2273,Trump sharply criticizes China while Melania is still there,Trump critica duramente a China enquanto Melania ainda está presente.,0,gemma3,prompt2,0.9634,1.0,0.9273837208747864,0.9628756046295166,Q2
2274,Art Exhibit in Poland Shows Auschwitz Through Inmates’ Eyes,Exposição de Arte na Polônia Mostra Auschwitz Através dos Olhos dos Detentos,0,gpt,prompt2,0.9665,0.990095317363739,0.9320383667945862,0.9774389863014221,Q2
2275,Donald Trump Jr. Demands Leak Inquiry of House Intelligence Committee,Donald Trump Jr. exige investigação sobre vazamentos do Comitê de Inteligência da Câmara.,0,gpt,prompt2,0.9754,1.0,0.8921871781349182,1.0339504480361938,Q2
2277,Twitter employee on last day at work deactivates Trump's account,Funcionário do Twitter desativa a conta de Trump no último dia de trabalho,0,gemmaX,sem_prompt,0.9892,1.0,0.9457275867462158,1.0219634771347046,Q1
2278,Senate Intelligence Committee Is Reportedly Investigating Jill Stein Over Russia Ties,O Comitê de Inteligência do Senado está supostamente investigando Jill Stein por ligações com a Rússia.,0,gemma3,prompt2,0.9783,1.0,0.9192078113555908,1.015769124031067,Q2
2281,"Cigarette smoking has negative physical, emotional, and financial effects.","Fumar cigarros tem efeitos negativos físicos, emocionais e financeiros.",0,gemma3,prompt2,1.0053,1.0,0.9340745806694031,1.0819642543792725,Q1
2284,Opioid addicts must experience the consequences of their actions,Os viciados em opiáceos devem experimentar as consequências das suas ações,0,gemmaX,sem_prompt,0.9929,1.0,0.9523526430130005,1.0262585878372192,Q1
2286,"Afghanistan, Trump indicated a troop surge but number and role not specified","Afeganistão, Trump indicou um aumento de tropas, mas o número e o papel não foram especificados",0,gemmaX,sem_prompt,0.9771,1.0,0.9330348968505859,0.9982786774635315,Q2
2288,Iran accuses the US of breaching nuclear accord by new sanctions,O Irã acusa os EUA de violar acordo nuclear com novas sanções.,0,gemini,prompt2,0.9903,1.0,0.9422392249107361,1.0286277532577515,Q1
2293,Eating Horse Meat Could Soon Become Legal In The US,Comer carne de cavalo pode em breve se tornar legal nos EUA.,0,gemma3,prompt2,0.9895,1.0,0.9053218960762024,1.0630537271499634,Q1
2294,"PressTV-S Korea, US begin joint military drills amid tension on Korean Peninsula",PressTV - Coreia do Sul e EUA iniciam exercícios militares conjuntos em meio à tensão na Península Coreana.,0,gemma3,prompt2,0.9705,1.0,0.9041731357574463,1.0073933601379395,Q2
2295,What Happened to the Journalist Who Exposed Clinton Corruption (Video),O que aconteceu com o jornalista que expôs a corrupção de Clinton (vídeo)?,0,gemma3,prompt2,0.9748,1.0,0.8885911107063293,1.0358000993728638,Q2
2299,7 Ways a Design Kit or Template Can Save Your Project,7 Maneiras que um Kit ou Template de Design Pode Salvar Seu Projeto,0,gemini,prompt2,0.9972,1.0,0.9817314147949219,1.0099080801010132,Q1
2300,So Many People Want to See the Tommies and the Johnnies,Muitas pessoas querem ver os Tommies e os Johnnies.,0,gpt,prompt2,0.9744,1.0,0.8974018692970276,1.0258148908615112,Q2
2302,Why Five States Have Raised The Age For Buying Tobacco (VIDEO),Por que cinco estados aumentaram a idade para comprar tabaco (VÍDEO),0,gemmaX,sem_prompt,0.9768,0.9883959293365479,0.91280597448349,1.0291407108306885,Q2
2303,"Mr. President, the Tax Plan Needs a Big Fix!","Senhor Presidente, o Plano Fiscal Precisa de uma Grande Reforma!",0,gemmaX,sem_prompt,1.0037,1.0,0.9459832310676575,1.0650503635406494,Q1
2307,Liberal student claims access to the outdoors is now a form of white supremacy,Aluna liberal afirma que o acesso ao ar livre é agora uma forma de supremacia branca,0,gemmaX,sem_prompt,0.9804,1.0,0.9652194380760193,0.976024866104126,Q1
2308,Photogallery - ‘Rick and Morty’ Season 3 has shorter episodes; plot focuses on Beth,Fotogaleria - 3.ª temporada de ‘Rick and Morty’ tem episódios mais curtos; o enredo centra-se em Beth,0,gemmaX,sem_prompt,0.9705,1.0,0.9326174259185791,0.9790132641792297,Q2
2310,Most workers will see pay hike in February under new tax law,A maioria dos trabalhadores verá um aumento salarial em fevereiro sob a nova lei tributária.,0,gemma3,prompt2,0.9857,1.0,0.9482840299606323,1.0088558197021484,Q1
2311,Teen Mom 2': Kailyn Lowry bans baby daddy from seeing son after he gets violent,"""Teen Mom 2"": Kailyn Lowry proíbe o pai do bebé de ver o filho depois de este se tornar violento",0,gemmaX,sem_prompt,0.9664,1.0,0.9275521039962769,0.9715822339057922,Q2
2312,New poll offers deeper insight into what ails rural America,Nova sondagem oferece uma visão mais profunda sobre o que aflige a América rural,0,gemmaX,sem_prompt,1.0048,1.0,0.98089998960495,1.0335177183151245,Q1
2313,Chester Bennington's wife deletes shocking tweets after death of rock icon,A esposa de Chester Bennington deleta tweets chocantes após a morte do ícone do rock.,0,gemini,prompt2,0.9641,1.0,0.9358426928520203,0.9563689827919006,Q2
2316,"Apple Watch may soon introduce boxing, surfing, pilates workouts and more","O Apple Watch pode em breve introduzir treinos de boxe, surfe, pilates e mais.",0,gpt,prompt2,0.9902,0.9824000597000122,0.940061628818512,1.0479944944381714,Q1
2318,Apparently CBS News has a problem with the word ‘cowboy’,"Aparentemente, a CBS News tem um problema com a palavra 'cowboy'.",0,gpt,prompt2,1.003,1.0,0.951572835445404,1.0575472116470337,Q1
2319,Judge read out names of 20 murdered cats before sentencing their killer to 16 years in prison,O juiz leu os nomes de 20 gatos assassinados antes de condenar seu assassino a 16 anos de prisão.,0,gpt,prompt2,0.9832,1.0,0.9283859729766846,1.0212135314941406,Q1
2320,Patriots vs Bucs Live Stream: How To Watch Thursday Night Football Online,Transmissão ao vivo de Patriots vs. Bucs: como assistir ao Thursday Night Football online.,0,gemma3,prompt2,0.9645,1.0,0.9151843190193176,0.9784399271011353,Q2
2321,"Sydney experiencing massive heat wave, huge contrast with North America","Sydney está a sofrer uma enorme onda de calor, um enorme contraste com a América do Norte",0,gemmaX,sem_prompt,0.9929,1.0,0.9386277794837952,1.0400269031524658,Q1
2323,Photogallery - Paradise Papers reveal how ultra rich avoid paying tax,Fotogaleria - Paradise Papers revelam como os ultra-ricos evitam pagar impostos,0,gemmaX,sem_prompt,0.9732,1.0,0.9515758156776428,0.9680890440940857,Q2
2324,THE NEW IPHONE X WILL BE LEAVING ITS “MARK” IN THE TECHNOLOGY SPACE,O NOVO IPHONE X DEIXARÁ SUA 'MARCA' NO ESPAÇO TECNOLÓGICO.,0,gpt,prompt2,0.9709,0.9911397099494934,0.9187085032463074,1.002944827079773,Q2
2325,Amazon is buying Whole Foods for $13.7 billion in cash,"A Amazon está comprando a Whole Foods por US$ 13,7 bilhões em dinheiro.",0,gemini,prompt2,0.9869,1.0,0.9631285071372986,0.9975062608718872,Q1
2326,Russian trolls' Facebook promotions could have reached 70 million users,Promoções do Facebook por trolls russos podem ter alcançado 70 milhões de usuários.,0,gemma3,prompt2,0.9831,0.9912000298500061,0.9619918465614319,0.9962279200553894,Q1
2329,"WaPo: Trump’s business sought deal on a Trump Tower in Moscow, while he ran for president","WaPo: Os negócios de Trump buscaram um acordo para uma Trump Tower em Moscou, enquanto ele concorria à presidência.",0,gemma3,prompt2,0.9756,1.0,0.9245268702507019,1.002261996269226,Q2
2337,FBI Interviewed NYC Terrorist About His Ties to Terrorism Before the Attack,O FBI entrevistou um terrorista de Nova York sobre suas ligações com o terrorismo antes do ataque.,0,gpt,prompt2,0.9691,1.0,0.8959121108055115,1.011275291442871,Q2
2338,Photogallery - Samsung to pay you for finding vulnerabilities in their devices,Galeria de fotos - Samsung pagará você por encontrar vulnerabilidades em seus dispositivos.,0,gemma3,prompt2,1.0014,1.0,0.9511666893959045,1.0529834032058716,Q1
2339,Billy Joel wears big Star of David onstage at Madison Square Garden to protest white supremacy,Billy Joel usa uma grande estrela de David no palco do Madison Square Garden para protestar contra a supremacia branca,0,gemmaX,sem_prompt,0.9658,1.0,0.9155095815658569,0.9819696545600891,Q2
2340,"Trump's team forgot to book a hotel, so they're crashing on Hamburg's couch for the G20","A equipe de Trump esqueceu de reservar um hotel, então eles estão dormindo no sofá de Hamburgo para o G20.",0,gpt,prompt2,0.9746,1.0,0.8801835775375366,1.04365873336792,Q2
2341,Seth Abramson carefully lists out the evidence proving DJT is innocent:,Seth Abramson lista cuidadosamente as provas que demonstram que DJT é inocente:,0,gemini,prompt2,0.9944,1.0,0.9576319456100464,1.025532603263855,Q1
2344,BOOM: Byron York explains the FusionGPS story and predicts the next big question,BOOM: Byron York explica a história da FusionGPS e prevê a próxima grande questão,0,gemmaX,sem_prompt,0.9787,0.9898040294647217,0.9457550644874573,1.00047767162323,Q2
2351,Social Media Is Designed to Sell You to Advertisers,As redes sociais são projetadas para te vender para os anunciantes.,0,gpt,prompt2,0.9801,1.0,0.9163928627967834,1.0240050554275513,Q2
2352,The CIA is Conducting a Massive Psy-Op Against Americans,A CIA está conduzindo uma enorme operação psicológica contra os americanos.,0,gpt,prompt2,0.9788,1.0,0.9011016488075256,1.0354045629501343,Q2
2353,Scarborough: Ted Cruz Should Tell His Donors To ‘Go Straight To Hell’ [VIDEO],"Scarborough: Ted Cruz deveria dizer aos seus doadores para ""irem direto para o inferno"" [VÍDEO]",0,gemini,prompt2,0.9697,1.0,0.9027529358863831,1.0062869787216187,Q2
2355,New York City is going to create solar rooftops on public housing for community use,Nova York vai criar telhados solares em habitações públicas para uso comunitário.,0,gemma3,prompt2,0.9723,1.0,0.9424132704734802,0.9743455052375793,Q2
2357,VIDEO PROOF: There Were At Least 7 Different Shooters During The Las Vegas Massacre,PROVA EM VÍDEO: Houve Pelo Menos 7 Atiradores Diferentes no Massacre de Las Vegas.,0,gemma3,prompt2,0.9694,0.9954490661621094,0.9360858201980591,0.9766526222229004,Q2
2358,Photogallery - Kevin Durant says LeBron James will finish his career with the Cavaliers,Fotogaleria - Kevin Durant diz que LeBron James terminará a sua carreira com os Cavaliers,0,gemmaX,sem_prompt,0.9877,1.0,0.9720785021781921,0.9909247159957886,Q1
2359,"Paulina Gretzky Busts Out Her Red, White And Blue Bikini For The 4th Of July","Paulina Gretzky exibe seu biquíni vermelho, branco e azul para o 4 de julho.",0,gemma3,prompt2,0.9713,1.0,0.870425283908844,1.0435258150100708,Q2
2360,Photogallery - Canada opens its doors to asylum seekers from the US,Galeria de fotos - O Canadá abre suas portas para os solicitantes de asilo dos EUA.,0,gpt,prompt2,0.9886,1.0,0.9360029697418213,1.0297378301620483,Q1
2363,Scientists develop brain device that can increase learning by 40%,Cientistas desenvolvem dispositivo cerebral que pode aumentar a aprendizagem em 40%,0,gemmaX,sem_prompt,1.001,1.0,0.9699175953865051,1.0329642295837402,Q1
2365,Where Are The Statues Honoring The 1.25 Million Europeans Enslaved By African Muslims?,"Onde estão as estátuas homenageando os 1,25 milhão de europeus escravizados por muçulmanos africanos?",0,gemma3,prompt2,0.9746,1.0,0.9107063412666321,1.013036847114563,Q2
2366,Liberty University president praises Trump for 'truthful' Charlottesville remarks on Twitter,"Presidente da Liberty University elogia Trump por comentários ""verdadeiros"" sobre Charlottesville no Twitter",0,gemmaX,sem_prompt,0.9779,1.0,0.9462805390357971,0.9875388145446777,Q2
2367,Iraq declares end of ISIS caliphate after capture of Mosul mosque,Iraque declara o fim do califado do ISIS após captura da mesquita de Mosul.,0,gemini,prompt2,0.966,0.9996743202209473,0.9667659401893616,0.9314255118370056,Q2
2368,"Trump's health secretary has spent more than $$300,000 on private plane flights since May",O secretário de saúde de Trump gastou mais de 300.000 dólares em voos de avião particular desde maio.,0,gemma3,prompt2,0.9752,1.0,0.9443808794021606,0.9812390804290771,Q2
2370,Russia says Syria war to end soon with Turkish support,A Rússia diz que a guerra na Síria terminará em breve com apoio turco.,0,gemma3,prompt2,1.0005,1.0,0.9568451046943665,1.0445557832717896,Q1
2371,Photogallery - Prince Harry and Meghan Markle are planning their wedding their way,Galeria de Fotos - O Príncipe Harry e Meghan Markle estão planejando seu casamento à sua maneira.,0,gpt,prompt2,0.9715,0.9912000298500061,0.9280060529708862,0.9952669143676758,Q2
2374,Experts Are Calling This Newly Discovered Roman Town in France a ‘Little Pompeii’,Especialistas estão chamando esta recém-descoberta cidade romana na França de 'Pequena Pompéia'.,0,gpt,prompt2,0.9752,0.9987794160842896,0.9197986125946045,1.00697660446167,Q2
2377,Tax Cuts Will Ensure A Bountiful Harvest For Our Farmers And Our Nation,Cortes de impostos garantirão uma colheita farta para nossos agricultores e nossa nação.,0,gemini,prompt2,0.9711,1.0,0.895403265953064,1.0178712606430054,Q2
2381,Don't mess with the US: Russia was devastated after Putin invaded Ukraine,Não se meta com os EUA: a Rússia foi devastada depois que Putin invadiu a Ucrânia.,0,gemini,prompt2,1.0077,1.0,0.9563342928886414,1.0666629076004028,Q1
2382,Apple iPhone X showcases the future of smartphone capabilities,O Apple iPhone X apresenta o futuro das capacidades de smartphones.,0,gemma3,prompt2,0.9989,1.0,0.9608166217803955,1.0358266830444336,Q1
2385,Did Gardasil kill Colton Berrett? Biomedical scientific evidence says no.,Gardasil matou Colton Berrett? Evidências científicas biomédicas dizem que não.,0,gemini,prompt2,0.992,1.0,0.9747004508972168,1.0014309883117676,Q1
2389,Charlie Rose Suspended After 8 Women Accuse Him of Groping,Charlie Rose é suspenso após 8 mulheres o acusarem de assédio.,0,gemma3,prompt2,0.9706,0.9993020296096802,0.8652674555778503,1.0473079681396484,Q2
2392,The Trump administration quietly added an NRA executive to the National Park Foundation Board,A administração Trump adicionou discretamente um executivo da NRA ao Conselho da Fundação Parques Nacionais.,0,gemini,prompt2,0.983,1.0,0.9549150466918945,0.9940004944801331,Q1
2395,A rebel shell kills 6 in Damascus shortly after Assad’s “victory” speech,Uma bomba rebelde mata 6 em Damasco pouco depois do discurso de “vitória” de Assad.,0,gpt,prompt2,0.9861,0.9912000298500061,0.9426816701889038,1.0243816375732422,Q1
2397,Xbox shows off its powerful Project Scorpio Xbox Development Kit in new video,Xbox mostra o seu poderoso Project Scorpio Xbox Development Kit num novo vídeo,0,gemmaX,sem_prompt,0.9902,1.0,0.9626055955886841,1.0079606771469116,Q1
2400,Prince Harry and Meghan Markle have already finalized some wedding plans,O Príncipe Harry e Meghan Markle já finalizaram alguns planos do casamento.,0,gemini,prompt2,1.0067,1.0,0.968784511089325,1.0512452125549316,Q1
2404,"Forget Tesla EV, Ariel has one big powerful electric supercar coming","Esqueça o Tesla EV, a Ariel tem um supercarro elétrico grande e poderoso vindo.",0,gemma3,prompt2,0.9753,0.999967098236084,0.9249959588050842,1.0010862350463867,Q2
2405,Ukraine refused to change the language article of the law on education,A Ucrânia se recusou a alterar o artigo sobre língua na lei de educação.,0,gemma3,prompt2,0.977,0.9986257553100586,0.891528308391571,1.040773868560791,Q2
2406,Photogallery - Tesla to begin production of electric trucks by 2019,Galeria de fotos - Tesla começará a produção de caminhões elétricos até 2019.,0,gemini,prompt2,0.9817,0.9824000597000122,0.9550686478614807,1.0075840950012207,Q1
2407,US government files $$400bn Libor case lawsuit in London court,Governo dos EUA entra com ação judicial de US$ 400 bilhões sobre o caso Libor em tribunal de Londres.,0,gemini,prompt2,0.9703,0.9970835447311401,0.9282528162002563,0.9855258464813232,Q2
2410,Does Anyone Really Want to Pick Apples with the Neighbors?,Alguém realmente quer colher maçãs com os vizinhos?,0,gemma3,prompt2,0.969,1.0,0.8702108263969421,1.0367940664291382,Q2
2415,Trump Isn't Serious About Opioids If He Won't Legalize Marijuana,Trump não está falando sério sobre opioides se ele não legalizar a maconha.,0,gemini,prompt2,0.9685,1.0,0.8589029908180237,1.0466057062149048,Q2
2416,Speaker Ryan Transferred $$2M to House Republican Campaigns in August,O Presidente Ryan transferiu $2 milhões para campanhas republicanas na Câmara em agosto.,0,gpt,prompt2,0.9903,1.0,0.9178597927093506,1.0530802011489868,Q1
2417,Google Adds All South African National Parks to Street View,O Google adiciona todos os parques nacionais da África do Sul ao Street View.,0,gemini,prompt2,1.0016,1.0,0.9541556239128113,1.0507124662399292,Q1
